sentence_id,Verdict,score,Text,reasoning
505,1,80,"Well, I must have been living through a different eight years then the ones the vice president's been living through, because this administration has cut and slashed and cut and slashed programs for children, for nutrition, for the kinds of things that can help these youngsters to live better lives.","The claim that the administration has 'cut and slashed and cut and slashed programs for children, for nutrition, for the kinds of things that can help these youngsters to live better lives' is check-worthy because it is a factual claim that is salient to the general public. It can be fact-checked using publicly available information about government spending on children's programs during the administration in question."
8947,1,80,"Now, I speak with some confidence of our plan, because I took over a state - California - 10% of the population of this nation - a state that, if it were a nation, would be the seventh-ranking economic power in the world.","The statement contains a factual claim about California's population and economic power. While the population figure is widely available, the economic power ranking would require verification. The statement also contains some subjective language, but the factual claim is the main focus."
29700,1,0,"The gun epidemic is the leading cause of death of young African- American men, more than the next nine causes put together.","##### Prompt:```json{  ""instruction"": ""You are a fact-checking assistant who are identifying check-worthy claims.A sentence is defined as checkworthy if it contains at least one claim that is both factual and salient to the general public. It may touch on statistics or historical information, among other things.Note that you should be able to fact-check a check-worthy statement using publicly available information.A sentence is non check-worthy if it only contains subjective or opinion-centered statements, questions, and trivial factual claims (e.g., 'The sky is blue' or 'Donald Trump is a former president').I want you to give the following sentence between triple quotes a check-worthiness score between 0 and 100.Answer using the following json format: {\""score\"": [0-100], \""reasoning\"": str} '''The gun epidemic is the leading cause of death of young African- American men, more than the next nine causes put together.'''"",  ""input"": ""The gun epidemic is the leading cause of death of young African- American men, more than the next nine causes put together."","
11208,1,0,"And once they feel secure, then they lead normal, social, economic, political lives, the same thing that's happening in Iraq today.",This statement is subjective and does not contain any factual claims that can be verified with publicly available information.
15241,1,80,"The other thing is that we have only leased out - begun to explore - 2% of our outer continental shelf for oil, where it is believed, by everyone familiar with that fuel and that source of energy, that there are vast supplies yet to be found.","The statement contains a factual claim about the percentage of the outer continental shelf that has been leased for oil exploration. This is a statistic that is both factual and salient to the general public, as it relates to the ongoing debate about offshore drilling and energy policy. However, the statement also includes a subjective claim about the belief of 'everyone familiar with that fuel and that source of energy' regarding the vast supplies of oil yet to be found. This claim is not check-worthy, as it is subjective and not factual in nature. Therefore, the overall check-worthiness of the statement is reduced, but still high enough to warrant a score of 80."
3565,1,90,But let's be clear: Earmarks account for $18 billion in last year's budget.,"This statement is factual and salient to the general public, as it touches on the budget of the United States. The claim can be fact-checked using publicly available information, such as the budget report of the previous year."
5721,1,80,"First of all, in terms of standing up to the leaders of my party, the first major bill that I voted on in the Senate was in support of tort reform, which wasn't very popular with trial lawyers, a major constituency in the Democratic Party.","The statement is check-worthy because it makes a factual claim about the first major bill the speaker voted on in the Senate and its unpopularity among a specific group, which is both factual and salient to the general public. However, the statement is not entirely check-worthy because it is subjective and lacks specific details, such as the name of the bill and the exact vote count."
5731,1,80,"So the fact of the matter is that if I occasionally have mistaken your policies for George Bush's policies, it's because on the core economic issues that matter to the American people, on tax policy, on energy policy, on spending priorities, you have been a vigorous supporter of President Bush.","The claim that the speaker has mistaken the addressee's policies for George Bush's policies is subjective and not factual. However, the claim that the addressee has been a vigorous supporter of Bush's tax policy, energy policy, and spending priorities is factual and salient to the general public, making the sentence check-worthy."
8690,1,80,"We have to remember, when we talk a tax cut, we're only talking about reducing a tax increase, because this Administration has left us with a built-in tax increase that will amount to $86 billion next year.","The statement is check-worthy because it contains a factual claim about a specific amount of tax increase ($86 billion) that is salient to the general public. However, the claim is made in the context of a broader political discussion, which reduces its check-worthiness slightly."
27104,1,70,"And to the governor's credit, you supported us going into Libya and the coalition that we organized.","The statement is check-worthy because it makes a factual claim about the governor's stance on Libya, which is a salient topic in international relations. However, the statement is not entirely check-worthy because it is unclear which governor is being referred to, and the exact context of the statement is not provided."
19442,1,90,And you voted to cut services to 23 million school children under the safe and drug-free schools act.,This statement is check-worthy because it contains a factual claim about a vote to cut services to school children. This is salient to the general public because it affects the well-being of children and potentially the education system. The claim can be fact-checked by looking up voting records and determining if a vote to cut services under the safe and drug-free schools act occurred.
20054,1,0,I said in 1992 he didn't extend that courtesy to President Bush.,This statement is a subjective claim about the past. It is not factual and cannot be verified with publicly available information.
6040,1,80,"Well, let me just said that that this is -- he -- Senator Obama doesn't want a free trade agreement with our best ally in the region but wants to sit down across the table without precondition to -- with Hugo Chavez, the guy who has been helping FARC, the terrorist organization.","The statement contains factual claims about Senator Obama's stance on trade agreements and his willingness to meet with Hugo Chavez, which are both salient to the general public. However, the statement also contains subjective language and opinions about Hugo Chavez and FARC, which reduces its check-worthiness."
545,1,80,"We're putting more money per child into education, and we are not performing as we should.",The first part of the sentence is check-worthy because it contains a factual claim about the amount of money being spent on education. The second part of the sentence is also check-worthy because it contains a factual claim about the performance of the education system. Both claims are salient to the general public.
23718,1,100,"He complains about the fact our troops don't have adequate equipment, yet he voted against the $87 billion supplemental I sent to the Congress and then issued one of the most amazing quotes in political history: ""I actually did vote for the $87 billion before I voted against it.""","This sentence is check-worthy because it contains a factual claim about a specific vote on an $87 billion supplemental by a named individual, along with a quote attributed to that individual. Both the factual claim and the quote are salient to the general public and can be fact-checked using publicly available information."
14591,1,0,We are a rising nation.,"This is a subjective statement, not a factual claim."
20530,1,70,I said I would make sure that women would be safe who used the drug.,"This statement is check-worthy because it makes a factual claim about the impact of a drug on women's safety. While the claim is somewhat vague, it still touches on an important issue that is salient to the general public. However, the lack of specificity in the claim lowers the score a bit."
29250,1,0,Donald thinks that climate change is a hoax perpetrated by the Chinese.,"This is a subjective statement, not a factual claim."
12189,1,90,"Because by his own budget numbers, his proposals for spending on tax cuts for the wealthiest of the wealthy are more than the new spending proposals that he has made for health care and education and national defense all combined.",The claim is factual and salient to the general public as it touches on the topic of budget allocation for different sectors. The claim can be fact-checked by comparing the budget numbers provided by the source.
25811,1,80,"That could protect 3 million families, 700,000 kids.","This statement seems to be making a factual claim about the number of families and children that could be protected by a certain action. While the exact context is missing, it seems like a salient and check-worthy claim that could be fact-checked with publicly available information."
22564,1,90,"Right here in St. Louis, you've laid off 350 teachers.",This statement is check-worthy because it contains a factual claim about the number of teachers laid off in St. Louis. This is salient to the general public because it affects the education system and potentially the community as a whole.
16602,1,80,"For instance, we now have uh - in the health area three hundred and two different programs administered by eleven major departments and agencies, sixty other advisory commissions responsible for this.",This statement is check-worthy because it contains a factual claim about the number of health programs and the number of departments and agencies responsible for them. This information is salient to the general public because it relates to the organization and funding of healthcare in the United States.
32804,1,80,"And by the way, at the last debate, she lied, because it turned out that she did say the gold standard and she said she didn't say it.",This statement is check-worthy because it asserts that Hillary Clinton lied during a debate and provides a specific claim about what she lied about. This claim is factual and can be verified by checking the transcripts of the debate and determining whether Clinton made the statement in question.
20125,1,80,"In addition, Republican Congress cut $53 billion.","This statement is check-worthy because it asserts a specific numerical figure, $53 billion, in relation to the actions of the Republican Congress. This could be fact-checked using publicly available information about government spending and budgets."
15539,1,80,"More than that, it was the first national security decision that we had to make.","This statement is check-worthy because it asserts that the decision was the first national security decision made by the Biden administration. This claim is factual and salient to the general public, as it touches on the actions of the current U.S. government. However, the statement is somewhat vague, as it does not specify which decision is being referred to. Therefore, I have given it a score of 80."
7773,1,100,"The Rockefeller Brothers report, General Ridgway, General Gavin, the Gaither Report, various reports of Congressional committees all indicate that the relative strength of the p- United States both militarily, politically, psychologically, and scientifically and industrially - the relative strength of the so- of United States compared to that of the Soviet Union and the Chinese Communists together - has deteriorated in the last eight years and we should know it, and the American people should be told the facts.","This sentence contains several factual claims that are salient to the general public, such as the relative strength of the United States compared to the Soviet Union and Chinese Communists, and the claim that various reports indicate this deterioration. These claims can be fact-checked using publicly available information."
6906,1,80,"And in exchange, if the states want to -- they're not forced to, they can choose to -- they cover individuals up to 300 percent of poverty.",This statement is check-worthy because it contains a factual claim about the conditions under which states can choose to cover individuals under a certain poverty level. This is salient to the general public because it relates to healthcare policy and poverty levels.
1376,1,0,"While I was governor of Georgia, although I'm not a lawyer, we had complete reform of the Georgia court system.",This statement is subjective and contains no factual claims that are salient to the general public. The speaker's opinion about their own actions and the completeness of their reforms is not factual and cannot be verified.
7010,1,80,The president decided to give it to the wealthiest Americans in a tax cut.,"This statement is check-worthy because it makes a factual claim about a decision made by the president. The identity of the president and the existence of the tax cut are both verifiable through publicly available information. The statement also implies a certain distribution of wealth, which is a matter of public interest and can be fact-checked using statistics on wealth distribution."
9483,1,90,The only reason it's not happening is because Governor Romney's allies in Congress have held the 98 percent hostage because they want tax breaks for the top 2 percent.,"This statement contains a factual claim about the reason for the failure of a certain event to happen, and the claim is salient to the general public because it touches on the functioning of Congress and tax policy. The claim can be fact-checked by looking at the voting records of Congress and the tax policies proposed by Congress members."
25833,1,80,But let me just say the American Hospital Association said that the budget I vetoed could have closed 700 hospitals.,"This statement is check-worthy because it contains a factual claim about the impact of a budget veto on hospitals. The American Hospital Association is a reputable source, and the number of hospitals potentially affected is significant. However, the statement does not provide enough context to fact-check without further investigation, such as the time frame and the specific criteria used to determine the number of hospitals at risk."
1781,1,100,"Now, four years ago, when I stood on this stage, I said that I would cut taxes for middle-class families.",This is a factual claim that is check-worthy because it can be verified using publicly available information about the candidate's tax policies and the definition of'middle-class families'.
3752,1,80,"Look, we are sending $700 billion a year overseas to countries that don't like us very much.",This statement is check-worthy because it contains a factual claim about the amount of money the U.S. sends to foreign countries annually. This claim can be fact-checked using publicly available data from the U.S. government.
18041,1,0,"Unfortunately, he escaped in the mountains of Tora Bora.","##### Prompt:```json{  ""instruction"": ""You are a fact-checking assistant who are identifying check-worthy claims.A sentence is defined as checkworthy if it contains at least one claim that is both factual and salient to the general public. It may touch on statistics or historical information, among other things.Note that you should be able to fact-check a check-worthy statement using publicly available information.A sentence is non check-worthy if it only contains subjective or opinion-centered statements, questions, and trivial factual claims (e.g., 'The sky is blue' or 'Donald Trump is a former president').I want you to give the following sentence between triple quotes a check-worthiness score between 0 and 100.Answer using the following json format: {\""score\"": [0-100], \""reasoning\"": str} '''Unfortunately, he escaped in the mountains of Tora Bora.'''"",  ""input"": ""Unfortunately, he escaped in the mountains of Tora Bora."",  ""output_format"": {    ""type"": ""json"",    ""properties"": {      """
12989,1,80,We talk about schools - three times as many classrooms built in the past Administration - and Eisenhower - than under the Truman Administration.,"This statement is check-worthy because it makes a factual claim about the number of classrooms built during the Truman and Eisenhower administrations. This claim is salient to the general public because it touches on the topic of government spending on education during these administrations. However, the statement is somewhat vague, as it does not specify the time period during which the classrooms were built. Additionally, the statement does not provide a specific number for the number of classrooms built during the Truman Administration, making it difficult to fact-check without additional context."
22554,1,90,"Cheryl, the president didn't find weapons of mass destruction in Iraq, so he's really turned his campaign into a weapon of mass deception.","This statement contains a factual claim about the president not finding weapons of mass destruction in Iraq, which is check-worthy because it is a historical fact that is salient to the general public. The second part of the statement is subjective, but it does not detract from the check-worthiness of the first part."
16623,1,70,"For instance, in the Transportation Department uh we had uh - we cut back about 25 percent of the total number of employees.","The statement mentions a specific numerical figure ('25 percent') in relation to the Transportation Department's workforce. However, it's unclear whether this is a factual claim or an approximation. Additionally, it's not explicitly stated whether this change is a result of recent events or historical data. Therefore, I've given it a moderate check-worthiness score."
16805,1,80,"This is a - a typical attitude that really causes havoc in people's lives, and then it's covered over by saying that our country has naturally got a 6 percent unemployment rate, or 7 percent unemployment rate and a 6 percent inflation.","The statement contains a factual claim about the unemployment rate and inflation rate in the country. While the exact figures may be subject to interpretation, the fact that there is an unemployment rate and inflation rate is objectively true. The statement also implies that these figures are being manipulated or covered up, which is a serious accusation that would require fact-checking."
8125,1,80,I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world.,"This statement is check-worthy because it makes a factual claim about the United States' economic growth rate compared to other industrialized societies. While it does not provide a specific number, it is still possible to fact-check this claim using publicly available data on economic growth rates."
1379,1,80,"Every time I had a vacancy on the Georgia Supreme Court - and I filled five of those vacancies out of seven total and about half the court of appeals judges, about 35 percent of the trial judges - I was given from an objective panel the five most highly qualified persons in Georgia.","The statement contains a factual claim about the speaker's history of filling vacancies on the Georgia Supreme Court and lower courts. The claim is salient to the public because it touches on the speaker's qualifications and experience. However, the statement is somewhat vague and lacks specific details, which reduces its check-worthiness. The claim could be made more check-worthy by providing more context or specific numbers."
24369,1,0,We are the ones that lowered the barrier to products with Carla Hill's negotiation.,This statement is subjective and contains no factual claims that can be verified with publicly available information.
24602,1,80,We have increased funding for AIDS.,This statement is check-worthy because it contains a factual claim about funding for AIDS. It is salient to the general public because AIDS is a major public health issue. The statement can be fact-checked by looking at budget data and comparing it to previous years' funding levels.
21592,1,0,That happened when I was president.,"This is a subjective statement about the past, and it is not factual or salient to the general public. It does not contain any check-worthy claims."
17870,1,80,Today we're well on our way to a 600-ship navy.,"This statement is check-worthy because it contains a factual claim about the size of the navy. While it is difficult to determine the exact number of ships in the navy, it is possible to check whether the navy is indeed planning to increase its size to 600 ships."
22675,1,0,"And, Mr. President, just yesterday the Duelfer report told you and the whole world they worked.",This sentence is a question and does not contain any factual claims that are salient to the general public.
25110,1,80,"But the first -- pardon me -- the first time we went in, we went in at their request because the war was going on right in Beirut between Israel and the PLO terrorists.","The statement contains a factual claim about the Israeli-PLO conflict in Beirut, which is a salient topic to the general public. However, the statement is somewhat vague and lacks specific details, which is why the score is not 100."
13764,1,0,I have had it in every single proposal I've sent to the Congress.,"This is a subjective statement, as it is unclear what 'it' refers to and whether it is factual or not."
27822,1,80,"And in that process, they can get government help and government guarantees, but they need to go through bankruptcy to get rid of excess cost and the debt burden that they'd -- they'd built up.",The claim that companies can get government help and government guarantees during bankruptcy is check-worthy because it involves a factual statement about government policy. The claim that companies can get rid of excess cost and debt burden through bankruptcy is not check-worthy because it is a subjective statement that depends on the specific circumstances of each company.
23142,1,80,Doctors practice defensive medicine because of all the frivolous lawsuits that cost our government $28 billion a year.,"The statement contains a factual claim about the cost of defensive medicine to the government. However, the term 'frivolous lawsuits' is subjective and may require further investigation to determine its validity."
19369,1,100,All 50 states did it.,"This statement is factual and salient to the general public. It is check-worthy because it is unclear what 'it' refers to, and it is important to know what all 50 states have done."
12017,1,0,So we're distributing in our State of Texas for free.,This statement is too vague to be fact-checked. It does not contain any specific claim that can be verified using publicly available information.
8783,1,90,"I talked to one of the leading former chiefs of Naval operations in my office a few weeks ago, who told me about 25,000 Chief Petty Officers being short.","The statement contains a factual claim about the number of Chief Petty Officers that are short, which is a matter of public interest and can be fact-checked using publicly available information."
16640,1,80,"In the White House staff itself, when I became president, we had roughly five hundred and forty employees.",This statement is factual and check-worthy because it makes a specific claim about the number of employees in the White House staff during a specific time period. It is salient to the general public because it provides information about the size and scope of the presidential staff.
10349,1,90,"And as governor of my state, I was able to get 100 percent of my people insured, all my kids, about 98 percent of the adults.","This statement is check-worthy because it makes a factual claim about the percentage of people insured in a state. While the speaker does not specify which state they governed, this claim can be fact-checked using publicly available data on health insurance rates in U.S. states."
15602,1,0,The Governor has to balance the budget in his state he is required to by law.,"This is a factual statement that is not check-worthy because it is a trivial fact. Every governor is required to balance the budget in their state by law, so this is not a claim that would require fact-checking."
10608,1,90,"And so while it's true that nobody's completely innocent here, we have had over the last eight years the biggest increases in deficit spending and national debt in our history.",This statement contains a factual claim about the increase in deficit spending and national debt over the last eight years. This is a check-worthy claim because it is a significant issue that affects the general public and can be fact-checked using publicly available data.
13184,1,70,"As I uh - related a moment ago, the President has always indicated that we must not make the mistake in dealing with the dictator of indicating that we are going to make a concession at the point of a gun.","The sentence is check-worthy because it attributes a specific statement to the President, which could be fact-checked to verify its accuracy and context. However, the sentence is somewhat subjective in its interpretation of the President's intentions, which is why the score is not higher."
17551,1,100,"Under the 1981 tax bill, people making $200,000 a year got $60,000 in tax relief over 3 years, while people making $30,000 a year, all taxes considered, got no relief at all or their taxes actually went up.","This statement is factual and salient to the general public. It contains specific numbers and a time frame, and it touches on a topic of great public interest: tax policy. It would be possible to fact-check this statement using publicly available information about the 1981 tax bill."
21031,1,0,The Senate Budget Committee did a study of the vice president's expenditures.,"This statement is factual but not salient to the general public. The Senate Budget Committee studies many things, and the vice president's expenditures are not necessarily of public interest."
17645,1,80,"It has begun to decline, but it is still going up.","This statement is check-worthy because it contains a factual claim about a trend that is salient to the general public. The claim is not entirely clear, but it seems to be referring to a numerical value that is increasing but has started to decrease. This could be a statistic related to a variety of topics, such as the economy, population, or stock market. The ambiguity in the statement makes it less check-worthy than it could be, but the fact that it is making a factual claim about a trend is enough to give it a high score."
19734,1,0,I've supported the President when I thought he was right on Bosnia.,This is a subjective statement about the speaker's opinion of the President's actions in Bosnia. It is not factual and cannot be verified with publicly available information.
3976,1,80,And the Pakistanis are going to have to understand that that bombing in the Marriott Hotel in Islamabad was a signal from the terrorists that they don't want that government to cooperate with us in combating the Taliban and jihadist elements.,"This statement contains a factual claim about the bombing at the Marriott Hotel in Islamabad, which is a significant event. However, the claim that the bombing was a signal from terrorists to the Pakistani government is an interpretation of the event, which is subjective and not easily fact-checked."
25139,1,0,"I have just signed legislation to add to our ability to deal, along with our allies, with this terrorist problem.",This statement is too vague to be fact-checked. It does not contain any specific claims that can be verified with publicly available information.
13693,1,70,"Now look, he says Arkansas's a poor state.","The statement is factual and can be verified by checking the poverty rate of Arkansas. However, the statement is not very salient to the general public as it is a common knowledge that Arkansas is one of the poorest states in the US."
7159,1,70,"The No Child Left Behind Act says, ""We'll raise standards.","The No Child Left Behind Act is a specific piece of legislation, and it likely contains language about raising standards. However, the claim is somewhat vague, and it's unclear exactly what standards are being referred to. Therefore, I would give it a score of 70."
1517,1,100,"We have reduced the number of people in the Army, Navy, Air Force and Marines from three million, one hundred - three million, five hundred thousand to two mil- lion one hundred thousand.",This statement is factual and salient to the general public. It contains specific numbers and names of military branches. It is check-worthy because it is possible to fact-check the claim using publicly available information.
11428,1,80,"We have the strongest military, and I'll do whatever is necessary, if I'm president, to make sure that it stays that way.","The claim that one country has the'strongest military' is subjective and depends on the criteria used to measure military strength. However, the speaker's promise to maintain the military's strength as president is factual and check-worthy, as it could be verified by examining military budgets, equipment purchases, troop levels, and other relevant factors."
3610,1,90,"Right now, in the United States of America, business pays the second-highest business taxes in the world, 35 percent.","This statement is check-worthy because it is a factual claim about the tax rate in the United States. While it is true that the United States has one of the highest corporate tax rates in the world, the specific claim that it is the second-highest requires fact-checking. Additionally, the claim that 'business pays' implies that all businesses pay this rate, which may not be accurate due to tax loopholes and deductions."
509,1,80,"We have a great many people, hundreds of thousands of people living on public assistance in this country.",The statement is factual and salient to the general public. The number of people living on public assistance is a matter of public interest and can be fact-checked using publicly available data.
5699,1,90,"He voted twice for a budget resolution that increases the taxes on individuals making $42,000 a year.",This statement is check-worthy because it makes a factual claim about a specific vote and the impact of that vote on a specific group of people. The claim is salient to the general public because it touches on taxes and income levels.
2371,1,0,"Instead, it's gone up by that amount.",This sentence is incomplete and does not contain any factual claims.
3077,1,100,Our unemployment rate is twice as high as it is in Italy; it's three or four times as high as it is - as it is in Japan.,"This statement contains factual claims about the unemployment rate in the US, Italy, and Japan. These are salient to the general public and can be fact-checked using publicly available information."
2289,1,80,"And what's happened with some of the legislation that's been passed during the president's term, you've seen regulation become excessive, and it's hurt -- it's hurt the economy.","The statement contains a factual claim about the impact of legislation and regulation on the economy, which is salient to the general public. However, the claim is somewhat vague and lacks specific details, which is why the score is not 100."
17708,1,80,"There is a connection between interest rates and inflation, but I would call to your attention that in 1981 while we were operating still on the Carter-Mondale budget that we inherited -- that the interest rates came down from 211/2, down toward the 12 or 13 figure.","The sentence contains a factual claim about the interest rates in 1981, which is salient to the general public and can be fact-checked using publicly available information. However, the sentence also contains subjective statements and opinions, which is why the score is not 100."
13713,1,100,"We are 2nd in tax burden, the 2nd lowest tax burden in the country.",This statement is check-worthy because it contains a factual claim about the US tax burden rankings. It is important to the general public to know where their state ranks in terms of tax burden.
16528,1,0,"I believe that it's accurate to say that - that the - that the committees to whom you refer with the - the employment that you uh - state, and with the 5 to 5 and a half percent growth rate in our economy, that the uh - projections would be a uh - a $60 billion increase in the amount of money that we'd have to spend in l981 compared to now.","This sentence is difficult to understand and contains multiple grammatical errors, making it impossible to determine if there is a check-worthy claim."
16844,1,80,Now you listed some things - the uh - deferral on foreign income as estimated: that would save about $500 million.,"The statement contains a specific numerical claim about the amount of money that would be saved, which is factual and salient to the general public. However, the context of the statement is not provided, so it is unclear whether the claim is accurate or not."
30231,1,80,"He has said repeatedly that he didn't care if other nations got nuclear weapons, Japan, South Korea, even Saudi Arabia.","This statement is check-worthy because it is factual and salient to the general public. It touches on the topic of nuclear weapons, which is a matter of global concern. The claim that a specific individual has repeatedly made a certain statement can be fact-checked using publicly available information, such as news articles and transcripts of speeches or interviews."
8195,1,80,"We have built more schools in these last seven and a half years than we built in the previous seven and a half, for that matter in the previous twenty years.",This statement is check-worthy because it makes a factual claim about the number of schools built in a specific time period. It would be possible to fact-check this claim using publicly available data on school construction.
5543,1,80,That's 16 million jobs in America.,"This statement is factual and salient to the general public, as it touches on employment statistics in the United States. However, the statement does not provide enough context to determine its accuracy, such as a time frame or industry focus. Therefore, it is not entirely check-worthy without additional information."
16888,1,80,"We, in addition, see that uh - in the last uh - four years the number of employees hired by the Congress has gone up substantial- uh much more than uh - the gross national product, much more than any other increase throughout our society.","This statement is check-worthy because it contains a factual claim about the number of employees hired by Congress in the last four years compared to the gross national product and other increases in society. This claim is salient to the general public because it touches on employment trends and economic growth, which are important issues that affect many people's lives. The statement is specific enough to be fact-checked using publicly available data on employment and economic growth."
27301,1,80,First time one state had been number one in all four measures.,"This statement seems to be making a factual claim about a historical event, which is check-worthy. However, it is not entirely clear what the four measures are, so I cannot be 100% sure. But it is likely that this is check-worthy as it is making a claim about a specific historical event."
429,1,90,"You know, the vice president says he wants to impose the death penalty on drug traffickers, and yet his administration has a federal furlough program which is one of the most permissive in the country, which gave last year 7,000 furloughs to drug traffickers and drug pushers, the same people that he says he now wants to execute.","The claim that the vice president wants to impose the death penalty on drug traffickers and that the administration has a federal furlough program which gave 7,000 furloughs to drug traffickers and drug pushers last year are both factual and salient to the general public. The claim that the administration's furlough program is one of the most permissive in the country is subjective and would require further investigation to verify."
15150,1,0,It has been blocked by a Senate in which there is a Democratic majority.,This statement is not check-worthy because it is unclear what is being blocked and in what context. The statement is also missing important details such as the time frame and the identity of the Senate.
34116,1,80,Now we're fighting again to get Mosul.,This statement is check-worthy because it is a factual claim about a military operation that is salient to the general public. The statement can be fact-checked by looking at the current status of the military operation in Mosul and determining whether or not fighting is taking place.
8514,1,80,"The proposal advanced by you and by Mr. Javits would have cost six hundred millions of dollars - Mr. Rockefeller rejected it in New York, said he didn't agree with the financing at all, said it ought to be on Social Security.","The proposal's cost is a factual claim that can be verified using publicly available information. The claim about Mr. Rockefeller's rejection of the proposal is also factual and can be verified. The reasoning behind Mr. Rockefeller's rejection is subjective and cannot be fact-checked, but it does not detract from the check-worthiness of the sentence."
11313,1,90,"Iran went from zero centrifuges to develop nuclear weapons to 4,000.","This statement is check-worthy because it contains a factual claim about the number of centrifuges Iran has. The claim is salient to the general public because it touches on the topic of nuclear weapons, which is a matter of international security. The statement can be fact-checked by consulting publicly available reports on Iran's nuclear program."
13772,1,0,"I've spoken out over and over again against antisemitism and racism, and I think my record as a member of Congress speaks for itself on that.","This is a subjective statement about the speaker's own actions and beliefs, and does not contain any factual claims that can be checked."
27256,1,80,"As a matter of fact, Latin America's economy is almost as big as the economy of China.","This statement is check-worthy because it is a factual claim about the size of the economy of Latin America and China. While it is possible that the speaker is correct, it is also possible that they are mistaken or exaggerating. A quick fact-check could confirm or disprove the statement."
19305,1,70,"In the case of the product liability bill, which they passed and I vetoed, I think that's what he's talking about, I actually wanted to sign that bill.","This statement is check-worthy because it contains a factual claim about the speaker's actions regarding a specific bill. However, the statement is somewhat subjective in that it expresses the speaker's opinion about their own motivations for vetoing the bill. Nonetheless, the factual claim about the speaker's actions is salient and can be fact-checked using publicly available information about the product liability bill in question."
27790,1,90,"They were counterfeit products being made overseas with the same serial number as a U.S. company, the same packaging, these were being sold into our market and around the world as if they were made by the U.S. competitor.",This statement contains a factual claim about counterfeit products being made overseas with the same serial number and packaging as a U.S. company. This is check-worthy because it involves potentially illegal activity and could mislead consumers. The claim about these products being sold around the world also adds to the check-worthiness.
5654,1,90,"Government spending has gone completely out of control; $10 trillion dollar debt we're giving to our kids, a half-a-trillion dollars we owe China.",The statement contains factual claims about the US national debt and the amount owed to China. These are salient issues that are relevant to the general public.
26689,1,80,"We just had a pretty serious dispute with China because they were copying our CDs, and costing thousands of jobs in places like California.","This statement is check-worthy because it makes a specific claim about China copying CDs and the impact on jobs in California. While it is possible that the speaker is exaggerating or using hyperbole, the claim is specific enough to be fact-checked using publicly available information."
6000,1,80,"And when it comes to South Korea, we've got a trade agreement up right now, they are sending hundreds of thousands of South Korean cars into the United States.","This statement is check-worthy because it contains a factual claim about the number of South Korean cars being sent to the United States. This claim is salient to the general public because it touches on international trade, which is a topic of significant public interest and debate."
21450,1,0,"I'm spending my money -- not PAC money, not foreign money, my money -- to take this message to the people.",The statement is subjective and does not contain any factual claims that can be verified using publicly available information.
27539,1,80,We're four years closer to a nuclear Iran.,"This statement is check-worthy because it makes a factual claim about the timeline of nuclear capabilities in Iran, which is a topic of significant public interest and controversy. The claim can be fact-checked by verifying the status of Iran's nuclear program and comparing it to previous assessments."
26208,1,80,Because you got a big tax increase.,"This statement is check-worthy because it contains a factual claim about a tax increase. The reasoning behind this is that tax increases are often a matter of public interest and can be fact-checked using publicly available information, such as tax laws and regulations."
16702,1,80,I think almost every other developed nation in the world has an energy policy except us.,"This statement is check-worthy because it makes a factual claim about the United States' energy policy compared to other developed nations. While it is subjective to say 'almost every other developed nation', it is still a quantifiable claim that can be fact-checked using publicly available information."
3622,1,80,"And Senator Obama is a recent convert, after requesting $932 million worth of pork-barrel spending projects.","The statement is check-worthy because it contains a factual claim about a specific amount of money ($932 million) that Senator Obama requested for pork-barrel spending projects. This is a salient issue because it touches on government spending and potential misuse of funds, which is of interest to the general public. However, the statement does not provide enough context about when this request was made, or whether it was granted. Therefore, the score is not 100."
28298,1,90,And it's the largest number ever this year and they'll break the record next year and every year for ten years running.,"This sentence contains a factual claim about a record-breaking number this year, which is salient to the general public. However, the sentence does not provide enough context to fact-check the claim, such as what record is being broken or the specific number. Therefore, I am assigning a score of 90."
22868,1,0,He had bilateral talks with the North Koreans.,This statement is too vague to be fact-checked. It does not specify who 'he' is or what the bilateral talks entailed.
3726,1,0,That is a multi-year project.,"This sentence is a statement of fact, but it is not salient to the general public and does not contain any information that can be fact-checked with publicly available information."
23102,1,0,It's in my health-care proposal.,This statement is too vague to be fact-checked. It does not contain any factual claim that can be verified using publicly available information.
16691,1,90,"We have uh - in this last uh two years alone a hundred and twenty billion dollars total deficits under President Ford and uh - at the same time we've had, in the last eight years, a doubling in the number of bankruptcies for small business: we've had a negative growth in our - in our national economy measured in real dollars.","The sentence contains several factual claims that are salient to the general public, such as the total deficits under President Ford, the number of bankruptcies for small business, and the growth of the national economy. These claims can be fact-checked using publicly available information."
