sentence_id,Verdict,Text,score,reasoning
24062,1,He didn't tell you that he vetoed a middle class tax cut because it would be paid for by raising taxes on the wealthy and vetoed an investment tax credit paid for by raising taxes on the wealthy.,85,This sentence contains factual claims about a specific legislative action (vetoing a tax cut and an investment tax credit) and mentions the groups affected by these actions (middle class and wealthy). The reasoning behind these claims can be verified through public records and news articles.
16651,1,"We were faced with uh - heavy inflation, over 12 percent; we were faced with substantial unemployment.",80,"The sentence contains two factual and salient claims about economic conditions, but does not provide specific data or sources, so a score of 100 might be too high."
23248,1,And most of that tax cut went to the wealthiest people in the country.,85,"This sentence contains a factual claim about the distribution of tax cuts, which is salient to the general public and can be fact-checked."
15149,1,"Now, I have not blocked the SALT II treaty, as Mr. Carter and Mr. Mondale suggest I have.",0,"This sentence is non-checkworthy as it only contains a denial of an accusation, which is an opinion-centered statement. There is no factual claim that can be checked in this sentence. Therefore, the score would be 0 with the reasoning that it is a non-checkworthy sentence."
25944,1,"And during that period about 3,000 young kids every day started smoking.",85,"This sentence contains a factual claim about the number of young kids starting to smoke every day. It is salient to the general public as smoking is a significant health issue, especially among young people. The number 3,000 is specific and quantifiable, making it a factual claim."
28498,1,"You know, we won that conflict in Kosovo without losing a single human life in combat, a single American life in combat.",50,"This statement is partially factual, as the United States did intervene in the Kosovo conflict and did not lose any American lives in combat. However, it is not entirely factual as it does not account for potential American casualties from non-combat causes, such as accidents or illnesses. Additionally, the statement only mentions American lives and not the lives of the Kosovar population, which were also affected by the conflict. Therefore, the statement is only partially checkworthy."
1211,1,"I have fully funded the land and water conservation program; in fact, have recommended and the Congress approved a substantially increased land and water conservation program.",95,"This sentence contains a clear claim about the speaker funding and increasing a specific program, which is factual and relevant to the public."
17788,1,"But I tell you also now, Social Security has nothing to do with the deficit.",0,"This sentence contains an opinion-centered statement, 'Social Security has nothing to do with the deficit.' It does not contain any factual claims that are salient to the general public."
8915,1,We haven't gotten either the economies in Government that were promised; we haven't gotten the 4% inflation that we were supposed to get at the end of Mr. Carter's first term.,85,"This sentence contains two factual claims: 1) we haven't gotten the economies in Government that were promised and 2) we haven't gotten the 4% inflation that we were supposed to get at the end of Mr. Carter's first term. These claims are salient to the general public as they relate to economic policies and inflation, which are significant issues."
13093,1,There were three Democratic presidents who led us into war.,100,"This sentence contains a factual claim that is salient to the general public. It mentions the number of Democratic presidents who led the country into war, which is a significant historical fact."
17861,1,By 1980 that same person was $500 below the poverty line.,80,"This sentence contains a factual claim about a person's financial situation in 1980, which is a specific year and a quantifiable amount, making it checkworthy."
14690,1,"Look at the 24 generals and admirals, retired, that have endorsed me, including the deputy commander of Desert Storm.",70,"This sentence contains a factual claim about the number of retired generals and admirals who have endorsed the speaker, as well as the identity of one of them, the deputy commander of Desert Storm. However, without further context or a specific source, it is difficult to verify the exact number of endorsers and their identities beyond these two named individuals. Therefore, the score is relatively low, but still above 50 due to the presence of a factual claim."
3132,1,Those gray-area weapons systems are creating some problems in a - the agreement for a SALT II negotiation.,60,"The sentence contains a factual claim related to international relations and arms control, but it is vague about the specific nature of the problems and the parties involved, reducing its overall checkworthiness."
16671,1,"As the economy improves, and it is improving, our gross national product this year will average about 6 percent increase over last year.",85,"This sentence contains two factual claims: 'the economy improves' and 'our gross national product this year will average about 6 percent increase over last year'. The first claim is a widely reported fact, and the second claim is a statement made by an expert or authoritative source, indicating a high level of confidence in its accuracy."
24095,1,"The problem I have with the Perot prescription is that almost all economists who've looked at it say that if you cut the deficit this much this quick it will increase unemployment, it will slow down the economy.",80,This sentence contains a factual claim that 'almost all economists' have a certain view on the Perot prescription's impact on employment and the economy. This claim is salient to the general public as it relates to economic policy and its potential effects on the labor market and overall economic growth.
14961,1,"One of those ideas was to repeal the minimum wage, and several times this year, Governor Reagan has said that the major cause of unemployment is the minimum wage.",85,"This sentence contains a factual claim about Governor Reagan's position on the minimum wage and its potential impact on unemployment. The claim is salient to the general public as it relates to economic policy and employment, making it checkworthy."
19340,1,"Secondly, Senator Dole had some pretty harsh comments about special interest money, but it wasn't me who opposed what we tried to do to save the lives of children who were subject to tobacco and then went to the tobacco growers and bragged about standing up for the Federal government when we tried to stop the advertising, marketing, and sales of tobacco to children.",80,"This sentence contains a factual claim about Senator Dole's comments and actions regarding special interest money and tobacco advertising to children. It is salient to the general public as it touches on political figures, money in politics, and public health concerns."
8388,1,"The program - the Javits-Nixon or the Nixon-Javits program - would have cost, if fully used uh - six hundred million dollars by the government per year, and six hundred million dollars by the state.",80,The sentence contains two factual claims about the cost of the program per year for both the government and the state. These claims are salient to the public as they involve significant financial figures.
12167,1,"He can make any excuse he wants, but the facts are that we're reducing the number of uninsured percentage of our population.",95,This sentence contains a factual claim about the reduction of the number of uninsured people in the population. It is a significant statistic that is relevant to the general public.
3337,1,"As long as Vietnam, North Vietnam, does not give us a full and complete accounting of our missing in action, I will never uh - go along with the admission of Vietnam to the United Nations.",0,"This sentence is non check-worthy as it contains only opinion-centered statements and no factual claims. The reasoning behind this is that the sentence expresses a personal stance or position of the speaker, and does not provide any verifiable information that can be fact-checked. Therefore, it receives a score of 0."
21123,1,That's twice the amount of rate of return than the current Social Security Trust.,80,"This sentence contains a factual claim about the rate of return being 'twice the amount' of something, which is a quantifiable comparison. The specific comparison is to the Social Security Trust's rate of return, which is a matter of public interest and relevance."
7620,1,The Soviet Union in 1955 expressed regrets to us over the Bering Sea incident.,80,This sentence contains a factual claim about a historical event (the Soviet Union expressing regrets over the Bering Sea incident in 1955) that is likely to be of interest to the general public.
7995,1,You can't tell me that any one who uses beans instead of meat in the United States - and there are twenty-five million of them according to Mr. Benson - is well fed or adequately fed.,80,"This sentence contains a factual claim about the number of people in the US who use beans instead of meat (25 million according to Mr. Benson). This claim is salient to the general public as it relates to a significant portion of the population and their dietary choices. However, the sentence also contains an opinionated statement about the nutritional status of these individuals ('is well fed or adequately fed'). While this statement may be relevant to the discussion, it is not strictly factual and therefore reduces the overall check-worthiness score."
20810,1,"If you're a single mother making $22,000 a year and you have two children, under this tax code, for every additional dollar you make, you pay a higher marginal rate on that dollar than someone making more than $200,000 a year, and that is not right.",95,"This sentence contains a factual claim about tax rates for different income levels. It is salient to the general public as it relates to income inequality and tax policy, which are significant issues. The claim is specific and quantifiable, making it highly check-worthy."
32930,1,"But it's in part because those of us who have had the great privilege of seeing this job up close and know how difficult it is, and it's not just because I watched my husband take a $300 billion deficit and turn it into a $200 billion surplus, and 23 million new jobs were created, and incomes went up for everybody.",95,"This sentence contains multiple factual claims: a $300 billion deficit turned into a $200 billion surplus, and 23 million new jobs were created. These claims are significant and relevant to the general public."
10834,1,"When he ran for the United States Senate from Illinois, he said he would have a middle-income tax cut.",85,"This sentence contains a factual claim about a specific political event and a proposed policy, which is relevant to the general public."
18757,1,"And today, there are four to seven nuclear weapons in the hands of North Korea.",85,"This sentence contains a factual claim about the number of nuclear weapons in North Korea's possession, which is a matter of public interest and concern. However, the exact number is not definitively known, so the score is not 100."
17646,1,"On the other hand, women heads of household -- single women heads of household have -- for the first time there's been a turndown in the rate of poverty for them.",80,"This sentence contains a factual claim about a change in the poverty rate for single women heads of household. It is salient to the general public as it relates to a demographic group and an economic issue. However, the sentence does not provide a specific figure or source for the claim, which reduces its check-worthiness score."
19670,1,I signed a bill to stop these drive-by deliveries when insurance companies can force people out of the hospital after 24 hours and I vetoed Senator Dole's Medicare plan that would have forced a lot of seniors into managed care and taken a lot more money out of their pockets and led to Medicare withering on the vine.,85,"This sentence contains factual claims about the signing and vetoing of bills, which are significant actions taken by the speaker. The claims are also salient to the public as they relate to healthcare policy and insurance companies, which are topics of widespread interest and importance."
13363,1,"Secondly, I believe that the high interest-rate policy that this Administration has followed has added about three billion dollars a year to interest on the debt - merely funding the debt - which is a burden an the taxpayers.",50,"This sentence contains a claim about the additional cost of interest on the debt due to the high interest-rate policy, which is a factual claim. However, the exact amount of three billion dollars a year is an approximation and may not be accurate. Therefore, the score is set at 50 to reflect the uncertainty of the factual claim."
33228,1,"In Chicago, which has the toughest gun laws in the United States, probably you could say by far, they have more gun violence than any other city.",80,"The sentence contains a claim about Chicago having the toughest gun laws in the US and having more gun violence than any other city. These are factual claims that are salient to the general public. However, the sentence does not provide any specific numbers or statistics to support these claims, which could limit the score."
33378,1,But Hillary Clinton wanted the wall.,0,This statement is not factual and is an opinion. Hillary Clinton did not want the wall as she has been a vocal critic of the wall proposed by the Trump administration.
18753,1,The president reversed it publicly while the president of South Korea was here.,80,This sentence contains a factual claim about a specific action taken by the president and the presence of a foreign leader. It is salient to the general public as it involves political news and international relations.
21414,1,People -- the 18- to 24-year-old high school graduates 10 years ago were making more than they are now.,85,"This sentence contains a factual claim about a change in income levels for a specific demographic over time, which is salient to the general public and can be fact-checked."
8261,1,"And it is a fact that through most of these last twenty-five years the Republican leadership has opposed federal aid for education, medical care for the aged, development of the Tennessee Valley, development of our natural resources.",95,"This sentence contains multiple factual claims about the Republican leadership's stance on federal aid for education, medical care for the aged, and development of natural resources over the last twenty-five years. These claims are salient to the general public as they touch on important policy areas and political debates."
15239,1,"With our modern technology, yes, we can burn our coal within the limits of the Clean Air Act.",20,"This sentence contains a factual claim about the ability to burn coal within the limits of the Clean Air Act. However, it is a relatively low-impact claim that is unlikely to be of significant interest to the general public."
23088,1,"And we paid down the debt of our nation for two years in a row, and we created 23 million new jobs at the same time.",85,This sentence contains two factual claims: the U.S. paid down the national debt for two consecutive years and created 23 million new jobs during the same period. These claims are significant and relevant to the public.
11034,1,"And I am convinced that my record, going back to my opposition from sending the Marines to Lebanon, to supporting our efforts in Kosovo and Bosnia and the first Gulf War, and my judgment, I think, is something that I'm -- a record that I'm willing to stand on.",0,"This sentence does not contain any factual claims that are salient to the general public. It is a statement about the speaker's conviction and record, which are subjective and opinion-centered."
32161,1,"Number one, insurance companies can't deny you coverage because of a pre-existing condition.",100,"This statement is factual and salient to the general public as it relates to a common issue in healthcare and insurance, specifically the protection against denial of coverage based on pre-existing conditions, which is a significant aspect of the Affordable Care Act (ACA) in the United States."
13325,1,"He has taken the position, when he first indicated in October of last year, that he would even favor compulsory arbitration as one of the weapons the president might have to stop a national emergency strike.",60,"This sentence contains a claim about a position taken by an unspecified 'he' in favor of compulsory arbitration during a national emergency strike. While this claim is factual, it is not salient to the general public as it is specific to a particular individual and situation. Therefore, it is given a moderate check-worthiness score of 60."
24846,1,And we kicked this man out of Kuwait.,0,"This sentence does not contain any factual claims that are salient to the general public. It only describes an action that happened in the past and does not provide any factual information about the man, Kuwait, or the circumstances of the event."
3014,1,And the shipment of Spruance-class destroyers to Iran are much more highly sophisticated than the Spruance-class destroyers that are present being delivered to our own Navy.,60,"This sentence contains a claim about the sophistication level of Spruance-class destroyers being delivered to Iran compared to those being delivered to the US Navy. While the claim is factual, it is not easily verifiable without access to specific information about the ships in question, such as their capabilities and equipment. Additionally, the sentence implies a comparison between the two sets of ships, which may involve subjective judgments about what constitutes'sophistication' in a military context. Therefore, the score is set at 60, which indicates a moderate level of check-worthiness."
6469,1,Police officers are being cut from the streets of America because the president decided to cut the COPS program.,85,This sentence contains a factual claim about the COPS program being cut and the impact on police officers. It is salient to the general public as it relates to law enforcement and government funding.
13526,1,"Guinea and Ghana, two independent countries within the last three years - Guinea in fifty-seven, Ghana within the last eighteen months - both now are supporting the Soviet foreign policy at the U.N. Mr. Herter said so himself.",80,This sentence contains factual claims about the independence and U.N. voting records of Guinea and Ghana. These claims are salient to the general public as they involve international relations and diplomacy. The specific timeframes mentioned add to the factual nature of the claims.
3938,1,We had the highest fatalities among U.S. troops this past year than at any time since 2002.,95,"This statement contains a factual claim about the number of fatalities among U.S. troops in a given year, which is salient to the general public and can be verified through official records."
22179,1,"It's being worked now in 1700 communities -- bypassed Congress on this one, Ross -- 1700 communities across the country.",80,"The sentence contains a factual claim about the number of communities affected, which is significant and relevant to understanding the scope and impact of the issue."
1441,1,"Im- most importantly, consumer confidence as surveyed by the reputable organization at the University of Michigan is at the highest since 1972.",85,"The sentence contains a factual claim about consumer confidence being at its highest since 1972, which is salient to the general public."
19924,1,"Here's the record: We cut deficit four years in a row for the first time before the Civil War -- I mean, before World War II, and maybe before the Civil War, too.",70,"This sentence contains a factual claim about the number of years the deficit was cut consecutively before certain historical events. However, the claim is not definitively true as it is uncertain whether the deficit was cut before the Civil War. Therefore, the score is set at 70, which indicates a moderately check-worthy claim."
16846,1,"uh - The estimate of the outside, if you eliminated all tax shelters, is 5 billion.",50,"This sentence contains a factual claim about an estimate of 5 billion dollars, but it is not clear what is being estimated or from where the estimate comes from, making it only somewhat checkworthy."
206,1,My state just became the only state in the nation to provide for universal health care and we did it with the support of the business community and labor and the health care community and with virtually everybody in the state.,95,"This sentence contains a factual claim about a state (my state) becoming the first in the nation to provide for universal health care. This claim is salient to the general public and is supported by multiple stakeholders including the business community, labor, and the health care community. Therefore, it is highly check-worthy."
12111,1,"Secondly, that you get a $2,000 rebate from the government if you're a family of $30,000 or less -- it scales down as you get higher -- that you can use to purchase health care in the private markets.",95,This sentence contains a factual claim about a government rebate program and the eligibility criteria for receiving the rebate. The amount and eligibility criteria are salient to the general public as they may impact individuals' financial decisions regarding healthcare. The claim is factual as it is based on existing government policies and programs.
13340,1,I have suggested that the president should be given other weapons to protect the national interest in case of national emergency strikes beyond the injunction provision of the Taft-Hartley Act.,0,"This sentence is non-checkworthy as it only contains an opinion-centered statement and a hypothetical scenario, neither of which can be fact-checked."
9485,1,We created 23 million new jobs.,100,"This sentence contains a clear factual claim about the number of jobs created, which is a significant figure and relevant to the general public."
10648,1,"And I've been supporting those and I know how to fix this economy, and eliminate our dependence on foreign oil, and stop sending $700 billion a year overseas.",0,"This sentence contains multiple opinionated statements and no factual claims that are salient to the general public. The statement 'I know how to fix this economy' is subjective and not verifiable. The statement 'eliminate our dependence on foreign oil' is a goal, not a fact. The statement'stop sending $700 billion a year overseas' is a statement of intent, not a fact. Therefore, it is a non-checkworthy sentence."
12230,1,There was a study just a few weeks ago suggesting that in summertime the north polar ice cap will be completely gone in 50 years.,85,"This sentence contains a factual claim about the predicted melting of the north polar ice cap within 50 years, which is a significant and salient issue for the general public."
9194,1,"If the -- the unemployment rate was 7.8 percent when he took office, it's 7.8 percent now.",100,"This sentence contains a factual claim about the unemployment rate, which is a significant statistic that is of interest to the general public."
20341,1,"Under the governor's plan, if you kept the same fee for service that you have now under Medicare, your premiums would go up by between 18% and 47%, and that is the study of the Congressional plan that he's modeled his proposal on by the Medicare actuaries.",95,"The sentence contains a factual claim about the potential increase in premiums under the governor's plan, which is based on a study by Medicare actuaries. This information is salient to the public as it relates to healthcare costs and potential financial impact on individuals."
17093,1,"Under that, this year, we have seen a $21 billion reduction in the deficit from last year, based mainly on the increased revenues the Government is getting without raising tax rates.",85,"This sentence contains a factual claim about the reduction in the deficit and the source of the reduction (increased revenues). The exact amount of the reduction is also provided, making it a clear and quantifiable claim."
8978,1,"And I can only tell him that we reduced, in proportion of other states, the per capita spending, the per capita size of Government - we only increased the size of Government one-twelfth what it had increased in the preceding eight years.",30,"This sentence contains a factual claim about the reduction in per capita spending and the increase in the size of government in comparison to other states and the preceding eight years. However, the lack of specific numbers and context makes it difficult to verify the accuracy of the claim with certainty. Additionally, the sentence also contains an opinionated statement about the size of government, which further reduces its check-worthiness score."
15557,1,"More Americans at work today than at any time in the history of the country, and a greater percentage of the work force.",95,"This sentence contains two factual claims: 1) More Americans are at work today than at any time in the history of the country, and 2) a greater percentage of the work force. These claims can be verified through data from the U.S. Bureau of Labor Statistics or the U.S. Census Bureau."
18896,1,"And back then, we intercepted a suitcase in a Middle Eastern country with nuclear materials in it.",80,"This sentence contains a factual claim about intercepting a suitcase with nuclear materials in a Middle Eastern country. While the specific details are not mentioned, the claim itself is salient and of public interest due to the potential security implications and the geopolitical context of the Middle East."
14625,1,"And you can take it out on charts, you look at all the studies the different groups have done, you go out 4, 5, 6 years, we're still drifting along with a huge deficit.",0,"This sentence does not contain any factual claims that are salient to the general public. It is a statement about looking at studies and drifting along with a deficit, which are subjective and opinion-centered statements."
13358,1,"Yes, I have stated in both uh - debates and state again that I believe in a balanced budget and have supported that concept during my fourteen years in the Congress.",50,"This sentence contains a factual claim about the speaker's past actions and beliefs, but it is not directly verifiable without additional context or evidence. The claim is based on the speaker's own words, and there is no clear indication of the specific instances or legislation they are referring to. Therefore, the claim is somewhat checkworthy, but it would require further investigation to determine its accuracy."
3591,1,"Now, Senator Obama didn't mention that, along with his tax cuts, he is also proposing some $800 billion in new spending on new programs.",60,"This sentence contains a factual claim about Senator Obama proposing new spending on programs, which is salient to the public as it relates to his tax cuts and budget proposals. However, the exact amount of new spending is mentioned, which reduces the score slightly as it may require some additional research to verify the exact figure."
10051,1,"But I find more troubling than this, that on -- on the day following the assassination of the United States ambassador, the first time that's happened since 1979, when -- when we have four Americans killed there, when apparently we didn't know what happened, that the president, the day after that happened, flies to Las Vegas for a political fund-raiser, then the next day to Colorado for another event, other political event.",85,"This sentence contains several factual claims: the assassination of the US ambassador, the first such event since 1979, the number of Americans killed, and the president's travel schedule following the event. These claims are salient to the general public and touch on important historical and political information."
19535,1,"You look at Haiti, where we spend about three billion dollars and we got an alarm call there about two weeks ago.",70,"The sentence contains a factual claim about the amount of money spent on Haiti, which is salient to the general public. However, the mention of an 'alarm call' is subjective and may not be factual, so the score is not 100."
8872,1,"I'm happy to say that, in contrast to that, the Anderson-Lucey platform for America, program for the 80s, has devoted considerable time, and in very specific detail, we have talked about two things that ought to be done to aid urban America.",0,"This sentence does not contain any factual claims that are salient to the general public. It only mentions the Anderson-Lucey platform and the fact that they have talked about two things for urban America, but it does not provide any specific details about what those things are or their impact. Therefore, it is not check-worthy."
30404,1,"Then he called her ""Miss Housekeeping,"" because she was Latina.",0,"This sentence contains a derogatory term and is based on personal opinion, making it non-checkworthy."
2088,1,"First of all, the Department of Energy has said the tax break for oil companies is $2.8 billion a year.",95,"The sentence contains a factual claim about the amount of tax break for oil companies, which is a figure that is both factual and salient to the general public."
505,1,"Well, I must have been living through a different eight years then the ones the vice president's been living through, because this administration has cut and slashed and cut and slashed programs for children, for nutrition, for the kinds of things that can help these youngsters to live better lives.",80,"The sentence contains a factual claim about the administration cutting and slashing programs for children, which is a matter of public interest and can be fact-checked."
8947,1,"Now, I speak with some confidence of our plan, because I took over a state - California - 10% of the population of this nation - a state that, if it were a nation, would be the seventh-ranking economic power in the world.",90,"The sentence contains two factual claims: the speaker took over a state (California) and that state has a population representing 10% of the nation. Additionally, the claim that California is the seventh-ranking economic power in the world is also factual and salient to the general public."
29700,1,"The gun epidemic is the leading cause of death of young African- American men, more than the next nine causes put together.",95,"This sentence contains a factual claim about the leading cause of death for young African-American men, which is a matter of public interest and importance. The claim is supported by numerous studies and data, making it highly factual and checkworthy."
11208,1,"And once they feel secure, then they lead normal, social, economic, political lives, the same thing that's happening in Iraq today.",30,"This sentence contains a claim about the current situation in Iraq, but it is not specific enough to be fact-checked. It is a general statement about what is happening in Iraq today, and it does not provide any concrete facts or figures that could be verified. Therefore, it is given a low check-worthiness score."
15241,1,"The other thing is that we have only leased out - begun to explore - 2% of our outer continental shelf for oil, where it is believed, by everyone familiar with that fuel and that source of energy, that there are vast supplies yet to be found.",85,This sentence contains a factual claim about the percentage of the outer continental shelf that has been leased out for oil exploration and the belief that there are vast supplies yet to be found. These claims are salient to the general public as they relate to energy production and potential future energy sources.
3565,1,But let's be clear: Earmarks account for $18 billion in last year's budget.,100,This sentence contains a clear factual claim about the amount of money allocated to earmarks in the last year's budget. It is salient to the general public as it involves a significant amount of public funds.
5721,1,"First of all, in terms of standing up to the leaders of my party, the first major bill that I voted on in the Senate was in support of tort reform, which wasn't very popular with trial lawyers, a major constituency in the Democratic Party.",80,"This sentence contains a factual claim about the first major bill that the speaker voted on in the Senate and the party affiliation of the speaker and the bill. Tort reform is a well-known and salient issue in politics, making this claim factual and relevant to the general public."
5731,1,"So the fact of the matter is that if I occasionally have mistaken your policies for George Bush's policies, it's because on the core economic issues that matter to the American people, on tax policy, on energy policy, on spending priorities, you have been a vigorous supporter of President Bush.",80,"The sentence contains several factual claims about the speaker's mistaken identification of policies and the policies themselves (tax policy, energy policy, spending priorities), which are salient to the general public. However, the score is not 100 because the sentence also includes opinionated statements ('mistaken your policies for George Bush's policies' and 'you have been a vigorous supporter of President Bush')."
8690,1,"We have to remember, when we talk a tax cut, we're only talking about reducing a tax increase, because this Administration has left us with a built-in tax increase that will amount to $86 billion next year.",50,"The sentence mentions a factual figure ($86 billion) but it is not directly checkable without additional context. The claim is about a tax increase, but it does not specify which taxes or which administration is being referred to. Therefore, the score is moderate."
27104,1,"And to the governor's credit, you supported us going into Libya and the coalition that we organized.",,"This sentence is non-checkworthy as it contains a subjective statement (""to the governor's credit"") and a statement about an action that was taken in the past (""you supported us going into Libya and the coalition that we organized"") which is not easily fact-checked or verifiable by the general public."
19442,1,And you voted to cut services to 23 million school children under the safe and drug-free schools act.,100,This sentence contains a factual claim about 23 million school children and a specific action (voted to cut services) that is salient to the general public.
20054,1,I said in 1992 he didn't extend that courtesy to President Bush.,0,"This sentence is non-checkworthy as it only contains a statement about an action that occurred in the past between two specific individuals, which is not a fact that is generally salient to the public. The sentence is more about an opinion or recollection of the speaker rather than a fact that can be objectively verified. Therefore, the score would be 0 and the reasoning would be ""The sentence is about a specific past event between two individuals and does not contain a fact that is generally salient to the public."""
6040,1,"Well, let me just said that that this is -- he -- Senator Obama doesn't want a free trade agreement with our best ally in the region but wants to sit down across the table without precondition to -- with Hugo Chavez, the guy who has been helping FARC, the terrorist organization.",85,This sentence contains factual claims about Senator Obama's stance on free trade agreement with our best ally in the region and his willingness to meet with Hugo Chavez without preconditions. These claims are salient to the general public as they involve international relations and diplomacy.
545,1,"We're putting more money per child into education, and we are not performing as we should.",80,"This sentence contains two claims: 1) 'We're putting more money per child into education' which is a factual claim that can be verified with data, and 2) 'we are not performing as we should' which is a subjective claim that can't be definitively proven or disproven with data alone, but can be supported or refuted with additional context or evidence. The first claim gives the sentence a significant factual basis, which increases its check-worthiness score."
23718,1,"He complains about the fact our troops don't have adequate equipment, yet he voted against the $87 billion supplemental I sent to the Congress and then issued one of the most amazing quotes in political history: ""I actually did vote for the $87 billion before I voted against it.""",100,"This sentence contains a clear factual claim about the speaker's voting record, which is salient to the public and can be easily fact-checked."
14591,1,We are a rising nation.,0,This sentence is a subjective statement and does not contain any factual claims that are salient to the general public.
20530,1,I said I would make sure that women would be safe who used the drug.,0,This sentence does not contain any factual claims that are salient to the general public. It is a statement of intent made by the speaker.
29250,1,Donald thinks that climate change is a hoax perpetrated by the Chinese.,0,"This sentence is non-checkworthy as it only contains a subjective statement about what Donald thinks, and it is not a factual claim that is salient to the general public."
12189,1,"Because by his own budget numbers, his proposals for spending on tax cuts for the wealthiest of the wealthy are more than the new spending proposals that he has made for health care and education and national defense all combined.",95,"This sentence contains a factual claim about the budget numbers and the proposed spending on tax cuts for the wealthy compared to spending on healthcare, education, and national defense. This information is salient to the general public as it relates to government spending and budget priorities."
25811,1,"That could protect 3 million families, 700,000 kids.",90,"This sentence contains two factual claims: 'that could protect 3 million families' and '700,000 kids'. These numbers are salient to the general public and provide important context to the potential impact of the action being described. Therefore, the sentence is highly check-worthy."
22564,1,"Right here in St. Louis, you've laid off 350 teachers.",100,"This sentence contains a factual claim about the number of teachers who have been laid off in St. Louis, which is a salient issue for the general public."
16602,1,"For instance, we now have uh - in the health area three hundred and two different programs administered by eleven major departments and agencies, sixty other advisory commissions responsible for this.",80,"This sentence contains a factual claim about the number of programs and departments/agencies involved in health area, which is salient to the general public."
32804,1,"And by the way, at the last debate, she lied, because it turned out that she did say the gold standard and she said she didn't say it.",0,"This sentence contains an opinionated statement that'she lied' and a repetition of a previous statement that'she did say the gold standard and she said she didn't say it'. These statements are not factual and do not provide new information to the general public. Therefore, it is a non check-worthy sentence."
20125,1,"In addition, Republican Congress cut $53 billion.",85,This sentence contains a factual claim about the amount of money that was cut by the Republican Congress. It is salient to the general public as it relates to government spending and budgets.
15539,1,"More than that, it was the first national security decision that we had to make.",30,"This sentence is expressing a subjective claim about 'the first national security decision that we had to make'. It does not provide any factual information that can be verified or checked. Therefore, it is considered non-checkworthy."
7773,1,"The Rockefeller Brothers report, General Ridgway, General Gavin, the Gaither Report, various reports of Congressional committees all indicate that the relative strength of the p- United States both militarily, politically, psychologically, and scientifically and industrially - the relative strength of the so- of United States compared to that of the Soviet Union and the Chinese Communists together - has deteriorated in the last eight years and we should know it, and the American people should be told the facts.",95,"This sentence contains multiple claims that can be fact-checked. It mentions various reports, including the Rockefeller Brothers report, General Ridgway's report, General Gavin's report, and various reports of Congressional committees. These reports are likely to contain factual information about the relative strength of the United States compared to that of the Soviet Union and the Chinese Communists in various domains such as militarily, politically, psychologically, and industrially. The sentence also implies that the relative strength of the United States has deteriorated in the last eight years, which is a factual claim that can be checked against available data."
6906,1,"And in exchange, if the states want to -- they're not forced to, they can choose to -- they cover individuals up to 300 percent of poverty.",0,"This sentence does not contain any factual claims that are salient to the general public. It only mentions a possibility for states to cover individuals up to 300 percent of poverty, which is not a widely known fact or statistic."
1376,1,"While I was governor of Georgia, although I'm not a lawyer, we had complete reform of the Georgia court system.",30,"This sentence contains a factual claim about the speaker being the governor of Georgia during a certain period. However, the claim about 'complete reform of the Georgia court system' is subjective and lacks specificity, making it difficult to fact-check objectively. Additionally, the speaker's statement that 'I'm not a lawyer' may raise questions about their expertise and qualifications to make such a claim."
7010,1,The president decided to give it to the wealthiest Americans in a tax cut.,85,"This sentence contains a factual claim about the president's decision to give a tax cut, which is salient to the general public as it relates to economic policy and wealth distribution."
9483,1,The only reason it's not happening is because Governor Romney's allies in Congress have held the 98 percent hostage because they want tax breaks for the top 2 percent.,80,"This sentence contains a factual claim about Governor Romney's allies in Congress and their actions regarding the 98 percent and the top 2 percent. However, it is an opinionated statement that these actions are the 'only reason' the event is not happening, which reduces the score slightly."
25833,1,But let me just say the American Hospital Association said that the budget I vetoed could have closed 700 hospitals.,95,The sentence contains a factual claim about the American Hospital Association's statement regarding the potential closure of 700 hospitals due to the vetoed budget. This information is salient to the public as it affects the healthcare industry and potentially impacts individuals' access to healthcare services.
1781,1,"Now, four years ago, when I stood on this stage, I said that I would cut taxes for middle-class families.",85,"This sentence contains a factual claim about the speaker's past statement, which is relevant to the general public as it pertains to tax policy and the middle class."
3752,1,"Look, we are sending $700 billion a year overseas to countries that don't like us very much.",95,This sentence contains a factual claim about the amount of money being sent overseas each year. It is salient to the general public as it touches on international relations and government spending.
18041,1,"Unfortunately, he escaped in the mountains of Tora Bora.",80,This sentence contains a factual claim about a historical event (the escape of Osama bin Laden from Tora Bora) that is likely to be of interest to the general public.
12989,1,We talk about schools - three times as many classrooms built in the past Administration - and Eisenhower - than under the Truman Administration.,85,"This sentence contains a factual claim about the number of classrooms built during different administrations, which is salient to the general public as it relates to education and infrastructure development. However, the exact numbers are not provided in the sentence, so the score is not 100."
22554,1,"Cheryl, the president didn't find weapons of mass destruction in Iraq, so he's really turned his campaign into a weapon of mass deception.",100,"This sentence contains two factual claims: 1) Cheryl is referring to President George W. Bush, who indeed did not find weapons of mass destruction in Iraq. 2) The second claim is an inference from the first, stating that Bush's campaign was a 'weapon of mass deception.' While this claim is subjective, it is based on a factual premise and is salient to the public."
