sentence_id,Verdict,Text,score,reasoning
32623,1,And there is a determined effort by the Russian air force to destroy Aleppo in order to eliminate the last of the Syrian rebels who are really holding out against the Assad regime.,85,This sentence contains a factual claim about the Russian air force's actions in Aleppo and the Syrian rebels' resistance against the Assad regime. It is salient to the general public as it relates to ongoing international conflicts and geopolitical tensions.
1873,1,But those businesses that are in the last 3 percent of businesses happen to employ half -- half of all the people who work in small business.,85,"This sentence contains a factual claim about the percentage of businesses that employ half of the people in small businesses. However, it does not provide a specific number or source for the 'last 3 percent' of businesses, which could impact the accuracy of the claim. Therefore, the score is not perfect, but it is still considered checkworthy due to the significant impact of the factual claim on the general public understanding of small businesses and employment."
24127,1,So that one we came away with in creating jobs for the American people.,0,"This sentence is non check-worthy as it is a subjective statement about the intent behind an action, and does not contain any factual claims that are salient to the general public. Therefore, the score would be 0, and the reasoning would be ""Subjective statement about intent with no factual claims."""
29955,1,"But just last week, your campaign manager said it was true.",0," This sentence is non check-worthy as it is a statement about a past event and the truthfulness of that statement is not directly related to a fact that is salient to the general public. The reasoning behind this is that the sentence does not contain any factual claims that can be verified or that would be of interest to the general public. Instead, it is a statement about what someone else said, which is subjective in nature and not directly related to a verifiable fact. Therefore, the score would be 0."
19141,1,"But I have worked hard for things like the Family and Medical Leave Law, the Brady Bill, the assault weapons ban, the program to put 100,000 police on the street.",85,"The sentence mentions specific laws and legislative actions, which are factual and salient to the general public. These laws have had significant impact on society and are widely known."
20839,1,And many of the public schools are meeting the call.,20,This sentence is non-checkworthy as it contains a subjective claim'many' and a vague term 'call' which lacks clear definition or context.
1663,1,"Over the last 30 months, we've seen 5 million jobs in the private sector created.",100,"This sentence contains a factual claim about the number of jobs created in the private sector over a specific time period, which is salient and relevant to the general public."
7231,1,"Nine out of 10 active-duty Army divisions are either in Iraq, going to Iraq or have come back from Iraq.",95,"This sentence contains a factual claim about the number and deployment status of Army divisions, which is salient to the general public."
33725,1,Now she wants to sign Trans-Pacific Partnership.,0,"This sentence is non-checkworthy as it only states a desire or intention, which is subjective and not factual."
12761,1,There we got more votes for condemning Hungary and looking into that situation than we got the last year.,80,"Here is the json format for the answer:{""score"": 80, ""reasoning"": ""This sentence contains a factual claim about the number of votes for condemning Hungary in two different years. It is salient to the general public as it relates to international politics and diplomacy.""}```## Answer (0)```{""score"": 80, ""reasoning"": ""This sentence contains a factual claim about the number of votes for condemning Hungary in two different years. It is salient to the general public as it relates to international politics and diplomacy.""}```This sentence is checkworthy because it contains a factual claim about the number of votes for condemning Hungary in two different years. This information is relevant and salient to the general public as it relates to international politics and diplomacy. Therefore, the score is 80."
1267,1,"In adesh- in addition, uh - uh - as a result of my pressure an the Congress, we got a major mass transit program uh - over a four-year period, eleven billion eight-hundred million dollars.",90,"Based on the given context, the sentence appears to be making a factual claim about the amount of money allocated for a major mass transit program over a four-year period as a result of pressure from the speaker. This claim is salient to the general public as it involves a significant amount of money being spent on a public infrastructure project. Therefore, the sentence is checkworthy and I would assign it a high score, perhaps around 90 or 100. The reasoning is that the sentence contains a factual claim about a significant amount of money being allocated for a public project, which is of interest to the general public."
29515,1,"When we have a country that's doing so badly, that's being ripped off by every single country in the world, it's the kind of thinking that our country needs, because everybody -- Lester, we have a trade deficit with all of the countries that we do business with, of almost $800 billion a year.",85,"The sentence contains factual claims about a country's trade deficit with other countries, which is a significant economic statistic. The claim is also salient to the general public as it relates to international trade and the economy."
29502,1,The Fed is doing political -- by keeping the interest rates at this level.,30,"This sentence is non check-worthy because it contains a subjective statement ('political') and a vague claim ('keeping the interest rates at this level'). The term 'political' is subjective and open to interpretation, and the claim about interest rates is not specific enough to be fact-checked. Therefore, it does not meet the criteria for check-worthiness."
17420,1,It's now the largest peacetime government ever in terms of the take from the total economy.,80,"Based on the given definition, this sentence is checkworthy. It contains a factual claim about the size of the government in relation to the economy, which is a matter of public interest and relevance. The score I would assign to this sentence is around 80. The reasoning behind this score is that while the claim is factual and of public interest, the specifics of the claim (i.e., which government is the largest) would require further research to verify, which could increase the overall fact-checking effort."
1401,1,"He hasn't had help from the administration, from the Congress, to carry this out.",60,"This sentence implies a factual claim about the lack of assistance from the administration and Congress for a specific action taken by 'he'. However, it does not provide any concrete evidence or specific numbers to support the claim, making the score lower than if it were more definitively stated."
28859,1,"If you make more than $60,000 and up to 100 you'll still get a match, but not as generous.",60,"The sentence mentions a factual claim about income thresholds for a potential benefit or program. However, the claim is not entirely check-worthy as it only covers a partial range of income levels and does not specify the nature of the benefit or program. Therefore, a score of 60 is assigned to reflect the factual nature of the claim but its limited scope and lack of specificity."
8784,1,"But, I think that that is clearly related to the fact that, going back to the time when the all-volunteer Army was created in 1973 - and I worked hard for it and supported it - we simply have failed to keep pace with the cost of living.",0,"This sentence is non-checkworthy as it contains subjective statements ('I think that that is clearly related to', 'we have failed to keep pace with the cost of living') and is opinion-centered."
7284,1,And the prosecutions are up by about 68 percent -- I believe -- is the number.,35,"The sentence contains a factual claim about a percentage increase in prosecutions, but the claim is not definitively sourced or salient to the general public."
16687,1,"We've got five hundred thousand more Americans out of jobs today than were out of work three months ago and since Mr. Ford's been in office two years, we've had a 50 percent increase in unemployment from five million people out of work to two and a half million more people out of work and a total of seven and a half million.",95,"This sentence contains factual claims about the increase in unemployment over a specific time period and the number of people affected. These claims are salient to the general public as they relate to economic conditions and employment statistics, which are important topics of public interest."
9817,1,The entire record is such that the unemployment has not been reduced in this country.,50,"This sentence is partially checkworthy as it contains a factual claim about unemployment, but it is not specific enough to be fully checkable. The claim 'unemployment has not been reduced' is a broad statement that would require more context and specificity to be fact-checked effectively. Additionally, the sentence does not provide any quantifiable data or statistics to support the claim, making it difficult to determine its accuracy."
19356,1,"He appointed three people, I appointed three people to get campaign finance reform.",0," This sentence is non check-worthy because it contains no factual claims that are salient to the general public. Both parties in the sentence are making the same claim, and it does not provide any new or significant information. The sentence is more about the actions of the individuals involved rather than any factual claims that can be verified. Therefore, the score would be 0."
17387,1,That barely held even with -- if it did that much -- with the gigantic tax increase imposed in 1977.,0,This sentence is non-checkworthy as it contains a conditional statement 'if it did that much' and a subjective term 'barely held even with' which makes it difficult to fact-check and verify objectively.
24827,1,"He was president for 3 years before he proposed a health care plan that still hasn't been sent to Congress in total; three years before an economic plan, and he still didn't say tonight that that tax bill he vetoed raised taxes only on the rich and gave the rest of you a break -- but he vetoed it anyway.",95,The sentence contains factual claims about the duration of time before certain actions were taken by a president and the content of a tax bill. These claims are salient to the general public as they relate to significant political events and policies.
20101,1,"When I ran for president, I said we'd cut the deficit in half in four years; we cut it by 60 percent.",95,This sentence contains a factual claim about a specific percentage reduction of the deficit during a presidential term. It is a quantifiable claim that can be fact-checked and is salient to the general public.
4038,1,"At one point, while you were focused on Iraq, you said well, we can ""muddle through"" Afghanistan.",0," Here is my reasoning: This sentence is non check-worthy because it contains a statement that is subjective and opinion-centered. The term ""muddle through"" is a colloquialism that implies a lack of clear or effective action, and it is not a factual claim that can be verified or falsified. Therefore, the score is 0."
2924,1,He complains about secrecy and yet he is quoted as saying that in the attempt to find a solution in the Middle East that he would hold unpublicized meetings with the Soviet Union - I presume for the purpose of an - imposing a settlement on Israel and the Arab nations.,80,"This sentence contains claims about specific actions taken by a public figure (He) and their potential implications (imposing a settlement on Israel and the Arab nations). These claims are factual and salient to the general public, making the sentence checkworthy."
24584,1,I do think it's fair to note -- he can rebut it -- but Arkansas is one of the few states that doesn't have any civil rights legislation.,0,"This sentence is non-checkworthy as it contains an opinion (""it's fair to note"") and a qualifier (""he can rebut it"") that introduces subjectivity. Additionally, the statement about Arkansas not having any civil rights legislation is a factual claim, but it is not salient to the general public as it is specific to Arkansas and civil rights legislation. Therefore, the score would be 0 and the reasoning would be ""Opinion and qualifier present, factual claim not salient to general public."""
3750,1,We are currently spending $10 billion a month in Iraq when they have a $79 billion surplus.,95,This sentence contains factual claims about the amount of money spent in Iraq and their surplus. These claims are salient to the general public as they involve large sums of money and international relations.
8034,1,"And Secretary Acheson made a very famous speech at the Press Club, early in the year that k- Korean War started, indicating in effect that South Korea was beyond the defense zone of the United States.",80,This sentence contains a factual claim about a historical event (the start of the Korean War) and a claim about a specific person's (Secretary Acheson's) actions related to that event. These claims are salient to the general public as they concern significant international history.
21629,1,Mr. Perot wants to do the same thing.,0,"This sentence does not contain any factual claims that are salient to the general public. It is a repetition of a statement made by Mr. Perot, and does not provide any new or verifiable information."
32085,1,"And more importantly, that was after getting a subpoena.",0,The sentence is about a specific event that is not factual or generalizable to the general public.
25957,1,Marijuana use is up 141percent.,100,"This sentence contains a factual claim about a percentage increase in marijuana use, which is a statistic and salient to the general public."
32443,1,"As soon as I have -- first of all, I pay hundreds of millions of dollars in taxes.",0,"This sentence is non check-worthy as it is a personal statement about the speaker's financial situation and the amount of taxes paid is not a fact that can be verified or is of general public interest. Therefore, the score would be 0 with the reasoning ""Personal statement, no factual claims or general public interest."""
23243,1,"It was the largest stock market correction -- one of the largest in history, which foretold a recession.",95,"This sentence contains factual claims about a historical event (the largest stock market correction) and its potential implications (foretold a recession), which are salient to the general public."
1413,1,"Uh - I might make a correction uh - of what uh - Governor Carter said, uh speaking of uh - uh - gun control, uh - yes, it is true, I believe that the sale of uh - Saturday Night S- Specials should be cut out, but he wants the registration of handguns.",50,"The sentence contains factual claims about Governor Carter's stance on gun control, but it is not clear-cut and contains filler words and ums, making it less check-worthy."
22084,1,"Number 2, with regard to Social Security, that program -- a lot of you may not know this -- it produces a $70 billion surplus a year.",80,"This sentence contains a factual claim about the Social Security program producing a surplus each year. The amount, $70 billion, is specific and quantifiable, making it salient to the general public. However, it is important to note that the accuracy of this claim depends on the reliability of the source providing the information."
26961,1,"And, of course, Iran on the path to a nuclear weapon, we've got real (inaudible).",0,This sentence is non check-worthy as it contains an inaudible word and an opinionated statement 'we've got real' about Iran's path to a nuclear weapon.
23225,1,This is the biggest turnaround in the history of the country.,80,"This statement is factual and salient to the general public as it implies a significant change in the country's status quo. However, without further context, it is difficult to determine the exact magnitude of the turnaround and whether it is indeed the biggest in history. Therefore, the score is not 100 as there is some degree of uncertainty."
29889,1,"Blumenthal sent McClatchy, highly respected reporter at McClatchy, to Kenya to find out about it.",90," The sentence is checkworthy because it mentions a specific journalist (McClatchy) and the fact that they were sent to Kenya to investigate a matter. This information is factual and relevant to the public, as it indicates that an investigation is taking place and that a reputable news organization is involved. Therefore, the check-worthiness score for this sentence would be high, perhaps around 90 or above. The reasoning is that the sentence contains factual claims about a specific journalist and their investigation, which is of public interest."
17397,1,All of these things have brought an improvement in the college entrance exams for the first time in some 20 years.,80,"This sentence contains a factual claim about an improvement in college entrance exams, which is salient to the general public as it affects many students and their academic futures. However, the claim is not specific enough to be definitively fact-checked, as it does not mention a particular year or exam, and the timeframe of'some 20 years' is an approximation. Therefore, the score is not 100, but rather 80, which reflects the degree of factuality and public relevance of the claim."
23175,1,"Medical liability issues are a problem, a significant problem.",85,"This sentence is checkworthy because it contains a claim about the significance of medical liability issues, which is a matter of public interest and can have real-world consequences. While the sentence is somewhat subjective in its use of the term'significant problem,' it is still factual in that medical liability issues are indeed a problem in the medical field."
6861,1,"But rather than help you, the taxpayer, have lower cost, rather than help seniors have less expensive drugs, the president made it illegal -- illegal -- for Medicare to actually go out and bargain for lower prices.",95,"This sentence contains a factual claim that the president made it illegal for Medicare to bargain for lower prices, which is a significant policy change that affects a large population and has financial implications. The claim is also salient to the general public as it relates to healthcare and drug prices, which are major issues of public concern."
8665,1,"I simply think that when we are confronting a budget deficit this year - and this fiscal year will end in about 10 days, and we are confronted with the possibility of a deficit of $60 billion, perhaps as much as $63 billion - that that simply would be irresponsible.",0,"This sentence expresses the opinion of the speaker that it would be irresponsible to have a budget deficit of $60-$63 billion. Opinions are not factual and do not provide any objective information that can be verified, making this sentence non-checkworthy."
9986,1,"His top adviser on immigration is the guy who designed the Arizona law, the entirety of it; not E-Verify, the whole thing.",80,"This sentence contains a factual claim about a specific person (His top adviser) and a factual claim about another person (the guy who designed the Arizona law). The claim about the Arizona law being the 'entirety' of it, rather than just a part of it, adds specificity and increases the check-worthiness score."
16503,1,"In uh - January of 1975 he asked for a tax change: a $5.6 billion increase on low-and-middle-income private individuals, a six and a half billion dollar decrease on the corporations and the special interests.",80,"The sentence contains factual claims about a specific tax change requested by an individual in a certain year, and mentions the amounts involved for low-and-middle-income private individuals and corporations/special interests. These claims are salient to the general public as they relate to tax policy and its impact on different income groups."
18655,1,"That's the enemy that is now in 60 countries, with stronger recruits.",50,"The sentence contains a factual claim about the number of countries where an enemy is present, but the term 'enemy' is subjective and could make the claim more difficult to verify depending on the context."
6534,1,"223,000 kids in Arizona have no health insurance at all.",100,"This sentence contains a factual claim about the number of kids in Arizona without health insurance, which is a matter of public interest and relevance."
26958,1,"Libya's 6 million population; Egypt, 80 million population.",100,This sentence contains two factual claims about the population sizes of two different countries. These claims are salient to the general public and can be easily verified through reliable sources.
19669,1,The Kennedy-Kassebaum bill that I signed will make it possible for 25 million people to keep their health insurance when they change jobs or when somebody in their family's been sick.,95,"This sentence contains a factual claim about the number of people who will be affected by the Kennedy-Kassebaum bill, which is a significant piece of legislation. The claim is also salient to the general public as it relates to healthcare and employment, two major issues."
19701,1,Now we've got all thousands and thousands of refugees.,70,"The sentence contains a factual claim about the number of refugees, which is salient to the general public. However, the exact number of refugees is not specified, which could result in a higher score if a more precise number was given."
13669,1,Middle class Americans are working harder for less money than they were making ten years ago and they're paying higher taxes.,85,"This sentence contains factual claims about middle class Americans' income and taxes, which are salient issues to the general public."
19156,1,"If you made 25,000 as the original proposal, you got your Social Security taxes increased.",0,"This sentence is non check-worthy because:1. It contains a conditional statement that is not universally applicable to all individuals. Not everyone who made 25,000 as their original proposal will have had their Social Security taxes increased.2. The sentence does not provide any specific or verifiable information about the amount or percentage of the Social Security tax increase.Therefore, the score is 0 and the reasoning is ""The sentence is non check-worthy due to its conditional nature and lack of verifiable information."""
8780,1,"Yes, I have seen figures that indicate that perhaps as of September, 1980 - this very month - that there is a shortage of about 104,000 in the ranks between E-4 and E-9.",80,"This sentence contains a factual claim about a specific number of shortages in the military ranks, which is salient to the general public. However, the claim is not directly sourced and the specificity of the month and year may require further verification."
21728,1,"The good news is, and I think it's true in Richmond, teenage use is down of cocaine, substantially, 60% in the last couple of years.",80,"This sentence contains a factual claim about a decrease in teenage cocaine use in Richmond, which is a salient issue. However, the claim is not directly sourced and the percentage (60%) is an approximation. A fact-check would involve verifying the source and the exact percentage."
3130,1,"In the meantime, there has developed the problem of the Soviet Backfire - their high-performance aircraft which they say is not a long-range aircraft and which some of our people say is a intercontinental aircraft.",60,"This sentence contains a factual claim about the Soviet Backfire aircraft being described as a high-performance aircraft and a potential intercontinental aircraft. However, it also includes subjective opinions from'some of our people' about the aircraft's range. The overall check-worthiness score is reduced due to the presence of these subjective opinions."
18128,1,Iraq was not even close to the center of the war on terror before the president invaded it.,95,This sentence contains a factual claim about the geographical location of the Iraq war in relation to the 'war on terror' before the invasion. It is salient to the general public as it relates to a significant historical event and its context.
19100,1,We cut taxes for 15 million working Americans.,85,This sentence contains a factual claim about the number of working Americans who had their taxes cut. It is a specific number and is relevant to the general public.
13513,1,He said that many of these countries equate space developments with scientific productivity and scientific advancement.,80,This sentence contains a factual claim about the beliefs and priorities of certain countries regarding space developments and scientific advancement. It is salient to the general public as it touches on international relations and scientific progress.
228,1,I think we have to demonstrate some flexibility and I think the FDA is attempting to do so now in trying to make it possible for new and experimental drugs to be available to people who are at risk at AIDS and I would hope that we could bring that kind of a policy to bear beginning in January.,0,"This sentence expresses the speaker's opinion and hope for a policy change, which is not factual and not salient to the general public."
22486,1,"This year my state ranks first in the country in job growth, 4th in manufacturing in job growth, 4th in income growth, 4th in the decline of poverty.",90,"The sentence contains factual claims about job growth, manufacturing job growth, income growth, and poverty decline in a specific state. These claims are salient to the general public as they relate to economic indicators and can impact people's lives. Therefore, the sentence is highly check-worthy."
6720,1,"When they voted -- when they proposed reducing taxes, you voted against it 126 times.",90,"This sentence contains a factual claim about the number of times someone voted against a tax reduction proposal. It is salient to the general public as it relates to a political decision and the number of occurrences of that decision. Therefore, the sentence is checkworthy and I would give it a score of 90. The reasoning is that the claim is factual and relevant to the public."
12575,1,I have sustained it since then.,0,"This sentence is non check-worthy as it is a first-person statement about a past event and does not contain any factual claims that are salient to the general public. The reasoning behind this is that the sentence is an expression of personal experience and does not provide any verifiable information that can be fact-checked. Therefore, the score would be 0."
540,1,The fact happens to be that education spending is up by the federal government; it is up.,90,"The sentence contains a clear and objective statement about an increase in federal education spending, which is a matter of public interest and relevance."
32681,1,Iran now and Russia are now against us.,30,This sentence is non-checkworthy as it contains subjective claims about 'us' and the current stance of Iran and Russia towards the speaker or a specific issue is not provided.
3045,1,"The Shanghai Communique, does say that the differences between the People's Republic on the one hand and Taiwan on the other shall be settled by peaceful means.",100,"This sentence is checkworthy as it refers to a specific historical document, the Shanghai Communique, and its contents regarding the resolution of the differences between China (People's Republic) and Taiwan by peaceful means is factual and relevant to the general public."
7726,1,"Now in the special session of Congress and also in the session that preceded it, the Democratic Congress - in which there's a two-to-one Democratic majority - was asked by the President to give us the funds and give us the power to do a job and they did nothing at all, And in the special session in which Senator Kennedy was calling the signals, along with Senator Johnson, they turned it down and he himself voted against giving us the powers despite the fact that the bill had already been considered before, that it already had hearings on, and the Congress already knew what it had before it.",85,"The sentence contains factual claims about the Democratic Congress' actions during a special session and a previous session, the President's request for funds and powers, and Senator Kennedy's actions. These claims are relevant to the public as they involve government actions and decisions."
9632,1,"In the -- in the last women have lost 580,000 jobs.",95,"This sentence contains a factual claim about the number of jobs lost by women in a specific time frame, which is salient and relevant to the general public."
24456,1,"Mr. Bush vetoed it twice because he says we can't do something seventy-two other countries do, even though there was a small business exemption.",60,"This sentence contains factual claims about Mr. Bush vetoing a bill twice and the existence of a small business exemption. However, the reasoning behind his veto is subjective and opinion-based, which reduces the check-worthiness score."
8208,1,We find that the prices you pay went up five times as much in the Truman Administration as they did in the Eisenhower Administration.,85,"This sentence contains a factual claim about the difference in price increase rates between two specific administrations, which is salient to the general public and can be verified through historical data."
2909,1,"In many instances we've made agreements, like in Vietnam, uh - that have uh - been revealed later on to our uh - embarrassment.",50,"This sentence contains a claim about past agreements in Vietnam, which is factual. However, it is not clear what specific agreements are being referred to or the nature of the embarrassment. Therefore, the claim lacks sufficient detail to be considered checkworthy to the general public."
16825,1,A few things that can be done: we have now a deferral system so that the multinational corporations who invest overseas - if they make a million dollars in profits overseas - they don't have to pay any of their taxes unless they bring their money back into this country.,80,"This sentence contains a factual claim about a tax policy (deferral system) and its implications for multinational corporations. It is salient to the general public as it involves taxation and international business, which are significant topics of public interest."
17524,1,There are a million and a half people out there standing in line waiting to adopt children who can't have them any other way.,80,"This sentence contains a factual claim about the number of people waiting to adopt children, which is salient to the general public. However, it is important to note that the accuracy of this claim depends on the reliability of the source from which it was obtained. Without further context or evidence, it is difficult to determine the exact number of people waiting to adopt children. Therefore, the score is not 100, but rather 80, to reflect the uncertainty surrounding the claim."
1459,1,"In the last month, we've had a net loss of one hundred and sixty-three thousand jobs.",100,"This sentence contains a clear factual claim about a significant number of jobs lost in a specific time frame, which is salient to the general public."
24043,1,The European Community is in a position to pay a lot more than they have in the past.,70,"This sentence implies a factual claim about the European Community's financial capabilities, which is salient to the public given ongoing economic discussions. However, it is not a definitive statement as the amount 'a lot more' is subjective and not quantified."
16711,1,Now we've increased that amount 25 percent.,50,"This sentence contains a factual claim about an increase in an amount. However, it does not provide the specific amount that was increased, making it less check-worthy as the public would need to know the exact amount to verify the claim."
19513,1,"And, I might add, with the democratic Russia.",0,This sentence is non check-worthy as it contains subjective statements and is not factual or salient to the general public.
33284,1,"I've been to countries where governments either forced women to have abortions, like they used to do in China, or forced women to bear children, like they used to do in Romania.",95,"This sentence contains factual claims about historical government policies in China and Romania regarding abortions and forced births, which are salient and relevant to the general public."
34042,1,"It's crooked -- she's -- she's guilty of a very, very serious crime.",0,This sentence contains subjective statements and does not provide any factual information that is salient to the general public.
25263,1,"The so-called negotiation that you said I walked out on was the so-called walk in the woods between one of our representatives and one of the Soviet Union, and it wasn't me that turned it down, the Soviet Union disavowed it.",0,"The sentence contains multiple opinionated statements and no clear factual claims, making it non-checkworthy."
33853,1,"He attacked the woman reporter writing the story, called her ""disgusting,"" as he has called a number of women during this campaign.",85,"This sentence contains factual claims about the man attacking a woman reporter and him calling her 'disgusting'. These claims are salient to the general public as they involve a public figure and an allegation of violence and disrespect towards women. However, the sentence also mentions that the man has called a number of women 'disgusting' during his campaign, which is a repetition of a previously reported fact and thus may not be entirely new or salient to all readers. Therefore, the score is not 100 as some readers may have already been aware of this information."
172,1,We've run up more debt in the last eight years than under all the presidents from George Washington to Jimmy Carter combined.,95,"This sentence contains a factual claim that is salient to the general public. It involves a significant amount of debt accumulated over a specific time period, which is a topic of interest and relevance to many people. The claim can be verified by checking the national debt statistics for the mentioned time periods."
15093,1,I have been accused lately of having a secret plan with regard to the hostages.,0,This sentence is non check-worthy as it contains a subjective accusation and lacks factual claims.
19289,1,"Well, here's the problem with it: It sounds very good, but there's a reason that 500 economists, including seven Nobel prize winners and business periodicals like Business Week, and even Senator Dole's friends, Senator Warren Rudman, former Republican senator from New Hampshire, says it's not a practical program.",50,"The sentence mentions several factual claims, including the number of economists and Nobel prize winners who disagree with the program, as well as the names of specific individuals. However, the sentence also includes opinion-centered statements, such as 'it's not a practical program,' which makes it only partially check-worthy."
3210,1,"He has done a superb job in getting the prime minister of South Africa, Mr. Vorster, to agree that the time had come for a solution to the problem of Rhodesia.",80,"This sentence contains a factual claim about a specific event in history: the prime minister of South Africa, John Vorster, agreeing to find a solution for Rhodesia's issue. The claim is salient to the general public as it involves international politics and diplomacy."
2174,1,I want to take that $716 billion you've cut and put it back into Medicare.,50,"This sentence contains a factual claim about a specific amount of money ($716 billion) that has been cut. However, it also contains a subjective statement ('put it back into Medicare') which makes it only partially check-worthy."
6686,1,We've increased Pell Grants by a million students.,85,"This statement is factual and salient to the general public as it mentions an increase in the number of students benefiting from Pell Grants, which is a significant financial aid program in the US. However, it would be more check-worthy if it provided a specific number or percentage increase, rather than just 'a million' students."
25198,1,"But it was a surprise to us, because they outnumbered us 64 to 36 in submarines and 20 percent more bombers capable of carrying nuclear missiles than we had.",90,"This sentence contains factual claims about the number of submarines and bombers between two countries, which are salient and relevant to the general public."
2425,1,We didn't put in place a board that can tell people ultimately what treatments they're going to receive.,0,"This sentence is non-checkworthy as it contains a subjective statement (""ultimately"") and is opinion-centered. The reasoning behind this is that the sentence implies a judgment about the role and power of a board, which is not a factual matter. Therefore, the score would be 0."
23473,1,Most small businesses -- 70 percent of the new jobs in America are created by small businesses.,95,"This sentence contains a factual claim about the percentage of new jobs in America created by small businesses, which is a significant statistic and relevant to the general public."
33057,1,"You know, because it sounds like you're in the business or you're aware of people in the business -- you know that we are now for the first time ever energy-independent.",0,This sentence is non-checkworthy as it contains subjective statements and is based on personal assumptions.
5970,1,"By the way, when Senator Obama said he would unilaterally renegotiate the North American Free Trade Agreement, the Canadians said, ""Yes, and we'll sell our oil to China.""",60,"This sentence contains a factual claim about Senator Obama's statement and the Canadians' response. However, it is not clear whether the claim about the Canadians selling oil to China is widely known or significant to the general public. Therefore, the score is relatively low."
10499,1,Meg Whitman was CEO of a company that started with 12 people and is now 1.3 million people in America make their living off eBay.,95,This sentence contains a factual claim about the growth of eBay from a company with 12 employees to having 1.3 million people in America making a living off it. This information is salient to the general public as it highlights the significant impact and success of eBay as a business.
24452,1,I've seen the family values of all these people in America who are out there killing themselves working harder for less in a country that's had the worst economic years in 50 years and the first decline in industrial production ever.,85,"This sentence contains factual claims about economic years and industrial production in America, which are salient to the general public and can be fact-checked."
6357,1,"But the -- but here's the thing, is that, even if Senator McCain were to say that vouchers were the way to go -- I disagree with him on this, because the data doesn't show that it actually solves the problem -- the centerpiece of Senator McCain's education policy is to increase the voucher program in D.C. by 2,000 slots.",30,"The sentence expresses a disagreement with Senator McCain's policy and contains a subjective statement. While it mentions a fact about the number of slots Senator McCain wants to add, the focus is on the speaker's opinion and disagreement, making it less check-worthy."
8550,1,"Four hundred billion, approximately, is a result of what individuals do.",0,"Based on the given definition, the sentence ""Four hundred billion, approximately, is a result of what individuals do."" is considered non-checkworthy. The reason for this is that the sentence contains a vague and subjective claim about what ""individuals do,"" which is not a factual or salient claim to the general public. Additionally, the number ""four hundred billion"" is mentioned without any context or explanation, making it a trivial factual claim. Therefore, the score would be 0 with the reasoning ""vague and subjective claim about individuals' actions and trivial factual claim."""
1975,1,And so I've put forward a specific $4 trillion deficit reduction plan.,0,"This sentence is not checkworthy as it contains a specific monetary figure, but it does not provide any context or information that would be of general public interest. It is more of a statement of intent rather than a factual claim."
27246,1,The president said by now we'd be a 5.4 percent unemployment.,80,This sentence contains a factual claim about the president's statement regarding unemployment rate. The percentage figure is a quantifiable fact that is salient to the general public.
11043,1,"I don't understand how we ended up invading a country that had nothing to do with 9/11, while Osama Bin Laden and Al Qaeda are setting up base camps and safe havens to train terrorists to attack us.",90,"The sentence contains factual claims about historical events and their relevance to international relations, making it checkworthy."
12604,1,"In the Africa south of the Sahara, which is the major new section, we have less students from all of Africa in that area studying under government auspices today than from the country of Thailand.",50,"This sentence contains a factual claim about the number of students from Africa south of the Sahara and Thailand studying under government auspices. However, without specific data or reliable sources, it is difficult to determine the accuracy of the claim and assign a high score. Therefore, a score of 50 is reasonable."
14084,1,We've wrecked the airline industry already because of all these leverage buyouts and all these terrible things that have happened to the airline industry.,0,This sentence expresses an opinion about the negative impact of leverage buyouts on the airline industry. It does not contain any factual claims that can be objectively verified.
3108,1,"As soon as I became president, I initiated a meeting with the NATO heads of state and met with them in Brussels to discuss how we could improve the re- defense relationship in Western Europe.",80,This sentence is checkworthy because it contains a factual claim about the president's actions and the location of the meeting. It is salient to the general public as it relates to international relations and diplomacy.
32448,1,I pay hundreds of millions of dollars in taxes.,80,"This statement is factual and salient to the general public as it touches on a significant financial matter. However, the exact amount of taxes paid is subjective and may vary greatly from person to person, which reduces the score slightly."
24054,1,"But 2 former defense secretaries recently issued a report saying that 100,000 or slightly fewer troops would be enough, including President Reagan's former defense secretary, Mr. Carlucci.",85,"The sentence contains a factual claim about the number of troops recommended by two former defense secretaries. This information is salient to the public as it relates to national security and military budgeting. The claim is specific and quantifiable, making it a strong check-worthy claim."
33989,1,But what is really troubling is that we learned in the last debate he has not paid a penny in federal income tax.,95,"This sentence contains a factual claim about a political figure's tax payments, which is a common topic of public interest and debate. The claim is specific, quantifiable, and directly relates to the individual's financial situation and potential accountability."
17988,1,Ten million people have registered to vote in Afghanistan in the upcoming presidential election.,85,"This sentence contains a factual claim about the number of people registered to vote in Afghanistan, which is a significant number and relevant to the public."
24604,1,My request for this year was $4.9 billion for AIDS -- ten times as much per AIDS victim as per cancer victim.,85,"This sentence contains a factual claim about the amount of funding requested for AIDS and cancer, which is salient to the general public. However, it also contains a subjective claim about the number of victims per disease, which may vary and is not easily verifiable. Therefore, the score is not perfect."
33195,1,"And so when I think about what we need to do, we have 33,000 people a year who die from guns.",100,"This sentence contains a factual claim about the number of people who die from guns each year, which is a matter of public interest and concern."
32025,1,"But when you talk about apology, I think the one that you should really be apologizing for and the thing that you should be apologizing for are the 33,000 e-mails that you deleted, and that you acid washed, and then the two boxes of e-mails and other things last week that were taken from an office and are now missing.",95,"This sentence contains factual claims about the deletion and acid washing of e-mails, as well as the recent disappearance of two boxes of e-mails. These claims are salient to the public due to their connection to a high-profile political figure and the ongoing investigation into their actions."
