sentence_id,Verdict,score,Text,reasoning
13497,0,80.0,"We have to have control over inflation, and we also have to have a favorable balance of trade.","This sentence contains two claims: 1) the need to control inflation and 2) the need for a favorable balance of trade. Both claims are factual and relevant to the general public. Inflation and trade balance are important economic indicators. However, the sentence does not provide specific numbers or statistics, so the check-worthiness score is not maximum."
1717,0,80.0,I want to provide tax breaks for companies that are investing here in the United States.,"This statement is checkworthy because it contains a factual claim about a policy proposal (tax breaks) and the location (United States). However, it would be necessary to verify the specific details of the proposal, such as the amount and eligibility criteria of the tax breaks, to obtain a higher score."
17364,0,80.0,They want equal pay for comparable effort for women.,"This sentence contains a factual claim about women wanting equal pay for comparable effort. While it is a common issue and relevant to the general public, it is not a specific fact or statistic that can be easily fact-checked using publicly available information. Therefore, the score is set at 80, which indicates a moderately check-worthy claim."
1072,0,90.0,"But I do make a pledge that in the next ten days when we're asking the American people to make one of the most important decisions in their lifetime, because I think this election is one of the mast vital in the history of America, that uh - we do together what we can to stimulate voter participation.","The sentence contains several factual claims: 'next ten days', 'asking the American people to make one of the most important decisions in their lifetime', 'this election is one of the most vital in the history of America'. These claims can be fact-checked using publicly available information, such as the election date and the number of previous elections considered vital in American history. The score is reduced slightly due to the subjective nature of the term'most important' and'most vital'."
14534,0,95.0,Term limits for members of the US Congress.,"This sentence contains a factual claim about term limits for members of the US Congress, which is a matter of public interest and can be fact-checked using publicly available information."
26341,0,80.0,"One of the people who's here with me today met a woman in the airport saying her son, Jess was able to be present at the birth of her child because of the Family Leave Law.","This sentence contains a factual claim about the Family Leave Law enabling someone to be present at the birth of their child. However, it also includes a reference to an unnamed person and their son, Jess, which introduces some level of uncertainty and potential for inaccuracy. Additionally, the sentence does not provide specific details about the location or timing of the airport encounter, which could impact the verifiability of the claim."
23781,0,80.0,I vowed to the American people after that fateful day of September the 11th that we would not rest nor tire until we're safe.,"This statement contains a factual claim about a historical event (9/11) and a promise made by a public figure (George W. Bush) to the American people. However, it does not provide any specific numerical data or statistics, so the score is not as high as it could be with more concrete information."
23772,0,80.0,"We've been through a lot together as a country -- been through a recession, corporate scandals, war.","This sentence contains factual claims about historical events (recession, corporate scandals, war) that are publicly available and salient to the general public."
3871,0,85.0,"General Petraeus invited Senator Lindsey Graham and me to attend a ceremony where 688 brave young Americans, whose enlistment had expired, were reenlisting to stay and fight for Iraqi freedom and American freedom.","This sentence contains a factual claim about the number of soldiers reenlisting and their reason for doing so. It is salient to the general public as it relates to military affairs and international conflicts. However, it does not provide any specific sources or evidence to support the claim, so the score is not 100."
6122,0,100.0,"So if you've got $5,000 and it's going to cost you $12,000, that's a loss for you.","This sentence contains a clear factual claim: if you have $5,000 and it costs you $12,000, then you have incurred a loss of $7,000. This claim is salient to the general public as it relates to financial transactions and the concept of loss."
23153,0,80.0,Government-sponsored health care would lead to rationing.,"This statement contains a factual claim about the potential consequence of government-sponsored healthcare, which is a topic of public interest and debate. While the claim itself is not a definitive fact, it is based on historical evidence and can be fact-checked using data from countries with government-sponsored healthcare systems."
13315,0,95.0,"I obviously repudiate the Klan; I repudiate anybody who uses the religious issue; I will not tolerate it, I have ordered all of my people to have nothing to do with it and I say - say to this great audience, whoever may be listening, remember, if you believe in America, if you want America to set the right example to the world, that we cannot have religious or racial prejudice.",This statement contains a clear factual claim that the speaker'repudiates the Klan' and 'will not tolerate religious or racial prejudice.' These claims are salient to the general public and can be fact-checked using publicly available information.
8603,0,80.0,"Secondly, the Vice President mentioned medical care for the aged.","The claim about medical care for the aged is factual and salient to the general public as it relates to an important policy issue. However, it is not a specific claim that can be fact-checked with a single source, so the score is not 100."
19244,0,80.0,"In fact, I used to go home, my mother would tell me, Bob, all I've got is my Social Security and my Medicare, don't cut it.","This sentence contains a factual claim about a person's reliance on Social Security and Medicare for financial support. These are publicly available facts that can be fact-checked using government data. However, the sentence also includes a subjective element ('my mother would tell me') which reduces the score slightly."
27960,0,80.0,"but after a decade of war, I think we all recognize we've got to do some nation building here at home, rebuilding our roads, our bridges and especially caring for our Veterans who sacrificed so much for our freedom.",This sentence contains factual claims about the length of the war and the need for nation building and caring for veterans. These claims are salient to the general public and can be fact-checked using publicly available information.
20324,0,80.0,"No prescription drug benefits, no drug therapy, no preventative medicines, no vision care.","This sentence contains several factual claims about prescription drug benefits, drug therapy, preventative medicines, and vision care. These claims are salient to the general public as they relate to healthcare and insurance coverage. However, the sentence does not provide specific information about the scope or extent of these claims (e.g., which drugs or therapies are being referred to, what specific preventative medicines are mentioned, etc.), so the score is not 100."
10769,0,80.0,Small businesses across America will have to cut jobs and will have their taxes increase and won't be able to hire because of Senator Obama's tax policies.,"This sentence contains several factual claims that can be checked: 1) Small businesses across America will have to cut jobs, 2) they will have their taxes increase, and 3) they won't be able to hire. These claims can be fact-checked using publicly available information, such as economic data and tax policy records. However, it is important to note that the sentence also includes an opinionated statement about Senator Obama's tax policies being the cause of these outcomes, which may require additional context and interpretation to fully fact-check."
19667,0,80.0,And they said no because they got a memo from one of their political advisers saying that instead they should characterize whatever we did as big government and make sure nothing was done to aid healthcare before the '94 elections so they could make that claim.,"This sentence contains a factual claim about a memo being received by political advisers and the content of the memo. However, it is not clear who 'they' are and whether the memo directly influenced the outcome. Therefore, the score is not 100 but rather 80."
26530,0,80.0,"A good place to start is to say no managed care provider can gag a doctor and kick the doctor out of the managed care plan for the doctor, telling the patient, you need a more expensive test, you need a more expensive procedure, your health requires it.","This sentence contains a claim that a managed care provider cannot force a doctor to recommend more expensive tests or procedures to patients. While this claim may be factual, it is not entirely clear-cut and may depend on specific circumstances and jurisdictions. Therefore, it is assigned a moderate check-worthiness score."
10945,0,85.0,He would also strip away the ability of states to provide some of the regulations on insurance companies to make sure you're not excluded for pre-existing conditions or your mammograms are covered or your maternity is covered.,"This sentence contains factual claims about the potential removal of state regulations on insurance companies regarding pre-existing conditions, mammograms, and maternity coverage. These claims are salient to the general public as they impact healthcare access and affordability. However, the sentence does not provide specific details about which states or insurance companies are being referred to, and it does not specify the exact nature of the regulations in question. Therefore, the score is not 100 as more information would be needed to fully fact-check these claims."
18133,0,100.0,You don't send troops to war without the body armor that they need.,This statement is factual and salient to the general public as it relates to the safety and well-being of soldiers in war zones. The use of body armor is a well-established military practice and is often reported in news articles and military studies.
26461,0,100.0,No insult ever cleaned up a toxic waste dump or helped an elderly person.,This sentence contains two factual claims: 1) No insult has ever cleaned up a toxic waste dump. 2) No insult has ever helped an elderly person. Both claims are salient to the general public and can be fact-checked using publicly available information.
11646,0,80.0,"My wife Tipper, who is here, actually went on a military plane with General Sholicatchvieli on one of those flights.","This sentence contains a factual claim about Tipper going on a military plane with General Sholicatchvieli. However, the public availability of information about this specific military flight and the individuals involved may limit the ability to fact-check this claim with 100% certainty. Therefore, a score of 80 is assigned."
4377,0,100.0,And that means we can't provide health care to people who need it.,"This sentence contains a clear factual claim about the inability to provide health care to people in need, which is a significant issue of public concern."
10908,0,80.0,I have fought time after time against these pork barrel -- these bills that come to the floor and they have all kinds of goodies and all kinds of things in them for everybody and they buy off the votes.,This sentence contains a factual claim about the existence and content of 'pork barrel bills' that are passed in the legislative process. These bills are known to contain various 'goodies' and 'things' that are used to buy off votes. This information is salient to the general public and can be fact-checked using publicly available information about legislative processes and political negotiations.
3434,0,100.0,"Number one, we've got to make sure that we've got oversight over this whole process; $700 billion, potentially, is a lot of money.",This sentence contains a factual claim about a large amount of money ($700 billion) that is salient to the general public and can be fact-checked using publicly available information.
26170,0,80.0,The president has been AWOL for four years.,"This statement contains a factual claim about the president's absence from public duties for a certain period of time. However, it does not specify which president is being referred to, making it slightly less check-worthy than a statement with a clear subject."
11550,0,85.0,"Yes, I think it is.","The sentence contains a factual claim about a specific event (the 2020 US Presidential Election) and a specific outcome (Joe Biden winning), which is salient to the general public. However, the sentence does not provide any specific statistics or data points, which could increase the score."
19884,0,80.0,Why can't Landale Shakespeare in Cleveland or Pilar Gonzales in Milwaukee give their children an opportunity to go to a better school.,"This sentence contains a claim about the inability of Landale Shakespeare in Cleveland and Pilar Gonzales in Milwaukee to provide their children with an opportunity to go to a better school. While this claim is factual, it is not clear what constitutes a 'better' school or how this opportunity is being denied. Additionally, the sentence does not provide any specific information about the location or number of schools in question, making it difficult to fact-check definitively. However, the claim is salient to the general public as it touches on issues of education and opportunity, and is therefore considered check-worthy to some extent."
32968,0,100.0,"I want a Supreme Court that will stick with Roe v. Wade and a woman's right to choose, and I want a Supreme Court that will stick with marriage equality.","This sentence contains two factual claims: (1) Roe v. Wade is a Supreme Court decision that established a woman's constitutional right to have an abortion, and (2) marriage equality is the legal recognition of same-sex marriage. Both claims are salient to the general public and can be fact-checked using publicly available information."
10615,0,85.0,We are mortgaging our children's future.,"This statement implies a factual claim about the impact of current actions on future generations, which is a common topic of public interest and debate. The claim can be fact-checked by examining data on debt levels, economic trends, and other relevant factors."
15991,0,85.0,The Federal Government continues to spend too much.,"This statement is factual and salient to the general public as it relates to a matter of public concern, i.e., government spending. While the exact amount of spending can vary, the overall trend of government spending is a matter of public interest and debate. This statement can be fact-checked using publicly available data from sources such as the U.S. Treasury or the Congressional Budget Office."
15516,0,100.0,He had two terms in the Congress.,This statement is factual and can be verified using publicly available information. The number of terms served by a congressperson in the United States Congress is a matter of public record.
14850,0,80.0,"There are always trouble spots in the world, and how those troubled areas are addressed by a President alone in that Oval Office affects our nation directly, the involvement of the United States and also our American interests.","This sentence contains a claim that there are always troubled areas in the world and that a President's actions in the Oval Office can affect the nation and American interests. These claims are factual and salient to the general public, making the sentence checkworthy."
25719,0,80.0,"We should give a tax cut, targeted to child rearing and education, to buying a first home and paying for health care.","This sentence contains several factual claims related to tax policies and their targets. These claims can be fact-checked using publicly available information, such as tax laws and government reports on tax expenditures. However, the sentence also contains subjective elements, such as the idea that tax cuts for child rearing, education, buying a first home, and paying for health care are desirable. These elements do not affect the fact-checkability of the sentence, but they may limit the scope of the fact-checking investigation. Therefore, the score is set to 80, reflecting the presence of multiple factual claims."
10940,0,100.0,"And nobody will be excluded for pre-existing conditions, which is a huge problem.",This statement contains a clear factual claim that 'nobody will be excluded for pre-existing conditions'. This is a significant issue in healthcare debates and is relevant to the general public.
8192,0,100.0,We have the record of the Truman Administration of seven and a half years and the seven and a half years of the Eisenhower Administration.,"This sentence contains a factual claim about the length of the Truman and Eisenhower Administrations, which is publicly available information."
12728,0,100.0,"The president bears the constitutional responsibility, not the secretary of state, for the conduct of foreign affairs.","This statement is factual and salient to the general public as it relates to the distribution of constitutional powers between the President and the Secretary of State in the conduct of foreign affairs. It is a matter of public record and can be fact-checked using various sources, including the U.S. Constitution and legal precedents."
3695,0,80.0,And one of the things I think we have to do is make sure that college is affordable for every young person in America.,"This statement contains a claim about making college affordable for every young person in America, which is a factual and salient issue to the general public. However, it is important to note that the specifics of what constitutes 'affordable' and how to achieve it are subject to debate and interpretation, which may limit the availability of definitive factual information to fact-check."
20741,0,100.0,I'll veto anything that takes money out of Social Security or Medicare for anything other than Social Security or Medicare.,"This statement contains a clear factual claim about the speaker's position on legislation related to Social Security and Medicare, which are both significant public programs. The claim can be fact-checked using publicly available information about the speaker's past actions or statements."
1350,0,80.0,"And the only way to do it is to pass strong legislation so that once apprehended, indicted, convicted, they'll be in jail and off the streets and not using guns in the commission of a crime.","This sentence contains a factual claim about the outcome of passing strong legislation, which is that convicted criminals will be in jail and off the streets. However, it does not specify which crimes or types of criminals are being referred to, nor does it provide any statistics or other quantifiable information. Therefore, the score is lower than it could be with more detail."
24702,0,80.0,"All over this country, they cannot even buy medicine.","This statement implies a factual claim about the ability of people in the country to buy medicine. However, it is not clear who 'they' are or where in the country this issue is occurring. A more specific claim would be easier to fact-check."
15893,0,100.0,"He said, no, she has leukemia, acute leukemia, a few weeks to live.","This sentence contains a clear factual claim about a serious medical condition and a prognosis, which is salient to the general public."
24184,0,100.0,You don't have anywhere to sleep.,This statement is factual and salient to the general public as it touches on a basic human need and can have significant consequences if not addressed.
2546,0,80.0,The first role of the federal government is to keep the American people safe.,"This statement is factual and salient to the general public as it touches on the primary function of the federal government, which is to ensure the safety and security of its citizens. However, it is important to note that the scope and definition of'safety' can vary, and the government's ability to ensure safety is subject to various limitations and challenges. Therefore, the statement is not 100% check-worthy as it may require further clarification or context to be fully fact-checked."
11772,0,80.0,"It's an enormous problem and corruption in official agencies, like militaries and police departments around the world, customs officials, that's one of the worst forms of it.","This sentence implies a factual claim about corruption in official agencies around the world. While the sentence is subjective in its assessment of corruption being 'one of the worst forms', it does not detract from the factual nature of the claim. However, the sentence is not specific enough to fact-check a particular instance or statistic, which limits the score."
17909,0,80.0,"These laws are not being enforced, have not been enforced, and the public health and the air and the water are paying the price.","This sentence contains a claim about the enforcement of certain laws and their impact on public health and the environment. While the sentence is somewhat vague, it can be fact-checked by researching the existence and enforcement of specific laws related to public health and the environment, as well as the available data on the health of the air, water, and overall public health in the relevant areas. However, the sentence also contains subjective elements, such as the use of the word 'paying the price,' which may require additional interpretation and context to fully assess. Therefore, the check-worthiness score is set at 80, indicating a moderately fact-checkable claim."
17025,0,80.0,"Governor Carter in his acceptance speech called for more and more programs, which means more and more government.","This sentence contains a factual claim about Governor Carter's statement in his acceptance speech and the resulting implication of more government programs and spending. However, it does not provide a specific number or statistic, which could limit the fact-checking scope and potential accuracy."
1022,0,80.0,"Uh - a job, a home for all those that'll work and save for it, uh - safety in the streets, uh - health that is a - health care that is affordable.","This sentence contains several factual claims related to access to jobs, homes, safety, and affordable healthcare, which are all salient public issues. However, it is not a definitive or specific statement, and the claims are not quantified, so the score is not 100."
16405,0,80.0,"I'd love to be able to say to my grandchildren, four years after my first term, I'd like to say, your grandfather, working with the leaders of the Soviet Union, working with the leaders of Europe, was able to ban chemical and biological weapons from the face of the earth.","This sentence contains a claim about a historical event (the ban of chemical and biological weapons from the earth) that is factual and salient to the general public. The claim is made by a specific person (the speaker) and refers to a specific time frame (four years after the first term). The claim can be fact-checked using publicly available information, such as news articles and official documents."
3275,0,100.0,That conference has met six times.,This statement is factual and can be easily checked by looking up the number of times a specific conference has taken place in the past. The information is also salient to the general public as conference schedules are often of interest.
26908,0,80.0,"With the Arab Spring, came a great deal of hope that there would be a change towards more moderation, and opportunity for greater participation on the part of women in public life, and in economic life in the Middle East.",The sentence expresses a claim about a historical event (Arab Spring) and its potential impact on women's participation in public and economic life in the Middle East. This claim can be fact-checked using publicly available information about the Arab Spring and women's participation in the affected countries.
33417,0,100.0,We will not have open borders.,"This statement is factual and salient to the general public as it touches on immigration policy, which is a significant issue in many countries. The term 'open borders' is commonly used to refer to the idea of allowing anyone to enter a country without any restrictions, which is a debated topic in politics and public discourse. The statement can be fact-checked using publicly available information on immigration policies and border control measures in various countries."
2818,0,85.0,Let me take just one question that he raises - the military strength and capability of the United States.,"This statement raises a factual claim about the military strength and capability of the United States, which is a matter of public interest and can be fact-checked using publicly available information such as military budgets, troop numbers, and military equipment inventories."
6269,0,80.0,"I think it's going to be critically important for us to recruit a generation of new teachers, an army of new teachers, especially in math and science, give them higher pay, give them more professional development and support in exchange for higher standards and accountability.","This statement contains several factual claims: 'a generation of new teachers', 'higher pay','more professional development and support', 'higher standards and accountability'. These claims can be fact-checked using publicly available information, such as education statistics and government reports on teacher salaries and professional development programs. However, the statement also includes subjective elements, such as 'critically important' and 'army of new teachers', which may affect the overall factual accuracy of the statement and reduce its check-worthiness score."
27152,0,80.0,"They want jobs, they want to be able to make sure their kids are going to a good school.",This sentence contains two factual claims: 'they want jobs' and 'they want to be able to make sure their kids are going to a good school'. The first claim is a common desire and can be fact-checked using employment statistics. The second claim can be fact-checked by researching the quality of schools in a specific area or by checking school ratings.
6173,0,100.0,"We got together seven Republicans, seven Democrats.",This sentence contains a factual claim about the number of Republicans and Democrats present in a gathering. This information is salient and relevant to the general public.
2826,0,85.0,"We would have to stretch out our aircraft procurement, we would have to reduce our naval construction program, we would have to reduce the uh - research and development for the Army, the Navy, the Air Force and Marines by 8 percent.",The sentence contains several factual claims about specific budget reductions for different military branches. These claims can be fact-checked using publicly available budget data.
20345,0,100.0,"They have an income of $25,000 a year.",This statement is factual and contains a clear numerical claim that is salient to the general public.
6543,0,80.0,We're going to let everybody buy into the same health-care plan senators and congressmen give themselves.,"This statement implies a factual claim about a health care plan available to senators and congressmen, which is a matter of public interest and can be fact-checked using publicly available information."
27298,0,100.0,Fourth graders and eighth graders are tested in English and math.,"This sentence contains factual claims about the subjects and grades (fourth and eighth) being tested, as well as the subjects being tested (English and math). These claims are salient to the general public as standardized testing is a common educational practice."
19474,0,80.0,You talk about the Brady Bill.,"The Brady Bill is a significant piece of legislation in US history, and its details are factual and relevant to the general public."
7439,0,80.0,Pretty divided in the 2000 election.,"The 2000 election was indeed a divisive one, as evidenced by the controversial outcome and the subsequent recount in Florida. The division was a significant event in American politics and is a matter of public interest."
20425,0,80.0,The only way to become less dependent on foreign sources of crude oil is to explore at home.,"This statement contains a factual claim about the impact of domestic oil exploration on reducing dependence on foreign sources of crude oil. However, it is important to note that the extent of this reduction and the specific foreign sources involved would require further investigation to provide a definitive answer. Therefore, the score is set at 80, indicating a moderately check-worthy statement."
9224,0,80.0,"You can invest in a company, bankrupt it, lay off the workers, strip away their pensions, and you still make money.","This sentence contains several claims that can be fact-checked: investing in a company, bankrupting it, laying off workers, and stripping away pensions. While the sentence does not provide specific numbers or details, it is possible to fact-check these claims using publicly available information. However, the sentence does not specify which company is being referred to, which could limit the scope of the fact-check. Additionally, the sentence implies that making money is a guaranteed outcome, which is a subjective claim that cannot be fact-checked."
23054,0,80.0,"Four years ago, right here in this forum, he was asked the same question: Can't people be able to import drugs from Canada?","This sentence contains a factual claim about a past event that occurred in this forum four years ago, which is checkworthy. However, it does not provide any specific details about the event or the person being referred to, which may limit the availability of publicly available information for fact-checking. Therefore, the score is not perfect, but still relatively high due to the presence of a factual claim."
13465,0,80.0,"He also said a moment ago that we would get more money to finance his programs by revising the tax laws, including depletion.","This sentence contains a claim about a specific action (revising tax laws) and an expected outcome (getting more money). While the claim is factual, the amount of money and the specific programs are not mentioned, making it a somewhat vague claim. However, it is a significant statement as it relates to potential government spending and tax policy, which are topics of public interest."
12896,0,80.0,"We have to let them know that we want to help them, not because we're simply trying to save our own skins, not because we're simply trying to fight Communism; but because we care for them, because we stand for freedom, because if there were no Communism in the world, we would still fight poverty and misery and disease and tyranny.","The sentence contains several factual claims: 'we have to let them know', 'we want to help them', 'we care for them', 'we stand for freedom'. These claims can be fact-checked using publicly available information. However, the sentence also contains subjective statements such as 'not because we're simply trying to save our own skins' and 'not because we're simply trying to fight Communism'. These statements do not add to the factual content of the sentence and make it harder to assign a definitive fact-checking score. Therefore, the score is lower than it would be if the sentence only contained factual claims."
6865,0,80.0,"Now, we also have people sicker because they don't have health insurance.","This statement contains a factual claim about people being sicker due to lack of health insurance. However, the specific number or statistics about the extent of this issue are not provided, which limits the score."
19394,0,100.0,Millions and millions of Americans.,"This sentence contains a factual claim about the number of Americans, which is salient to the general public and can be fact-checked using publicly available information."
20875,0,100.0,She's the 36th student in that classroom.,This statement is checkworthy as it contains a factual claim about a specific rank of a student in a classroom. The claim can be fact-checked by accessing the class roster or records.
6381,0,80.0,"We have to stop the spending, which has mortgaged your children's futures.","This statement implies a factual claim about the impact of government spending on future generations, which is a matter of public interest and can be fact-checked using data on government debt and economic projections."
7806,0,80.0,"We must let them know that the great American ideals - of independence, of the right of people to be free, and of the right to progress - that these are ideals that belong not to ourselves alone, but they belong to everybody.","This sentence contains factual claims about American ideals, which are widely known and relevant to the general public. However, it also includes subjective elements such as 'great American ideals' and 'right to progress', which may vary in interpretation. Therefore, the score is not 100, but rather 80, reflecting the presence of some subjective elements."
15928,0,80.0,"And if we can do that and do it in a way that gets deeper cuts on the Soviet side, which is where they ought to come from, then I think we have an opportunity over the long haul to begin to move some of our resources from the military to important domestic priorities that can provide college opportunity for that young woman whose mother wrote me from Texas just the other day, from Longview, Texas: two teachers, a mother and a father who have a child that's a freshman in college, an electrical engineering major, a very bright student and they can't afford to keep that child in college.",The sentence contains a factual claim about a student in Texas who is a college electrical engineering major and her parents' inability to afford her education. This information is salient to the general public and can be fact-checked using publicly available data on college tuition and student debt.
33651,0,100.0,We're going to cut business taxes massively.,"This statement is checkworthy as it contains a factual claim about a proposed policy change, which is a significant matter of public interest."
8807,0,80.0,"So I think it is a case of pay scale, of recognizing that if we're going to have young men and women responsible for our security, dealing with this sophisticated equipment, then for heaven's sakes, let's go out and have a pay scale that is commensurate with the sacrifice that we're asking of them.","This sentence contains a factual claim about the military's pay scale and the sacrifice being asked of military personnel. It is salient to the general public as military pay and the sacrifices made by military personnel are topics of public interest and debate. However, the sentence does not provide specific numbers or statistics, so the score is not 100."
19827,0,80.0,"So it seems to me that we ought to take that money we can save from the Department of Education, put it into opportunity scholarships and tell little Landale Shakespeare out in Cleveland, Ohio, and tell your mother and father, you're going to get to go to school because we're going to match what the state puts up, and you're going to go to the school of your choice.","This sentence contains a factual claim about saving money from the Department of Education and using it for opportunity scholarships. It also mentions a specific amount of money that can be saved, which is factual. The sentence also mentions a specific location (Cleveland, Ohio) and a specific individual (Little Landale Shakespeare), which adds to its factual nature. However, the sentence also contains opinionated language ('ought to take', 'tell little Landale Shakespeare','school of your choice') and a conditional statement ('if we can save the money'), which lowers its check-worthiness score."
18108,0,80.0,"And, of course, Iraq is a central part in the war on terror.","Iraq has been a significant player in the War on Terror, as evidenced by multiple military interventions and ongoing military presence. This is a widely known fact and is of public interest."
7695,0,80.0,Everyone who does business with the government should have the opportunity to make sure that they do not practice discrimination in their hiring.,"This sentence contains a factual claim about the opportunity for businesses to ensure non-discrimination in their hiring practices when dealing with the government. However, it is not clear how widespread or significant this opportunity is, or what specific laws or regulations govern it. Therefore, the claim is factual but not highly salient to the general public."
17359,0,80.0,The American people want their children educated.,"This statement is checkworthy because it touches on a factual and salient issue that is of general public interest: education. While the statement is somewhat vague, it can be fact-checked by determining what percentage of Americans express a desire for their children to be educated and what specific educational goals they have in mind. This information can be obtained from various sources, such as polls, surveys, and studies."
3070,0,80.0,Our allies feel that we've neglected them.,"This statement implies a factual claim about the feelings or perceptions of allies towards the US. While it may be difficult to obtain a definitive answer or statistic, it is possible to gather information from news articles, polls, or diplomatic sources to support or refute this claim. The salience of this claim to the general public is also high, as international relations and alliances are significant topics of public interest."
24957,0,80.0,And what about the mining of the harbors in Nicaragua which violated international law?,"This sentence contains a claim that Nicaragua's harbor mining violated international law. This is a factual claim that is salient to the general public as it involves potential breaches of international law. However, the sentence does not provide enough context or specific details to fact-check the claim definitively. Therefore, the score is 80, as the claim is likely checkworthy but requires further investigation to confirm its accuracy."
16270,0,80.0,"And every defense expert I know, including people in the Pentagon itself, will tell you that given the level of defense spending and the level of defense appropriations which the Congress has now approved and the president has signed, there's no way that you can do all of these things and do them well.","This sentence contains a claim about what defense experts believe regarding the feasibility of certain defense projects given the current level of defense spending and appropriations. This claim can be fact-checked by identifying the specific defense experts mentioned and their positions on the issue. However, it may be challenging to obtain this information directly from publicly available sources, and thus the score is not perfect."
22885,0,100.0,The all- volunteer army works.,"This statement is factual and salient to the general public. The 'all-volunteer army' is a term used to describe the United States military, which is composed entirely of volunteers. The fact that the military functions effectively with this volunteer force is a matter of public interest and can be fact-checked using publicly available information."
10997,0,95.0,"In a country as wealthy as ours, for us to have people who are going bankrupt because they can't pay their medical bills -- for my mother to die of cancer at the age of 53 and have to spend the last months of her life in the hospital room arguing with insurance companies because they're saying that this may be a pre-existing condition and they don't have to pay her treatment, there's something fundamentally wrong about that.",This sentence contains a factual claim about a person dying of cancer at the age of 53 and having financial difficulties paying for her medical bills. This is a common issue in the US healthcare system and is of significant public interest.
32033,0,95.0,"So we're going to get a special prosecutor, and we're going to look into it, because you know what?",This sentence contains a clear factual claim that the President of the United States has committed a crime. This claim is significant and relevant to the general public.
18337,0,80.0,You can't expect to build an alliance when you denigrate the contributions of those who are serving side by side with American troops in Iraq.,"This sentence contains a factual claim about the ongoing military alliance in Iraq and the denigration of contributions made by those involved. It is salient to the general public as international relations and military alliances are significant topics. However, the sentence does not provide specific details about who is denigrating whom or the nature of the denigration, which limits the fact-checking scope."
6123,0,85.0,"Last point about Senator McCain's plan is that insurers right now, the main restrictions on what they do is primarily state law and, under Senator McCain's plan, those rules would be stripped away and you would start seeing a lot more insurance companies cherry-picking and excluding people from coverage.",This statement contains a factual claim about the potential impact of Senator McCain's plan on insurance companies and their ability to cherry-pick and exclude people from coverage. The claim is salient to the general public as it relates to healthcare policy and access to insurance coverage. The claim can be fact-checked using publicly available information about the proposed legislation and the regulatory environment for insurance companies.
378,0,80.0,"Isn't providing housing for families of low and moderate income, isn't it making possible for young families, first time home buyers to own their own home some day something that's part of the American dream?","This sentence contains a factual claim about the role of housing in the American dream for low and moderate income families and first-time home buyers. It is a common belief and widely discussed topic, making it salient to the general public."
1301,0,80.0,"And there's been no concerted effort given to the needs of those who are both poor and black, or poor and who speak a foreign language.","This sentence contains a claim about the lack of effort given to the needs of certain demographic groups (poor and black, poor and foreign language speakers). While it is a factual claim, it is not easily quantifiable and would require research to determine the extent and scope of such efforts. Therefore, the score is set at 80, which indicates a moderately check-worthy statement."
2902,0,80.0,"Every time Mr. Ford speaks from a position of secrecy in negotiations, in secret - in secret treaties that've been uh - pursued and achieved, in supporting dictatorships, in ignoring human rights, we are weak and the rest of the world knows it.","This sentence contains several factual claims that could be checked: 'Every time Mr. Ford speaks from a position of secrecy in negotiations', 'in secret treaties that've been pursued and achieved', 'in supporting dictatorships', and 'ignoring human rights'. These claims could potentially be checked using publicly available information, such as news articles, government records, and international human rights reports."
19906,0,80.0,We've had millions of young men and women in subsequent subsequent wars change the face of the nation because the government helped with their education.,"This sentence contains a factual claim about the impact of wars on the nation and the role of government in education. However, it is not clear from the sentence how many young men and women are being referred to, or in which wars they served. This lack of specificity reduces the check-worthiness score."
23203,0,80.0,"Small businesses begin to grow, and jobs are added.","This sentence contains a factual claim about small businesses growing and jobs being added. However, it is not clear how many jobs are being added or the size of the businesses, which could impact the significance of the claim to the general public. Therefore, the score is not maximum."
21018,0,80.0,Too many people have been left behind.,"This statement implies a factual claim about a significant number of people being left behind, which is a matter of public interest and concern. However, the sentence does not provide specific numbers or details, so the factual claim is not fully quantified and may require further investigation to determine its exact scope and accuracy."
