sentence_id,Verdict,score,Text,reasoning,raw_response
2167,1,70,We also have 50 percent of doctors who say they won't take more Medicare patients.,,"  Sure, I'd be happy to help you with that!After analyzing the given sentence, I would give it a check-worthiness score of 70. Here's my reasoning:The sentence contains a factual claim that is salient to the general public. Specifically,"
1027,1,60,Mr. Ford's own uh - environmental agency has projected a 10 percent unemployment rate by 1978 if he's uh - president.,,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:The claim in the sentence is factual and salient to the general public, as it"
27122,1,30,"But look, this has been going on for a year.",,"  Sure, I'd be happy to help! The sentence you provided is:""But look, this has been going on for a year.""Based on this sentence alone, I would give it a check-worthiness score of 30. Here's why:*"
25148,1,80,"They went to him 5 days before they were killed and said, ""Please, take them out of there.''",,"  Thank you for providing the sentence for fact-checking. After analyzing the sentence, I have determined that it is check-worthy with a score of 80.The reason for this score is that the sentence contains a factual claim that is salient to the general public. Specifically,"
8967,1,70,"In other words, I have seen his program costed out to the point where it would amount to more than $300 million a year, just for the military.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's my reasoning:The claim in the sentence is factual and salient to the general public, as"
17651,1,60,"We have more people receiving food stamps than were ever receiving them before -- 2,300,000 more are receiving them -- even though we took 850,000 off the food stamp rolls because they were making an income that was above anything that warranted their fellow citizens having to support them.",,"  Sure, I can help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:Reasoning:* The claim that there are ""more people receiving food stamps than were ever"
33229,1,60,"So we have the toughest laws, and you have tremendous gun violence.",,"  Sure, I can help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:The claim in the sentence that is factual and salient to the general public is ""toughest laws"
14394,1,,We gave Ambassador Glaspie written instructions.,,"  Sure, I can help you with that!The sentence ""We gave Ambassador Glaspie written instructions."" is check-worthy because it contains a factual claim that is salient to the general public. Specifically, it implies that the speaker or writer provided written instructions to an ambassador, which is"
23314,1,70,"Number two, John McCain and I have a proposal, jointly, for a commission that closes corporate giveaway loopholes.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's why:Reasoning:* The claim that John McCain and the speaker have a"
22793,1,80,"General Shinseki, the Army chief of staff, told him he was going to need several hundred thousand.",,"  Sure, I'd be happy to help! Here's my assessment of the given sentence:Score: 80Reasoning:This sentence contains a factual claim that is salient to the general public, specifically the statement that General Shinseki told the speaker"
3079,1,60,We comprise about 30 percent of the world's economic trade power influence.,,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:The claim in the sentence is partially factual and salient to the general public. The"
23150,1,70,They create government-sponsored health care.,,"  Sure! Based on the sentence you provided, I would give it a check-worthiness score of 70. Here's why:{""score"": 70,""reasoning"": ""The sentence contains a factual claim about government-sponsored healthcare, which"
21824,1,70,"They cover 98% of their people and their insurance premiums are much cheaper than the rest of America, and so does Rochester, New York.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's why:Reasoning:* The claim that ""They cover 98% of"
7351,1,70,"I believe the best way to help our small businesses is not only through small-business loans, which we have increased since I've been the president of the United States, but to unbundle government contracts so people have a chance to be able to bid and receive a contract to help get their business going.",,"  Sure, I can help you with that! Here's my assessment of the given sentence's check-worthiness:Score: 70Reasoning:The sentence contains a mix of factual and opinion-centered claims, as well as a claim that is"
17098,1,60,"So, we believe that as we continue to reduce the level of government spending -- the increase, rate of increase in government spending, which has come down from 17 to 6 percent, and, at the same time, as the growth in the economy increases the revenues the Government gets, without raising taxes, those two lines will meet.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:* Factual claims: The sentence contains one factual claim, which is that the level"
32690,1,60,"I don't like Assad at all, but Assad is killing ISIS.",,"  Sure, I can help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:Reasoning:The claim that Assad is killing ISIS is a factual statement that can be"
19897,1,80,But I want to get out there and give a better education opportunity to all of our children and that's why I vetoed the budget you passed with $30 billion in education cuts.,,"  Sure, I'd be happy to help! Here's my assessment of the sentence you provided:Score: 80Reasoning:This sentence contains a factual claim that is salient to the general public, specifically the claim that the budget passed by the legisl"
19195,1,70,"That's not true in Connecticut, family income is down.",,"  Sure! I can help you with that.After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's my reasoning:The claim in the sentence is factual and salient to the general public, as it relates to"
12163,1,80,We've spent $4.7 billion a year in the State of Texas for uninsured people.,,"  Sure, I'd be happy to help you with that!After reviewing the given sentence, I would give it a check-worthiness score of 80. Here's why:Reasoning:The claim in the sentence is factual and salient to the general"
9759,1,80,"I committed that I would rein in the excesses of Wall Street, and we passed the toughest Wall Street reforms since the 1930s.",,"  Sure, I can help you with that!After analyzing the given sentence, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The claim is factual: The sentence mentions ""Wall Street reforms"""
5588,1,70,The fact is that businesses in America today are paying the second highest tax rate of anywhere in the world.,,"  Sure! I can help you with that.After analyzing the given sentence, I would give it a check-worthiness score of 70. Here's why:Reasoning:The sentence makes a claim about the tax rate of businesses in America compared to other countries"
16710,1,70,When Mr. Nixon made his famous uh speech on Operation Independence we were importing about 35 percent of our oil.,,"  Sure, I can help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's why:Reasoning:* The claim is factual: The sentence mentions a specific event (the """
18104,1,80,"The killer -- the mastermind of the September 11th attacks, Khalid Sheik Mohammed, is in prison.",,"  Sure, I can help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 80. Here's why:Reasoning:The sentence contains a factual claim that is salient to the general public,"
23961,1,60,Those are the people who in the 1980s had their incomes go up while their taxes went down.,,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:The claim in the sentence is partially factual, as it is based on a real historical"
25444,1,70,"You've set up a Strategic Defense Initiative, an agency, you're beginning to test, you're talking about deploying, you're asking for a budget of some $30 billion for this purpose.",,"  Sure, I'd be happy to help! Here's my assessment of the given sentence's check-worthiness:Score: 70Reasoning:This sentence contains a mix of factual and salient claims, as well as some subjective language."
12928,1,60,"I refer to the fact that in 1958, as a member of the Senate Foreign Relations Committee, I'm very familiar with the position that the United States took in negotiating with the Chinese Communists on these two islands.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:Reasoning:The sentence contains a factual claim about the United States' position"
27956,1,60,And we're retaining our workers for the jobs of tomorrow.,,"  Sure! I'd be happy to help you with that.After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:The claim in the sentence is partially factual, as it is possible to verify that the"
12701,1,70,"He surely must be aware that most of the equipment and arms and resources for Castro came from the United States, flowed out of Florida and other parts of the United States to Castro in the mountains.",,"  Sure, I can help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's why:Reasoning:The sentence contains a claim that is both factual and salient to the general"
32877,1,,And he is supporting me 100 percent.,,"  Sure! I can help you with that.The sentence ""And he is supporting me 100 percent."" is a subjective statement, as it implies a level of support that cannot be verified through publicly available information. Therefore, I would give this sentence a non-check-worthiness score"
28197,1,70,The number of uninsured has now gone up for the past seven years.,,"  Sure, I can help you with that!Based on the sentence you provided, I would give it a check-worthiness score of 70. Here's why:The claim in the sentence is factual and salient to the general public, as it pertains to"
30052,1,70,Our military is assisting in Iraq.,,"  Sure, I'd be happy to help!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's why:{""score"": 70, ""reasoning"": ""The claim that the military is assisting in"
16014,1,50,I learned that the hard way and the Governor and I both supported slipping the COLAs for one year.,,"  Sure, I'd be happy to help! Here's my assessment of the given sentence's check-worthiness:Score: 50Reasoning:The sentence contains a claim that is partially factual and partially subjective. The claim is that the Governor and"
25554,1,,"But Mr. Mondale seems to approve MAD -- MAD is mutual assured destruction -- meaning, if you use nuclear weapons on us, the only thing we have to keep you from doing it is that we'll kill as many people of yours as you'll kill of ours.",,"  Sure, I'd be happy to help you with that!The sentence you provided is:""But Mr. Mondale seems to approve MAD -- MAD is mutual assured destruction -- meaning, if you use nuclear weapons on us, the only thing we have to keep you from"
17627,1,70,And maybe part of that problem is because during the 4 years of the Carter-Mondale administration medical costs in this country went up 87 percent.,,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's why:Reasoning:The sentence contains a factual claim about medical costs increasing by "
1208,1,60,"The auto emissions - uh - it was agreed by Leonard Woodcock, the head of the UAW, and by the uh - heads of all of the automobile industry, we had labor and management together saying that those auto emission standards had to be modified.",,"  Sure, I can help you with that!After analyzing the given sentence, I would give it a check-worthiness score of 60. Here's my reasoning:The sentence contains a claim that is factual and salient to the general public, which is the definition of"
12695,1,70,We are quarantining Mr. Castro today.,,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's why:* The claim is factual: The sentence mentions quarantining someone, which is a"
20348,1,60,"Under Governor Bush's plan, they would get not one penny for four to five years and then they would be forced to go into an HMO or to an insurance company and ask them for coverage, but there would be no limit on the premiums or the deductibles or any of the terms and conditions.",,"  Sure, I can help you with that!After analyzing the given sentence, I would give it a check-worthiness score of 60. Here's why:Reasoning:The sentence contains a factual claim about Governor Bush's plan, which is salient"
13602,1,70,"On this, as on so many other issues, I have a fundamental difference from the present administration.",,"  Sure! I can help you with that.The sentence you provided is: ""On this, as on so many other issues, I have a fundamental difference from the present administration.""Based on the sentence alone, I would give it a check-worthiness score of 70. Here"
23113,1,70,"You've gone up, in Missouri, about $3,500.",,"  Sure, I'd be happy to help you with that!After analyzing the given sentence, I would give it a check-worthiness score of 70. Here's my reasoning:The sentence contains a factual claim - the amount of money the speaker has gone up in"
9244,1,70,Natural gas production is the highest it's been in decades.,,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's why:Reasoning:The claim that ""Natural gas production is the highest it'"
17602,1,60,"All of those are legally deductions, deductible in computing your tax, and it was a 1-year thing with him.",,"  Sure, I'd be happy to help you with that!After analyzing the given sentence, I would give it a check-worthiness score of 60.Here's my reasoning:* The sentence contains a claim that is factual in nature: ""All of"
33983,1,80,"... the money -- the money went to Fisher House, where they build houses -- the money that you're talking about went to Fisher House, where they build houses for veterans and disabled vets.",,"  Sure, I'd be happy to help! Here's my assessment of the given sentence's check-worthiness:Score: 80Reasoning:The sentence contains a mix of factual and salient claims, as well as a clear and specific organization."
21697,1,60,"Therefore I support the Brady bill which would impose a national waiting period unless and until a state did what only Virginia has done now, which is to automate its records.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:Reasoning:The sentence contains a factual claim about the Brady bill,"
13706,1,60,"Admit it, that Arkansas is doing very, very badly against any standard -- environment, support for police officers, whatever it is.",,"  Sure, I can help you with that! Here's my assessment of the given sentence:Score: 60Reasoning:The sentence contains a claim that is somewhat factual and salient to the general public, which is that Arkansas is doing poorly in some"
19370,1,,It took three and a half years.,,"  Sure, I can help you with that!The sentence ""It took three and a half years."" is a factual claim that is salient to the general public, as it refers to a specific time period that is likely to be of interest to many people. Therefore, I would give this sentence a"
12574,1,80,I voted for the Formosa resolution in 1955.,,"  Sure! Here's my assessment of the sentence you provided:{""score"": 80,""reasoning"": ""The claim in the sentence is factual and salient to the general public, as it refers to a significant historical event that occurred in 1955"
12752,1,,"Now, when we have a presidential candidate, for example - Senator Kennedy - stating over and over again that the United States is second in space and the fact of the matter is that the space score today is twenty-eight to eight - we've had twenty-eight successful shots, they've had eight; when he states that we're second in education, and I have seen Soviet education and I've seen ours, and we're not; that we're second in science because they may be ahead in one area or another, when overall we're way ahead of the Soviet Union and all other countries in science; when he says as he did in January of this year that we have the worst slums, that we have the most crowded schools; when he says that seventeen million people go to bed hungry every night; when he makes statements like this, what does this do to American prestige?",,"  Sure, I can help you with that!The sentence you provided is check-worthy because it contains several factual claims that can be verified using publicly available information. Here's why:* ""the United States is second in space"" - This claim can be verified by looking at"
12154,1,70,"He declared the need for a new tax cut for the oil companies in Texas an emergency need, and so the money was taken away from the CHIP program.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's why:Reasoning:The claim in the sentence is partially factual and salient to"
32746,1,60,"... for weeks -- I've been reading now for weeks about Mosul, that it's the harbor of where -- you know, between Raqqa and Mosul, this is where they think the ISIS leaders are.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:Reasoning:The sentence contains a claim about the location of ISIS leaders,"
32182,1,,"In '17, it implodes by itself.",,"  Sure, I'd be happy to help!The sentence ""In '17, it implodes by itself."" is check-worthy because it contains a factual claim that can be verified using publicly available information. Specifically, the claim is that something ""imploded by itself"" in the"
34151,1,60,"You shouldn't have been in Iraq, but you did vote for it.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:The claim in the sentence is partially factual, as it is based on a historical event"
25854,1,60,Fifty times we deployed troops around the world.,,"  Sure, I'd be happy to help! Here's my assessment of the sentence you provided:Score: 60Reasoning:The claim in the sentence is partially factual and salient to the general public, as it refers to a specific action taken by the"
18068,1,70,My opponent looked at the same intelligence I looked at and declared in 2002 that Saddam Hussein was a grave threat.,,"  Sure, I can help you with that!After analyzing the given sentence, I would give it a check-worthiness score of 70. Here's my reasoning:The claim in the sentence is factual and salient to the general public, as it refers to a specific"
17095,1,70,We have reduced inflation to about a third of what it was.,,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's why:The claim in the sentence is factual and salient to the general public, as it"
3013,1,20,"As a matter of fact, Iran is gonna get eighty F-14s before we even meet our own Air Force orders for F-l4s.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 20. Here's why:The claim in the sentence is factual and salient to the general public, as it"
9009,1,70,"Now, Governor Reagan is running on a platform that calls for a Constitutional amendment banning abortion.",,"  Sure! Based on the sentence you provided, I would give it a check-worthiness score of 70. Here's why:{""score"": 70, ""reasoning"": ""The claim that Governor Reagan is running on a platform that calls for a Constitutional amendment"
24169,1,80,"This administration may say they have a plan, but the truth is they have not even released all the money, the paltry sum of money, that Congress appropriated.",,"  Sure, I can help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 80. Here's my reasoning:The sentence contains a factual claim (the administration has not released all the money appropriated by Congress)"
1219,1,60,Uh - I think it's accurate to say that the uh - strip-mining law which was passed twice by the Congress - uh - and was only like two votes I believe of being overridden - would have been good for the country.,,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:The claim in the sentence is partially factual and salient to the general public. The"
2755,1,70,You'll have 4 million people who will lose Medicare Advantage.,,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's my reasoning:The claim in the sentence is factual and salient to the general public, as"
19467,1,80,"They've appropriated about $200 million, but only spent about $3 million to get it underway.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 80. Here's why:The claim in the sentence is factual and salient to the general public, as it"
14964,1,70,He more than doubled state spending while he was Governor - 122% increase - and had between a 20% and 30% increase in the number of employees,,"  Sure! I can help you with that.Based on the sentence you provided, I would give it a check-worthiness score of 70. Here's my reasoning:The claim in the sentence is a factual statement that can be verified through publicly available information. The"
21076,1,70,"Now, Social Security has never done that.",,"  Sure! I can help you with that.After analyzing the given sentence, I would give it a check-worthiness score of 70. Here's my reasoning:The sentence is factual and salient to the general public, as it addresses a common concern among Americans regarding"
3105,1,60,He's now down to a figure of five to seven billion dollars.,,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:The claim in the sentence is factual and salient to the general public, as it"
7348,1,70,We've expanded Pell Grants by a million students.,,"  Sure, I'd be happy to help! Here's my assessment of the sentence you provided:Score: 70Reasoning:The claim in the sentence is partially factual and salient to the general public, as it relates to a significant government program that"
17238,1,60,Social Security was due to go bankrupt before 1983.,,"  Sure! I can help you with that.After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:The claim that Social Security was due to go bankrupt before 1983 is a factual claim"
19948,1,80,Their budget cut enforcement for the Environmental Protection Agency by a third.,,"  Sure, I'd be happy to help! Here's my assessment of the sentence you provided:{""score"": 80, ""reasoning"": ""The claim that the Environmental Protection Agency (EPA) had its budget cut by a third is a factual claim that can"
33950,1,70,We have the highest rating from the watchdogs that follow foundations.,,"  Sure, I can help you with that!After analyzing the given sentence, I would give it a check-worthiness score of 70. Here's why:Reasoning:* The sentence makes a claim about the watchdogs that follow foundations, which"
16569,1,70,"I gave, in September of 1974, an opportunity for all draft evaders, all deserters, to come in voluntarily, clear their records by earning an opportunity to restore their good citizenship.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's why:The claim in the sentence is factual and salient to the general public, as it"
8823,1,70,"or we passed one bill, just a couple of weeks ago in the House of Representatives for $500 million - a half a billion dollars.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's why:The claim in the sentence is partially factual and salient to the general public. The"
16701,1,60,But the energy - uh policy of our nation is one that uh has not yet been established under this administration.,,"  Sure, I can help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:* The claim in the sentence is factual, as it refers to a policy of the nation that has not"
6086,1,60,"Now, Joe, Senator Obama's plan, if you're a small business and you are able -- and your -- the guy that sells to you will not have his capital gains tax increase, which Senator Obama wants, if you're out there, my friend, and you've got employees, and you've got kids, if you don't get -- adopt the health care plan that Senator Obama mandates, he's going to fine you.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:Reasoning:* The claim that Senator Obama's plan will increase"
24439,1,80,"I urged the president to support this air cover, and he did--and I applaud that.",,"  Sure, I'd be happy to help you with that!After analyzing the given sentence, I would give it a check-worthiness score of 80. Here's my reasoning:The sentence contains a factual claim, which is that the president supported the air cover."
3238,1,60,"Another thing that concerned me was what Mr. Ford said about unemployment, that - insinuating that under Johnson and Kennedy that unemployment could only be held down when this country is at war.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:Reasoning:* The claim made by Mr. Ford about unemployment"
2203,1,70,And the primary beneficiary of that repeal are insurance companies that are estimated to gain billions of dollars back when they aren't making seniors any healthier.,,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's why:Reasoning:* The claim that the primary beneficiary of the repe"
6695,1,70,We created a 10 percent bracket to help lower-income Americans.,,"  Sure, I'd be happy to help! Here's my assessment of the sentence you provided:Score: 70Reasoning:This sentence contains a factual claim that is salient to the general public, specifically the claim that a 10 percent bra"
16157,1,70,The farm payments are going down because the agricultural economy is coming back.,,"  Sure, I can help you with that!After analyzing the given sentence, I would give it a check-worthiness score of 70. Here's why:Reasoning:The sentence contains a factual claim about the decrease in farm payments, which is a"
17810,1,60,"I did support the '76 measure that he told about, because we were in a deep recession and we needed some stimulation.",,"  Sure, I can help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:The claim in the sentence is partially factual and salient to the general public. The sentence mentions a specific"
15306,1,70,"I noticed also in The Wall Street Journal early this week, that a preliminary report of his task force advocates making Social Security more sound by reducing the adjustment in Social Security for the retired people to compensate for the impact of inflation.",,"  Sure, I'd be happy to help! Here's my assessment of the sentence you provided:Score: 70Reasoning:This sentence contains a mix of both factual and subjective claims. The claim that a preliminary report from a task force"
9440,1,70,"Health insurance premiums, up $2,500.",,"  Sure, I'd be happy to help! Here's my assessment of the sentence you provided:Score: 70Reasoning:The claim in the sentence is partially factual and salient to the general public. It mentions a specific dollar amount ($2"
1746,1,60,"Health care costs have gone up by $2,500 a family.",,"  Sure, I'd be happy to help! Here's my assessment of the sentence you provided:Score: 60Reasoning:The claim that health care costs have gone up by $2,500 a family is a mixed bag. On one hand,"
1422,1,70,But do you realize that over the last ten years that's a higher figure than the average growth during that ten-year period?,,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's my reasoning:The sentence contains a claim that is both factual and salient to the general public"
19815,1,20,"It was a tribute after President Carter's election to the National Education Association who send a lot of delegates to the Democratic convention, who gives 99.5 percent of their money, Democrat Democrats, and the President, and a lot of the teachers send their kids to private schools or better public schools.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 20. Here's why:* Factual claims: The sentence contains one factual claim, which is that the National"
22858,1,60,He was deceiving the inspectors.,,"  Thank you for providing the sentence you would like me to evaluate. After conducting a thorough fact-checking analysis, I have assigned a check-worthiness score of 60 to the sentence ""He was deceiving the inspectors.""Here's my reasoning:The claim in the"
13921,1,60,"Yes, it'll create bubble jobs.",,"  Sure! I'd be happy to help you with that.After analyzing the sentence you provided, I would give it a check-worthiness score of 60.Here's why:The claim in the sentence - ""Yes, it'll create bubble jobs"
29792,1,70,"In a lot of places, our police are outgunned.",,"  Sure, I'd be happy to help!After analyzing the sentence you provided, I would give it a check-worthiness score of 70.Here's why:* The claim is factual: The sentence mentions the police being outgunned, which"
9812,1,60,"It's gone up by $2,500 a year.",,"  Sure, I can help you with that!Based on the sentence you provided, I would give it a check-worthiness score of 60.Here's my reasoning:The claim in the sentence is a statistical one, as it refers to the increase in a specific"
25351,1,,"It's now 121/4, and I predict it'll be coming down a little more shortly.",,"  Sure, I can help you with that!The sentence ""It's now 121/4, and I predict it'll be coming down a little more shortly."" contains a factual claim (the current temperature) and a predictive claim (the temperature will decrease). Therefore, this"
8460,1,,And I might say that two-thirds of the Republicans in the House voted against a dollar twenty-five cent minimum wage and a majority of the Democrats sustained it - nearly two-thirds of them voted for the dollar twenty-five.,,"  Sure, I can help you with that!The sentence you provided is:""And I might say that two-thirds of the Republicans in the House voted against a dollar twenty-five cent minimum wage and a majority of the Democrats sustained it - nearly two-third"
6127,1,60,"Now, Joe, you're rich, congratulations, and you will then fall into the category where you'll have to pay a fine if you don't provide health insurance that Senator Obama mandates, not the kind that you think is best for your family, your children, your employees, but the kind that he mandates for you.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's my reasoning:The claim in the sentence that is most likely to be verifiable using publicly available"
28139,1,70,And they are trying artificially extend the monopoly patent protection so they can keep charging these very high prices.,,"  Sure, I can help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's why:The claim in the sentence is factual and salient to the general public, as it touches on a"
10885,1,,"Senator McCain talks a lot about drilling, and that's important, but we have three percent of the world's oil reserves and we use 25 percent of the world's oil.",,"  Sure! I'd be happy to help you with that.The sentence you provided is:""Senator McCain talks a lot about drilling, and that's important, but we have three percent of the world's oil reserves and we use 25 percent"
13521,1,60,Every other ca- African country either abstained or voted against us.,,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:The claim in the sentence is partially factual, as it refers to the voting patterns of"
13678,1,20,"Let me remind you it was a Democratic tax increase, and I didn't want to do it and I went along with it.",,"  Sure, I'd be happy to help you with that!After analyzing the given sentence, I would give it a check-worthiness score of 20. Here's why:Reasoning:The sentence contains a claim that is partially factual and salient to"
5589,1,70,Our tax rate for business in America is 35 percent.,,"  Sure! I can help you with that.The sentence ""Our tax rate for business in America is 35 percent."" is check-worthy, and I would give it a score of 70 out of 100. Here's why:Reasoning:"
15151,1,80,"Indeed, the Senate Armed Services Committee voted 10 to 0, with seven abstentions, against the SALT II treaty, and declared that it was not in the national security interests of the United States.",,"  Sure, I'd be happy to help! Here's my assessment of the sentence you provided:Score: 80Reasoning:This sentence contains a factual claim that is salient to the general public and can be verified through publicly available information. The"
17579,1,80,"I can understand why you are, Mr. Mondale, because as a Senator you voted 16 times to increase taxes.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 80. Here's why:The claim in the sentence is factual and salient to the general public. It is"
16828,1,60,"Another thing is a system called DISC which was originally designed, proposed by Mr. Nixon, to encourage exports.",,"  Sure, I can help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:The claim in the sentence is partially factual and salient to the general public. DISC is a real"
12041,1,70,There was a recent investigation of the number in Texas who got -- who were given concealed weapons permits in spite of the fact that they had records.,,"  Sure, I'd be happy to help you with that!After reviewing the given sentence, I would give it a check-worthiness score of 70. Here's my reasoning:The sentence contains a claim that is both factual and salient to the general public."
24210,1,80,"I live in a state where manufacturing job growth has far outpaced the nation in the last few years, where we have created more private sector jobs since Mr. Bush has been president than have been created in the entire rest of the country, where Mr. Bush's labor secretary said job growth has been enormous.",,"  Sure, I can help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 80. Here's why:Reasoning:* The claim that the state where the speaker lives has seen far superior job growth"
25503,1,70,"And, as a matter of fact, the previous administration stood by and so did I -- not that I could have done anything in my position at that time -- but for this revolution to take place.",,"  Sure, I can help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's why:The claim in the sentence is factual and salient to the general public, as it touches on a"
14022,1,60,Our country has sold out to foreign lobbyists.,,"  Sure, I can help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:The claim in the sentence - ""Our country has sold out to foreign lobbyists"" - is"
10768,1,20,Senator Obama's secret that you don't know is that his tax increases will increase taxes on 50 percent of small business revenue.,,"  Sure, I can help you with that!After analyzing the given sentence, I would give it a check-worthiness score of 20 out of 100. Here's why:Reasoning:The claim in the sentence that Senator Obama's"
32440,1,60,But I have no loans with Russia.,,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60.Here's why:* The claim in the sentence is factual and salient to the general public"
14419,1,60,"In 1988 when the war between Iraq and Iran ended, we knew Saddam Hussein was a tyrant, we had dealt with him because he was against Iran -- the enemy of my enemy maybe is my friend.",,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 60. Here's why:* Factual claim: The sentence contains a factual claim about the war between Iraq"
19182,1,70,"Men's wages haven't gone up, gone down.",,"  Sure, I'd be happy to help! Here's my assessment of the given sentence:Score: 70Reasoning:The sentence ""Men's wages haven't gone up, gone down"" is check-worthy because it makes a factual"
20107,1,70,I said that I would work for tax relief for middle class Americans.,,"  Sure, I'd be happy to help you with that!After analyzing the sentence you provided, I would give it a check-worthiness score of 70. Here's why:The claim in the sentence is factual and salient to the general public, as it"
29600,1,,"The buildings that were in question, they said in the same report, which was -- actually, it wasn't even a bad story, to be honest with you, but the buildings are worth $3.9 billion.",,"  Sure, I'd be happy to help! The sentence you provided is:""The buildings that were in question, they said in the same report, which was -- actually, it wasn't even a bad story, to be honest with you, but the buildings are worth $3.9 billion"
2453,1,70,"And over the last two years, health care premiums have gone up -- it's true -- but they've gone up slower than any time in the last 50 years.",,"  Sure! I can help you with that.After analyzing the given sentence, I would give it a check-worthiness score of 70. Here's why:Reasoning:The sentence contains a factual claim that can be verified using publicly available information. The"
24543,1,70,"There is a crime bill that, lamentably, was blocked from passage once again, mostly by Republicans in the US Senate, which would have addressed some of these problems.",,"  Sure, I'd be happy to help! Here's my assessment of the sentence you provided:Score: 70Reasoning:This sentence contains a factual claim that is salient to the general public, specifically the claim that there is a crime bill that"
