tweet_id,check_worthiness,score,tweet_text,reasoning,raw_response
1237270988334592001,0,80,BREAKING: Department of Health announces 11 more confirmed cases of #COVID19. Cases now at 35 in PH. | via @raphbosano #coronavirus https://t.co/IJXPRvsiSN,," {""score"": 80, ""reasoning"": ""The tweet contains a specific and verifiable claim about the number of confirmed COVID-19 cases in the Philippines. The claim is notable because it is a breaking news update about a significant public health issue. However, the tweet does not appear to contain"
1237477595916251137,1,70,"Why has it taken the threat of a virus before they started cleaning tube stations?? Trains should be cleaned every week, the seats have more dust than sahara desert. https://t.co/mNElIEGfRi",," {""score"": 70,""reasoning"": ""This tweet contains a verifiable factual claim about the frequency of train cleaning, and implies that the cleaning frequency is inadequate. This claim could have an impact on the general public, as it relates to public health and safety."
1236936132715143168,0,80,"There are now 10 new confirmed cases of #COVID19. Total now at 20, according to DOH | via @kristinesabillo https://t.co/0iSXAumCKH",," {""score"": 80,""reasoning"": ""The tweet contains a verifiable factual claim about the number of confirmed COVID-19 cases. The claim that there are 10 new confirmed cases and a total of 20 cases should be verified by checking the official data from"
1237138362261258244,0,85,"Why is CDC's data on US cases lagging behind other entities (including WHO)? Why are we only learning from the AP about a reported CDC recommendation that older Americans not fly, and that the White House blocked CDC from publicizing that recommendation? https://t.co/6j1Cael8ZR",," {""score"": 85,""reasoning"": ""This tweet contains several check-worthy claims related to the CDC's data on US cases, the alleged blocking of the CDC from publicizing a recommendation by the White House, and the source of a reported recommendation for older Americans not"
1236601634454528000,0,70,"Not just Manila, pero pwede bang buong ncr l, mga mayors? Imagine students travelling from one city to another, iba't ibang tao nakakasalamuha. It's possible that there are people out there na may covid-19 without them knowing. Not all of us have face masks as well. #WalangPasok",," {""score"": 70,""reasoning"": ""This tweet suggests that schools in the entire National Capital Region (NCR) should be closed to prevent the spread of COVID-19. This is a verifiable factual claim because it can be checked if there is an official announcement or"
1237204103970689026,1,85,The President won’t let us see this. What is he hiding? Stalled Intelligence Report Warns of Pandemic Dangers | Time ⁦@ODNIgov⁩ #coronavirus https://t.co/XbBmyqFN9k,," {""score"": 85,""reasoning"": ""This tweet contains a check-worthy claim because it implies that the President is actively preventing the release of an intelligence report that warns of pandemic dangers. This is a verifiable factual claim that could have a significant impact on the public"
1237015260571168768,0,85,"JUST IN: President Duterte suspends classes on all levels in Metro Manila from March 10 to March 14, 2020 amid threat of #COVID19 #WalangPasok https://t.co/62wpoA647k",," {""score"": 85,""reasoning"": ""The tweet contains a verifiable factual claim about an action taken by a public figure, President Duterte, which could have a significant impact on the public. The claim is check-worthy because it is related to a current and ongoing"
1236848918849294336,0,0,self quarantine #coronavirus https://t.co/oJszpmfjDg,This tweet does not contain a verifiable factual claim. It only contains a hashtag and a link to an image or video. There is no factual statement that can be checked.," {""score"": 0, ""reasoning"": ""This tweet does not contain a verifiable factual claim. It only contains a hashtag and a link to an image or video. There is no factual statement that can be checked.""}"
1237034836893650945,0,70,"Dear @realDonaldTrump: Do you mean when the news showed you telling the American people that you “stopped” the #coronavirus &amp; “closed it down”? Or are you referring to the news showing Kudlow &amp; @KellyannePolls saying virus was “contained”? Also, when are we getting test kits? https://t.co/uYp4SmY7zR",," {""score"": 70,""reasoning"": ""This tweet is check-worthy because it contains verifiable factual claims about statements made by President Trump and his administration regarding the coronavirus outbreak. The tweet references specific claims made by the President and two of his advisors, which can"
1237503272555909120,0,0,Update of confirmed #COVID19 cases outside of China: #corona #coronavirus #CoronaVirusUpdate #Korona #koronawirus #Covid_19 #COVID2019 #coronavirusturkey #coronavirusitalIa https://t.co/u75FE6Asgm,," {""score"": 0, ""reasoning"": ""This tweet is not check-worthy because it does not contain a verifiable factual claim. It is simply an update on the number of confirmed COVID-19 cases outside of China, which is subject to change and therefore not verifiable at this time."""
1236181131147522049,0,70,Toilet paper completely sold out in supermarkets? Did you lot not wipe your ass before corona,," {""score"": 70, ""reasoning"": ""The tweet contains a verifiable claim about a current event (toilet paper being sold out in supermarkets), and it could be harmful if it leads to panic buying or hoarding. However, the second sentence is more of a sarcastic"
1236829798133108736,0,80,"FYI: Calling #COVID19 the ""Wuhan Virus"" is racist.",," {""score"": 80,""reasoning"": ""The tweet contains a factual claim about the perceived racism of referring to COVID-19 as the 'Wuhan Virus'. This is check-worthy because it is a statement that could be verified by fact-checkers and has"
1236254338651009024,0,85,Such a bad time for PH to deal with COVID-19 right now when we have the most number of incompetent people in the government -- led by the most incompetent president we ever had. Just look at how he and his head in DOH is (mis)handling this the past 6 weeks.,," {""score"": 85,""reasoning"": ""This tweet contains a check-worthy claim because it asserts that the Philippines is experiencing a high number of incompetent government officials, specifically led by an allegedly incompetent president, during a critical time in managing the COVID-1"
1237026024069533696,1,80,"Dear @realDonaldTrump: Your myopic focus on China let the virus come In from other countries. Your myopic focus on foreigners let the virus be carried by US travelers. That’s why #coronavirus has spread to 34 states, with 545 cases &amp; 22 dead. What we needed were test kits. https://t.co/lQKWfVl2iS",," {""score"": 80,""reasoning"": ""The tweet contains several factual claims about the spread of the coronavirus in the US, including the number of states affected, the number of cases, and the number of deaths. These claims are check-worthy because they are specific and ver"
1236791600920969216,0,90,"Extraordinary really, how Russia doesn’t have a single case. https://t.co/i1CNMf2uDy",," {""score"": 90,""reasoning"": ""The tweet claims that Russia has not reported any cases of COVID-19, which is a verifiable fact. Given the global impact of the pandemic, this claim could have a significant impact on public perceptions and potentially influence decision-making"
1236863032229105664,0,80,"As announced by the DOH, there is a covid-19 patient currently confined in Medical City Pasig. There is also a covid-19 patient who is a Pasig resident, but is currently confined in a private hospital outside of Pasig. The LGU is closely coordinating with the DOH.",," {""score"": 80,""reasoning"": ""The tweet contains multiple factual claims about the current status of COVID-19 patients in Pasig, which can be verified by checking with the Department of Health and the local government unit. The tweet also implies that the LGU is"
1236699280569774081,0,70,"Really disgusting how the media pivoted from their January “Trump is taking the Coronavirus too seriously” gaslighting, to their new bullshit line that “Trump isn’t taking Coronavirus seriously enough.” They’re awful people who are absolutely committed to making the world worse. https://t.co/cDIqG9dKei",," {""score"": 70,""reasoning"": ""The tweet contains a verifiable claim about the media's coverage of Trump's response to the coronavirus, which could be fact-checked by analyzing media reports from January and comparing them to current coverage. The claim that the media"
1237075717810204672,1,80,"Speaker Pelosi re: #coronavirus ""In 2018 the president dismantled people in the National Security Agency. They had experts to anticipate, and to foresee something like #COVID2019 happening. The president letting those people go was a very big mistake! He NEVER replaced them."" https://t.co/VZHgzlCLxf",," {""score"": 80,""reasoning"": ""The tweet contains a verifiable factual claim about a specific action taken by the President in 2018 to dismantle the National Security Agency and the impact of that action on the agency's ability to anticipate and"
1236798686115565569,0,80,"At height of the AIDS epidemic, posters like this popped up all over US cities. With #coronavirus, @realDonaldTrump and those in his administration who don't stand up against his disinformation, bumbling incompetence will, once again, have blood on their hands. @actupny #granfury https://t.co/CVI8M57vWI",," {""score"": 80,""reasoning"": ""This tweet contains a verifiable claim about the past (the existence of posters during the AIDS epidemic) and a prediction about the future (that people will die as a result of the government's response to the coronavirus)."
1237049357553278976,0,70,"No lines, no screaming toddlers, instant upgrades— few will know the luxury of traveling during #coronavirus season. We’re all First Class now, America.",," {""score"": 70, ""reasoning"": ""The tweet contains a verifiable claim about the impact of the coronavirus on travel, which could have an impact on the general public and potentially be harmful to the travel industry. However, the claim that 'we’re all First Class now, America'"
1236640295728578565,0,0,Remarkable thread. https://t.co/WFidWMbntx,"This tweet does not contain a verifiable factual claim. It is simply a comment with a link to a thread, and does not contain any information that can be fact-checked by a professional fact-checker."," {""score"": 0,""reasoning"": ""This tweet does not contain a verifiable factual claim. It is simply a comment with a link to a thread, and does not contain any information that can be fact-checked by a professional fact-checker.""}"
1236858896452653057,0,70,"If your #Academic conference gets cancelled due to #COVID19, just present your research in your empty living room and pretend you had an 8am presentation slot. Alternatively, to recreate the hotel bar experience, grab a shitty beer from your fridge and throw $9 into the trashcan.",," {""score"": 70,""reasoning"": ""This tweet contains a verifiable claim about academic conferences being cancelled due to COVID-19. While it is likely that the rest of the tweet is meant to be humorous, the implication that people are presenting research in their"
1236999340419190784,1,80,"Why would Du30 genuinely care about possible COVID-19 deaths if he already killed thousands thru Tokhang, hunger, high prices, rising school fees, etc? This isn't the time to demand action from him. This is the time to #OustDuterte and his dysfunctional gov't. #DuterteVirus",," {""score"": 80,""reasoning"": ""This tweet contains a factual claim about President Duterte's past actions and their impact on people's lives, which could be verified by fact-checkers. The tweet also implies that the President is not genuinely concerned about"
1236680328875474944,0,0,"THREAD 1/ Of all the articles I read this week on #COVID19, this @nytimes ⬇️ really caught my eye. It was an interview w/ Dr. Bruce Aylward, the lead on the @WHO team that visited China to examine their response. It surprised me for multiple reasons. https://t.co/PllEighRI1",The tweet does not contain a verifiable factual claim. It is expressing the author's opinion about an article they read and found interesting. There is no factual claim that can be checked for accuracy.," {""score"": 0, ""reasoning"": ""The tweet does not contain a verifiable factual claim. It is expressing the author's opinion about an article they read and found interesting. There is no factual claim that can be checked for accuracy.""}"
1237457238140256256,0,80,Do you think the media is intentionally causing Corona virus FEARS for political purposes?,," {""score"": 80, ""reasoning"": ""This statement contains a verifiable factual claim that the media is intentionally causing Corona virus fears, and it could have a significant impact on the public's perception of the media and their credibility. The claim could be harmful to the media and potentially"
1236792112840151040,0,80,Does this mean Covid-19 is not a democratic hoax? https://t.co/HvBafITpPU,," {""score"": 80,""reasoning"": ""The tweet contains a factual claim about Covid-19, which is a highly relevant and sensitive topic. The claim appears to be challenging the idea that Covid-19 is a hoax, which is a harmful and misleading notion"
1237516106895679488,0,0,Develop a plan for home-based actions. Choose a room in your home that can be used to separate sick household members from those who are healthy. Protect yourself and others. Get more information about creating a household plan of action: https://t.co/ekj89LCiZ5 #COVID19 https://t.co/uBgWZtzzj8,"The sentence does not contain a verifiable factual claim. It provides a recommendation for protecting oneself and others during the COVID-19 pandemic, but it does not make a specific factual claim that can be checked for accuracy."," {""score"": 0,""reasoning"": ""The sentence does not contain a verifiable factual claim. It provides a recommendation for protecting oneself and others during the COVID-19 pandemic, but it does not make a specific factual claim that can be checked for accuracy.""}"
1237582562362404865,0,90,Fight Corona with Corona. https://t.co/u906ivsEAJ,," {""score"": 90,""reasoning"": ""This tweet is check-worthy because it contains a factual claim that could be verified. The claim that fighting Corona with Corona is being made, which could be interpreted in many ways, such as using the Corona beer to dis"
1237481855026204672,0,80,"Before we #CloseTheSchools for #Coronavirus or any other reason, let’s ask ourselves: do we have a PLAN + RESOURCES for kids on free/reduced meals, students with disabilities, homeless kids, working parents, college kids from other countries? Not everyone can stop on a dime!",," {""score"": 80,""reasoning"": ""This tweet contains several verifiable factual claims, including the existence and provision of free/reduced meals, services for students with disabilities, resources for homeless kids, support for working parents, and accommodations for college kids from other countries"
1237096863624507398,0,80,"This afternoon, I was notified by CPAC that they discovered a photo of myself and the patient who has tested positive for #COVID19. While I am not experiencing any symptoms, I have decided to self-quarantine out of an abundance of caution. Full statement → https://t.co/74oeaYOBYR",," {""score"": 80,""reasoning"": ""The tweet contains a verifiable factual claim about the author's actions and decision to self-quarantine due to potential exposure to COVID-19. The claim has potential impact on the public's perception of appropriate behavior during"
1237321939812847619,0,70,To those who now have 28 packages of pasta. To those who are searching the black market for hand sanitizer &amp; walk around with face mask. And to those who are planning to flee with their kids out of a Corona infected area: Never again look down on people who flee from war &amp; famine,," {""score"": 70,""reasoning"": ""The tweet contains several check-worthy claims related to the COVID-19 pandemic, including the idea that some people have stockpiled 28 packages of pasta, and that others are searching the black market for hand sanitizer"
1237547773093797888,0,70,"Cancelled so far: 2 invited talks. As junior faculty, these were important for my CV and future promotion. So, I plan to list them with an * * cancelled to due #COVID19 Consider doing the same for your cancelled poster or talk or session. You still deserve credit.",," {""score"": 70,""reasoning"": ""This tweet contains a verifiable claim about the number of invited talks that have been cancelled for the author, which could have an impact on their career and promotion opportunities. The tweet also suggests a course of action for others in a similar situation"
1237115980532322304,0,70,I wish all these quarantined officials the best. But the turnabout of this year's CPAC from a multi-day COVID-19 trolling event to a vector of the contagion is something that would scarcely be believable in a movie script.,," {""score"": 70, ""reasoning"": ""The tweet contains a verifiable claim about the change in the nature of CPAC (Conservative Political Action Conference) from a multi-day event that allegedly trolled COVID-19 to becoming a vector of the contagion. This claim"
1237583668073369600,1,50,Chuck Schumer calls @realDonaldTrump incompetent over his handling of the Corona Virus... But Gavin Newsom is singing Trump's praises! #Trumpin #supertuesday2 https://t.co/8g0vsYeACU,," {""score"": 50,""reasoning"": ""The tweet contains a verifiable claim about a statement made by Chuck Schumer, a public figure. However, the claim about Gavin Newsom singing Trump's praises is not verifiable as it is not clear if the author"
1224784470642962433,1,85,"A Japanese cruise liner with more than 3,000 people on board was in quarantine Tuesday after a passenger, who had already left the boat, tested positive for the #coronavirus https://t.co/0PrQYFIwmF",," {""score"": 85,""reasoning"": ""This tweet contains a verifiable factual claim about a current event, and it could have a significant impact on public health and safety. The claim that a Japanese cruise liner with over 3,000 people on board is in"
1237055230224801799,0,80,"NEW: WHO Director-General Tedros Adhanom Ghebreyesus: ""Now that the virus has a foothold in so many countries, the threat of a pandemic has become very real."" ""But, it would be the first pandemic in history that could be controlled."" https://t.co/MBX67sHCVN #coronavirus https://t.co/NLXm8DluZg",," {""score"": 80, ""reasoning"": ""The claim that the WHO Director-General believes the coronavirus outbreak has the potential to be the first pandemic in history that could be controlled is check-worthy. While the WHO Director-General's statement may be accurate, it is important for a"
1236570542112530432,0,70,"Deep breath everyone. This virus is survivable, and CAN be controlled. It WILL be painful. It looks super contagious, and extreme social distancing CAN work IF we cooperate. There is no us or them. We are all in this together. Now is the time to help each other out. #COVID19",," {""score"": 70,""reasoning"": ""The tweet contains several verifiable claims about the COVID-19 virus, including that it is survivable, contagious, and can be controlled through social distancing. These claims have a significant impact on the public and could be harmful"
1236789475608596480,1,85,"Chinese doctors have been using the Cuban antiviral drug Interferfon alpha to effectively treat patients affected by #coronavirus. Meanwhile, the US has blockaded medicine to Cuba under the sadistic Helms-Burton Act. https://t.co/0fvWbAMXuy",," {""score"": 85,""reasoning"": ""This tweet contains a verifiable factual claim about Chinese doctors using a specific antiviral drug to treat patients with the coronavirus. It also references a US law, the Helms-Burton Act, and claims that it is"
1237196467703611392,0,80,Note to @realDonaldTrump With COVID19 you can’t - declare bankruptcy -settle out of court - pay it to keep quiet -hope it disappears in the spring -ignore deaths -claim it’s a hoax #COVID19,," {""score"": 80,""reasoning"": ""This tweet contains several verifiable factual claims about the actions that cannot be taken in relation to COVID-19, a topic that has a significant impact on the general public. The tweet could be harmful to certain individuals or groups if"
1237279852383875076,0,70,do rich people know they’ll get the virus if poor people can’t be tested and diagnosed? https://t.co/q7FlFUrZiU,," {""score"": 70,""reasoning"": ""This tweet contains a factual claim about the relationship between wealth and access to COVID-19 testing, which could be verified through data on testing rates and infection rates among different income groups. However, the claim is somewhat vague and could be"
1237170781509033984,0,70,We’ve reached a tipping point. The chorus of hate being leveled at #PresidentTrump is nearing a crescendo as #Dems blame him—and only him—for #coronavirus - a #virus that originated halfway around the world! This is yet another attempt to #impeach THE PRESIDENT. #TrishRegan https://t.co/nU3P4zcONA,," {""score"": 70, ""reasoning"": ""This tweet contains several check-worthy claims, including the assertion that there is a 'chorus of hate' directed at President Trump, that Democrats are solely blaming him for the coronavirus, and that this is an attempt to impeach the"
1236784596550914048,0,0,"3 bags and 2 weeks of peace, this sounds great https://t.co/H75Lvw7LfC",," {""score"": 0, ""reasoning"": ""The tweet is a subjective opinion about a product and does not contain a verifiable factual claim. It is not check-worthy as it is not likely to have a significant impact on the general public and is not harmful to society, individuals, or products"
1237254973639086081,0,80,"The BBC: ‘save us, save us, you’ll miss us when we’re gone’. Also the BBC: ‘I know, let’s put Nigel Farage on Newsnight to talk about the Corona Virus’",," {""score"": 80, ""reasoning"": ""This tweet contains a verifiable factual claim about the BBC's programming decisions, which could have an impact on the public's perception of the BBC and its handling of important issues. The claim that the BBC put Nigel Farage on New"
1237042355812749314,0,85,"Ayoko ng no contact policy, 'di pwedeng sila lang makayakap sa babae. Pres.Duterte proves that he is incapable of providing any substantial plan to address the COVID-19 outbreak. In fact, the only thing he can bring to the table is another egregious display of misogyny. https://t.co/4g1QjpL5F2",," {""score"": 85,""reasoning"": ""The tweet contains a verifiable factual claim about President Duterte's actions and statements, which could have an impact on the public's perception of his leadership during the COVID-19 outbreak. The claim that President Duter"
1237137910270316544,1,80,"Here is some CDC guidance on #COVID2019: “Starting at age 60, there is an increasing risk of disease, and the risk increases with age.” If you are 60 or older, do not listen to @realDonaldTrump because he has lied multiple times about this virus. Listen to @CDCgov &amp; your doctor. https://t.co/3T1rz07bvL",," {""score"": 80,""reasoning"": ""The tweet contains a verifiable factual claim about the CDC's guidance on COVID-19, which could be checked by comparing it to the official CDC guidance. However, the tweet also includes a political statement that may"
1237021885239635969,0,70,"This #FlattenTheCurve graph surged to prominence this week. But it didn't say why it is so bad when medical treatment capacity is overwhelmed -&gt; mortality rate rises. So, here is a small animation that shows the value of early containment and double dividend of delay. #Covid19 https://t.co/YlMPZOpydp",," {""score"": 70,""reasoning"": ""The tweet contains a verifiable claim about the impact of medical treatment capacity on mortality rate during a pandemic. This claim is based on the assertion that an animation, which is not provided in the tweet, shows the value of early"
1236757790971977730,0,80,Ramsey scores. Corona Virus to die tomorrow?,," {""score"": 80,""reasoning"": ""The tweet contains a verifiable prediction about the future regarding the coronavirus, which is a topic of great public interest and concern. A professional fact-checker should verify this claim to provide accurate information and prevent the spread of misinformation,"
1236843649775947776,1,70,Here are some of the other people who may have been in the green room on Thursday afternoon at the same time as the CPAC #coronavirus infectee: - Rep Louie Gohmert; - Ronna McDaniel - Michael Knowles - Kay James - KellyAnne Conway - Betsy Devos - Rep Matt Gaetz - Diamond/Silk,," {""score"": 70, ""reasoning"": ""The tweet contains a list of people who may have been in the same location as someone who has been diagnosed with COVID-19. The potential exposure of these individuals could have an impact on the general public, particularly if any of them are public figures or"
1237380297093779457,1,90,After days of pleading for test kits the #COVID19 - afflicted nursing home in Kirkland WA finally got some &amp; screened 35 of their residents -- 31 came back positive. https://t.co/GOE71V3nAM,," {""score"": 90,""reasoning"": ""The tweet contains a specific, verifiable claim about the number of COVID-19 cases at a nursing home in Kirkland, WA. The claim could have a significant impact on public understanding of the spread of the virus, and it is"
1236702040149184512,0,50,"If @JoeBiden &amp; @SenSanders would tape a message together, giving Americans reliable public health information about #coronavirus, they’d be doing a tremendous public service for the country.",," {""score"": 50, ""reasoning"": ""The tweet does not contain a factual claim that can be verified, but it does make a prediction about the potential positive impact of a hypothetical event. This prediction is somewhat speculative and subjective, so it is not a strong candidate for"
1236718981706387462,0,70,Should @realDonaldTrump be trusted to manage the #CoronavirusOutbreak response,," {""score"": 70,""reasoning"": ""This tweet is check-worthy because it contains a factual claim about a public figure's ability to manage a significant ongoing event, the coronavirus outbreak. The claim has the potential to impact the public's perception and trust in the"
1237075742212657155,0,70,"Far from freaking out about the market, I wish I had a bunch of cash on hand to invest. I’d love to benefit from the artificial, drummed-up paranoia that will subside as soon as the #Coronavirus peaks and recedes",," {""score"": 70,""reasoning"": ""The tweet contains a verifiable prediction about the future, stating that the market's current state is due to 'artificial, drummed-up paranoia' that will subside when the coronavirus peaks and recedes. This"
1236673310542516226,1,90,"#Coronavirus: Trump fired the top White House official in charge of global health security and closed his office, which @JoeBiden and @BarackObama had created. When he’s elected president, Biden will re-open the White House office for global health security and boost its funding.",," {""score"": 90,""reasoning"": ""This tweet contains multiple verifiable factual claims, including the claim that President Trump fired the top White House official in charge of global health security, closed his office, and that former Presidents Obama and Biden had created the office. It also"
1237375975228203008,1,80,Important Announcement: The Employees Provident Fund (EPF) has today been informed that a member of the EPF was confirmed infected with COVID-19 and admitted for further treatment.,," {""score"": 80,""reasoning"": ""The tweet contains a verifiable factual claim about a specific event (a member of the EPF being infected with COVID-19), which could have an impact on the general public and the organization involved. However, it is not clear"
1236747377492582400,0,70,"During my visit to the @CDC with @realDonaldTrump on Friday, I saw firsthand how the administration and our health officials are working to contain #coronavirus. Rest assured, the resources are in place to help protect the American people from #COVID19. https://t.co/Dee2TfFPtr",," {""score"": 70,""reasoning"": ""The tweet claims that the administration and health officials are working to contain the coronavirus and that resources are in place to protect the American people from COVID-19. These claims are check-worthy because they are factual statements that can be"
1236865739392315392,0,20,I tweeted a link to an @nytimes #coronavirus tracker and some folks said they didn’t trust NY Times. So here is a tracker from Johns Hopkins University. The numbers are similar. https://t.co/VpJxLxBRWh,," {""score"": 20,""reasoning"": ""The tweet does not contain a factual claim that can be verified, but rather a statement about the opinions of some people regarding the trustworthiness of the New York Times. While it is true that the tweet mentions a link to"
1236854319556612097,1,80,"EXO-Ls have donated 12,480,000 Won to help those that has been affected by Corona 19 Following the footsteps of EXO 🥺 1248 = The Year + EXO's Debut Date #EXO @weareoneEXO https://t.co/fj9u7VfXtz",," {""score"": 80,""reasoning"": ""The tweet contains a specific quantity of money donated by a specific group, EXO-Ls, to help those affected by Corona 19. While it is unclear if this information is accurate, it is a verifiable"
1237513338072059907,1,80,"The U.S. calls on #Iran to immediately release on humanitarian grounds all wrongfully detained Americans. As #COVID19 spreads to Iranian prisons, their detention defies basic human decency.",," {""score"": 80,""reasoning"": ""This tweet contains a verifiable factual claim about the U.S. calling on Iran to release detained Americans on humanitarian grounds. The claim could be checked by fact-checkers to verify the source of the statement and to confirm"
1236776553305878528,0,80,The Fact Music Awards(TMA) which was scheduled on 2/29 but cancelled because of the COVID-19 will have the On-line awards on 3/16 they will announce the winners for each award. @BTS_twt https://t.co/dqKfklhc3s https://t.co/zl2yPJkMAg,," {""score"": 80,""reasoning"": ""The claim that the Fact Music Awards (TMA) will have an online awards ceremony on 3/16 and announce the winners for each award is check-worthy because it is a verifiable factual claim about a future event."
1237613000141475840,0,80,"Dear @realDonaldTrump: #Coronavirus cases grew to over 1,000 tonight with at least 31 deaths. Virus has spread to 38 states. Can you tweet about (1) When are we going to get sufficient numbers of test kits &amp; (2) If the labs have the materials they need? That would be helpful. https://t.co/vzlqxUP1NA",," {""score"": 80,""reasoning"": ""The tweet contains a verifiable factual claim about the number of coronavirus cases and deaths, as well as the number of states the virus has spread to. The tweet also references the need for sufficient numbers of test kits and materials"
1237338299599065088,0,80,"As colleges respond to #COVID19 by going online &amp; shutting down, remember campus is a sanctuary for many students: the only place they have steady access to food, shelter, safe living quarters, and/or internet to take online classes. Please help those without exit strategies.",," {""score"": 80,""reasoning"": ""The tweet contains a verifiable claim about the role of colleges as a sanctuary for many students, providing them with access to basic needs such as food, shelter, and internet. This claim could have an impact on the public's perception"
1236324641397858304,0,90,⚠️ Misinformation on COVID-19 UNICEF does not issue coronavirus advisories on chat apps. We post updates and safety tips only on official verified UNICEF accounts and on our official website: https://t.co/sYMowbWVvP #COVID19 #coronavirus https://t.co/EuA7YWwW5U,," {""score"": 90, ""reasoning"": ""This tweet is check-worthy because it makes a verifiable claim about COVID-19 misinformation and provides a specific example of the misinformation. The claim that UNICEF does not issue coronavirus advisories on chat apps can be verified and is"
1236911237922836480,1,70,COVID-19 Outbreak Donations Chanyeol- 50million KRW Yixing- 20million KRW + 100k RMB + 296k masks Jongin- 50million KRW Junmyeon- 50million KRW Baekhyun- 50million KRW EXO-L- 12.48million KRW Let's always remember to choose kindness and love. ❤️✨ #EXO @weareoneEXO #엑소 https://t.co/WnsKah02Nk,," {""score"": 70,""reasoning"": ""The tweet contains verifiable claims about the amount of money and masks donated by various individuals. However, the potential harm to society is low, as the tweet promotes kindness and love. A fact-checker may want to verify"
1237545964727984129,0,50,"This is how the British media is responding to Trump’s constant lies about #coronavirus Our media really, really needs to take notes. https://t.co/XkBNBGWlBm",," {""score"": 50, ""reasoning"": ""The tweet makes a claim about the British media's response to Trump's statements about the coronavirus, but it is subjective and does not contain a specific, verifiable fact. However, the claim could be check-worthy if a professional fact"
1237057905565806594,0,90,"The day Corona will catch a black person you will see the name, the pictures, where they from, what they had for diner everything. Now it’s just “another case confirmed” Remember this tweet",," {""score"": 90,""reasoning"": ""This tweet contains a verifiable factual claim and has the potential to be harmful to certain groups of people. The claim that information about individuals diagnosed with COVID-19 will be released in a discriminatory manner if they are black is"
1236751849769676801,1,90,"US pharma company Gilead, which owns the most promising COVID-19 vaccine, is booming in ""pandemic stock sales,"" preparing to sell it for $50-100/person, and in a legal battle to deny the Chinese gov access, because China would make the vaccine free and ship it to the global south https://t.co/QmQSfnMdKI https://t.co/nQcxvq4HUX",," {""score"": 90,""reasoning"": ""This tweet contains several verifiable factual claims, including the name of the company that owns the most promising COVID-19 vaccine, the price range at which the company plans to sell the vaccine, and the company's involvement in a"
1236817440606056448,0,80,"BREAKING NEWS: Quezon City has a confirmed case of #COVID19, according to Mayor Joy Belmonte. Raya Capulong, ABS-CBN News https://t.co/j9J5wQjMmG",," {""score"": 80,""reasoning"": ""The tweet contains a verifiable factual claim about a confirmed case of COVID-19 in Quezon City. This information is time-sensitive and could have a significant impact on public health and safety. Therefore, it is important for"
1237283622589206530,1,85,"In #Italy we made a terrible mistake Everybody kept saying ""It's just a flu"" and now our intensive care units are collapsing. Our grandparents and parents, our friends, are dying Please, learn the lesson. Now! #coronavirus #CoronavirusOutbreak #italylockdown #italystaystrong",," {""score"": 85,""reasoning"": ""This tweet contains a verifiable claim about the current situation in Italy regarding the COVID-19 pandemic. The claim that intensive care units are collapsing and that people are dying is a factual statement that can be verified. This"
1236490588276523008,0,20,We call on government communication agencies to prioritize public health interests in the light of a possible corona virus outbreak. #BeNice https://t.co/PKi0zxBtlG,," {""score"": 20, ""reasoning"": ""The tweet does not contain a verifiable factual claim. While it is important for government communication agencies to prioritize public health interests during a possible coronavirus outbreak, this is an opinion or a recommendation rather than a verifiable fact. Therefore, it is"
1237611886905937920,0,70,bring one girl around your homies and all of the sudden they start calling the coronavirus COVID-19,," {""score"": 70, ""reasoning"": ""This tweet implies a causation between bringing a girl around a group of friends and the use of the term 'COVID-19' to refer to the coronavirus. This is a check-worthy claim because it is a verifiable factual statement"
1236833678380027904,1,70,"EXO Baekhyun donates 50 Million Won to help those that has been affected by Corona 19 Adding up the amounts donated by EXO Members, they have donated 220 Million Won in total !! #EXO #백현 @weareoneEXO https://t.co/6QaDb0YhDB",," {""score"": 70,""reasoning"": ""The tweet contains a specific numerical claim about a celebrity's donation to help those affected by COVID-19. While it is possible that the claim is true, it is worth fact-checking to ensure accuracy, as such"
1236766442571337729,0,90,corona has no CHANCE against my essential oils mom.,," {""score"": 90,""reasoning"": ""This tweet contains a verifiable factual claim about the effectiveness of essential oils against coronavirus, which is a matter of public interest and could have a significant impact on public health. The claim is likely false and potentially harmful, as it"
1236973525866602496,1,80,"Democrats say Trump has failed the US economy and yet, we have the best economy in the world. They say he has failed in his COVID-19 response, and yet, we have the lowest infections per million in the world. They call winning losing and losing winning.",," {""score"": 80,""reasoning"": ""This tweet contains several verifiable factual claims, including the state of the US economy, the number of COVID-19 infections per million, and the use of these statistics by Democrats in their criticism of President Trump. Given the potential"
1236321657096032256,0,70,This is how corona virus is spread #COVID2019 #CoronavirusOutbreak https://t.co/6zAfpoPGtH,," {""score"": 70, ""reasoning"": ""The tweet mentions the Coronavirus, which is a topic of high public interest and potential harm. However, the tweet does not contain a specific factual claim that can be verified, but rather a general statement about how the virus is spread."
1237585675571974145,0,95,"If this tweet gets 10k RTs, I'll film attempt to infiltrate the Lynn valley care home, Vancouver, BC. 15km away from my home with a Corona virus breakout inside it.",," {""score"": 95,""reasoning"": ""This tweet is check-worthy because it contains a verifiable factual claim with a clear condition (if the tweet gets 10k RTs) and a specific action (attempt to infiltrate a care home with"
