sentence_id,Verdict,score,Text,reasoning,raw_response
12988,1,,We built more houses in the last seven years than in any Administration and thirty percent more than in the previous Administration.,,"  Sure, I can help you with that! The sentence you provided is:""We built more houses in the last seven years than in any Administration and thirty percent more than in the previous Administration.""To determine its check-worthiness, I will analyze it based on the criteria you provided:"
6540,1,60,"We're the richest country on the face of the planet, the only industrialized nation in the world not to do it.",,"  Sure, I can give the sentence you provided a check-worthiness score.After analyzing the sentence, I would give it a score of 60 out of 100. Here's why:The sentence contains a factual claim about the number of homeless people in"
34006,1,20,"... because your donors and your special interests are doing the same thing as I do, except even more so.",,"  I would give the sentence:..."" because your donors and your special interests are doing the same thing as I do, except even more so.""a check-worthiness score of 20.Here's why:The sentence contains a claim about the actions of """
25156,1,80,The President told the terrorists he was going to retaliate.,,"  I would give the sentence ""The President told the terrorists he was going to retaliate."" a check-worthiness score of 80.The sentence contains a factual claim about the President's intentions, which is salient to the general public. The statement is also verifiable"
34318,1,20,But we're bringing it from 1 percent up to 4 percent.,,"  Sure, I'd be happy to help you with that! Here's the check-worthiness score and reasoning for the given sentence:{""score"": 20, ""reasoning"": ""This sentence contains a factual claim about the increase in the number of homeless people in America,"
1874,1,,Those are the businesses that employ one-quarter of all the workers in America.,,"  Sure, I'd be happy to help you with that! The sentence you provided is:""Those are the businesses that employ one-quarter of all the workers in America.""Based on the criteria you provided, I would give this sentence a check-worthiness score of"
6870,1,20,He has no record on reforming of health care.,,"  Thank you for providing the sentence you would like me to evaluate. Here is my assessment:Score: 20Reasoning: The sentence contains a factual claim about the lack of healthcare reform record of the person mentioned. However, the claim is not particularly salient to the general"
15574,1,80,He's broken it three times in the past year already.,,"  Sure, I can help you with that! The sentence you provided is:""He's broken it three times in the past year already.""I would give this sentence a check-worthiness score of 80. Here's why:The sentence contains a factual claim"
5568,1,20,"The whole premise behind Senator Obama's plans are class warfare, let's spread the wealth around.",,"  I would give the sentence a score of 20 out of 100 for check-worthiness. Here's why:Reasoning:The sentence contains a political opinion rather than a factual claim. The statement ""Senator Obama's plans are class warfare"
7198,1,80,The president reneged on his promise to fund No Child Left Behind.,,"  I would give the sentence ""The president reneged on his promise to fund No Child Left Behind"" a check-worthiness score of 80.The sentence contains a factual claim about a specific promise made by a president, which is salient to the general public as it relates"
16690,1,,"This uh - talking about more people at work - uh is distorted because with a 14 percent increase in the cost of living in the last uh - two years, it means that - that women and young people have had to go to work when they didn't want to because their fathers didn't make enough to pay the increased cost of uh - food and uh housing and clothing.",,"  Sure! I'd be happy to help you with that. The sentence you provided is:""This uh - talking about more people at work - uh is distorted because with a 14 percent increase in the cost of living in the last uh - two years, it means that"
25877,1,0,We used to have 18.,,"  Sure! I'd be happy to help you with that. The sentence you provided is:""We used to have 18.""Here's my assessment of its check-worthiness:Score: 0Reasoning: This sentence does not contain any fact"
32171,1,60,That's the highest we've ever been in our country.,,"  Sure, I'd be happy to help you with that!The sentence you provided is: ""That's the highest we've ever been in our country.""Based on the criteria you've defined, I would give this sentence a check-worthiness score of 60"
13619,1,60,It's the private sector that creates jobs.,,"  Sure, I can help you with that! The sentence you provided is:""It's the private sector that creates jobs.""Here's my assessment of its check-worthiness:Score: 60Reasoning: This sentence contains a factual claim"
9354,1,60,"Look, there's no question but the people recognize that we have not produced more (inaudible) on federal lands and in federal waters.",,  I would give the input sentence a score of 60 out of 100 for check-worthiness. Here's why:The sentence contains a factual claim about the number of homeless people in America having risen by 40% over the last two years. This is
17558,1,,That meant that he paid a lower percent in taxes than the janitor who cleaned up his office or the chauffeur who drives him to work.,,"  Sure, I can help you with that! The sentence you provided is:""That meant that he paid a lower percent in taxes than the janitor who cleaned up his office or the chauffeur who drives him to work.""Based on the information provided, I would give this"
1049,1,60,I think the major reason for a decrease in participation that we have experienced ever since 1960 has been the deep discouragement of the American people about the performance of public officials.,,"  I would give the given sentence a score of 60 out of 100 for check-worthiness. Here's the reasoning:The sentence contains a factual statement about the performance of public officials, which is salient to the general public. However, the statement is quite broad and"
4120,1,60,"President Bush recently sent a senior ambassador, Bill Burns, to participate in talks with the Europeans around the issue of nuclear weapons.",,  I would give the sentence a score of 60 out of 100 for check-worthiness. Here's why:Reasoning:* The sentence contains a factual claim about a recent event (President Bush sending an ambassador to talks with Europeans).
29831,1,0,And it was terminated by current mayor.,,"  Sure, I'd be happy to help you with that! Please provide the sentence you'd like me to check, and I'll give you a score between 0 and 100, along with a reasoning explanation."
11995,1,20,Some of the restrictions that have been placed by the Congress in the last couple of years.,,"  Thank you for providing the sentence you'd like me to evaluate. Here is my assessment:Score: 20Reasoning: This sentence contains a few factual claims, but they are not particularly salient to the general public. The sentence mentions ""Congress"" and """
5703,1,20,They're doing it all over America because they have to.,,"  Sure, I'd be happy to help! Here's my assessment of the given sentence:Input: ""They're doing it all over America because they have to.""Score: 20Reasoning: This sentence contains a subjective statement that lacks any"
19202,1,85,"We have ten and a half million more jobs, a faster job growth rate than under any Republican administration since the 1920s.",,"  I would give the sentence you provided a score of 85 out of 100 for check-worthiness. Here's why:The sentence contains a factual claim about the number of jobs in America, specifically that there are 10 and a half million more jobs now than there"
16635,1,0,"I think the record should show, Mr. Newman, that uh - the Bureau of Census - we checked it just yesterday - indicates that uh - in the four years that uh - Governor Carter was governor of the state of Georgia, uh - expenditures by the government went up over 50 percent Uh - employees of the government in Georgia during his term of office went up over 25 percent; and the figures also show that the uh, uh - bonded indebtedness of the state of Georgia during his governorship went up over 20 percent.",,"  Sure, I'd be happy to help you with that! Please provide the sentence you'd like me to check, and I'll give you a score between 0 and 100, as well as a reasoning explanation for why I gave that score."
14893,1,,"Earlier this year, in the first quarter, we did have a very severe inflation pressure brought about by the OPEC price increase.",,"  Sure, I can help you with that! The sentence you provided is:""Earlier this year, in the first quarter, we did have a very severe inflation pressure brought about by the OPEC price increase.""Based on my analysis, I would give this sentence a check"
14955,1,10,I'm confident that it can be done and that it will reduce inflation because I did it in California.,,"  Sure, I'd be happy to help! Here's my assessment of the sentence you provided:Input: ""I'm confident that it can be done and that it will reduce inflation because I did it in California.""Score: 10 (out of 10"
23945,1,20,"You even brought some right-wing congressman into the White House to plot how to attack me for going to Russia in 1969-70, when over 50,000 other Americans did.",,  I would give the sentence you provided a score of 20 out of 100 for check-worthiness. Here's why:The sentence contains a factual claim about the number of homeless people in America rising by 40% over a specific time period (the last two
16491,1,30,"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended.",,"  Sure, I'd be happy to help! Here's my assessment of the given sentence:Score: 30Reasoning: This sentence contains a factual claim about the amount of spending added by Congress, which is salient to the general public. However, the"
18605,1,60,"The national intelligence assessment that was given to the president in July said, best-case scenario, more of the same of what we see today; worst-case scenario, civil war.",,  I would give the sentence a score of 60 out of 100 for check-worthiness. Here's why:The sentence contains a factual statement about the national intelligence assessment given to the president in July. This is a salient piece of information that is likely to be
3230,1,60,"This is an - a typical example, maybe of many others, where this administration overthrew an elected government and helped to establish a military dictatorship.",,"  Based on the input sentence provided, I would give it a check-worthiness score of 60. Here's why:The sentence contains a factual claim about the number of homeless people in America having risen by 40% over the last two years. This is a sal"
9874,1,20,There are 4 million people who are waiting in line to get here legally.,,"  Thank you for providing the sentence you'd like me to evaluate. Here's my assessment:{""score"": 20, ""reasoning"": ""This sentence contains a factual claim about the number of people waiting in line to enter a country legally. However, without additional context,"
1470,1,,And we've got a 35 percent unemployment rate in many areas of this country among construction workers.,,"  Sure, I can help you with that!The sentence you provided is:""And we've got a 35 percent unemployment rate in many areas of this country among construction workers.""Based on the information provided, I would give this sentence a check-worthiness"
10838,1,20,I have fought excess spending.,,"  I would give the sentence ""I have fought excess spending."" a check-worthiness score of 20.The sentence contains a factual claim about the speaker's actions, but it lacks context and specificity to make it salient to the general public. The claim is also quite"
10267,1,60,"Now, Governor Romney actually wants to expand those tax breaks.",,"  I would give the given sentence a check-worthiness score of 60.The sentence contains a factual statement about the number of homeless people in America having risen by 40% over the last two years, which is a salient and verifiable claim. However, the sentence"
19927,1,,"We've got declining crime rates, two million fewer people on welfare rolls before welfare reform passed, and a 50 percent increase in child support and a crime bill with 60 death penalties and 100,000 police and the assault weapons ban.",,"  Sure, I'd be happy to help you with that! The sentence you provided is:'""We've got declining crime rates, two million fewer people on welfare rolls before welfare reform passed, and a 50 percent increase in child support and a crime bill with"
29296,1,0,Incomes went up for everybody.,,"  Thank you for providing the sentence you'd like me to evaluate. Here's my assessment:Score: 0Reasoning: This sentence does not contain any factual claims or salient information to the general public. It is a purely subjective statement, as it does not provide"
4326,1,20,"Obviously, we've poured billions of dollars into airport security.",,"  Sure, I'd be happy to help you with that! Here's my assessment of the given sentence:Input: ""We've poured billions of dollars into airport security.""Score: 20Reasoning: This sentence contains a factual claim"
8275,1,,"Uh - I have made other recommendations after each of the other trips; for example, after my trip abroad to Hungary I made some recommendations with regard to the Hungarian refugee situation which were adopted, not only by the President but some of them were enacted into law by the Congress.",,"  Sure, I'd be happy to help you with that! The sentence you provided is:""Uh - I have made other recommendations after each of the other trips; for example, after my trip abroad to Hungary I made some recommendations with regard to the Hungarian refugee situation"
6179,1,20,Senator Obama voted against Justice Breyer and Justice Roberts on the grounds that they didn't meet his ideological standards.,,"  I would give the sentence a score of 20 out of 100 for check-worthiness. Here's why:The sentence contains a factual claim about a political event, specifically Senator Obama's vote on two Supreme Court justices. This is a salient issue to"
19715,1,0,"The bottom line is, we went in there alone.",,"  Sure, I'd be happy to help you with that!The sentence you provided is: ""The bottom line is, we went in there alone.""Based on my analysis, I would give this sentence a check-worthiness score of 0.Here's why:"
9897,1,,"Number two, we do have to deal with our border so we put more border patrol on the -- any time in history and the flow of undocumented works across the border is actually lower than it's been in 40 years.",,"  Sure, I can help you with that! The sentence you provided is:""Number two, we do have to deal with our border so we put more border patrol on the -- any time in history and the flow of undocumented works across the border is actually lower than it's been in"
1580,1,60,We still rank fifteenth among all the nations of the world in infant mortality.,,"  Sure, I can help you with that! The sentence you provided is:""We still rank fifteenth among all the nations of the world in infant mortality.""Based on my analysis, I would give this sentence a check-worthiness score of 60. Here's why"
12020,1,0,He is for registration of guns.,,"  Sure, I'd be happy to help you with that!The sentence ""He is for registration of guns."" has a check-worthiness score of 0.Here's why:This sentence does not contain any factual claims or information that is salient to the general"
14256,1,60,And in 12 years as governor I guess I've taken on every interest group there was in my state at one time or another to fight for change.,,"  I would give the given sentence a check-worthiness score of 60.The sentence contains a factual claim about the number of homeless people in America increasing by 40% over the past two years, which is a salient and relevant piece of information for the general public. However"
14646,1,,"And then, Helen, I really believe where people are going to ask this question about trust, because I do think there's a pattern by Governor Clinton of saying one thing to please one group, and then trying to please another group.",,"  Sure, I'd be happy to help you with that!The sentence you provided is:""Helen, I really believe where people are going to ask this question about trust, because I do think there's a pattern by Governor Clinton of saying one thing to please one group,"
19671,1,,"Well, many of the provisions in the Kassebaum bill were provisions that -- my provisions, like deductions for long-term care, making certain that self-employed people that are watching tonight can deduct not 30 percent but 80 percent of you pay for premiums.",,"  Sure, I'd be happy to help you with that!The sentence you provided is:""Well, many of the provisions in the Kassebaum bill were provisions that -- my provisions, like deductions for long-term care, making certain that self-employed"
21847,1,60,He can buy insurance cheaper than Mom and Pop's store on the corner.,,"  I would give the sentence ""He can buy insurance cheaper than Mom and Pop's store on the corner."" a check-worthiness score of 60.The sentence contains a factual claim about the cost of insurance, which is salient to the general public. However,"
23421,1,60,China and India are graduating more graduates in technology and science than we are.,,"  I would give the given sentence a check-worthiness score of 60.The sentence contains a factual statement about the number of graduates in technology and science in China and India, which is salient to the general public. However, it lacks context and specific information to determine the exact"
26365,1,0,Employers of under 50 are exempted.,,"  Sure, I'd be happy to help you with that! Please provide the sentence you'd like me to check, and I'll give you a score between 0 and 100, along with a reasoning explanation."
528,1,60,"And yet, Mr. Bush says well, I don't think we ought to expect business to provide health insurance for their employees, when responsible employers, a majority of employers in this country do and are paying more for their insurance to reimburse hospitals for free care on account of people that are not insured, that have to go to that hospital.",,  I have analyzed the sentence you provided and given it a check-worthiness score of 60. Here's why:The sentence contains a factual statement about the number of homeless people in America increasing by 40% over the past two years. This is a salient claim
2952,1,40,"In the case of Helsinki, thirty-five nations signed an agreement, including the secretary of state for the Vatican - I can't under any circumstances believe that the - His Holiness, the Pope would agree by signing that agreement that the thirty-five nations have turned over to the Warsaw Pact nations the domination of the - Eastern Europe.",,"  Sure, I'd be happy to help you with that! Here's my assessment of the given sentence:Score: 40Reasoning: The sentence contains some factual claims, but they are not particularly salient to the general public. The reference to ""Hels"
19010,1,80,Now we have this incredible mess in Iraq -- $200 billion.,,"  I would give the sentence:""Now we have this incredible mess in Iraq -- $200 billion.""a check-worthiness score of 80.Here's my reasoning:The sentence contains a factual claim about the cost of the war in"
9464,1,80,"A recent study has shown the people in the middle-class will see $4,000.00 per year in higher taxes as a result of the spending and borrowing of this administration.",,"  I would give the given sentence a check-worthiness score of 80.The sentence contains a factual claim about the potential impact of the current administration's spending and borrowing on middle-class taxes. This is a salient issue to the general public, as it affects"
4253,1,,"And that means, yes, increasing domestic production and off-shore drilling, but we only have 3 percent of the world's oil supplies and we use 25 percent of the world's oil.",,"  Sure! I can help you with that. The sentence you provided is:'""And that means, yes, increasing domestic production and off-shore drilling, but we only have 3 percent of the world's oil supplies and we use 25 percent of the world's oil.'"
2680,1,0,We cut taxes 19 times.,,"  I would give the sentence ""We cut taxes 19 times."" a score of 0 out of 100 for the following reasons:Reasoning:This sentence does not contain any factual claims or information that is salient to the general public. It is simply a statement"
16858,1,40,In that interview uh - Governor Carter indicated that uh - he would raise the taxes on those in the medium or middle-income brackets or higher.,,"  I would give the given sentence a score of 40 out of 100 for check-worthiness. Here's why:The sentence contains a factual statement about Governor Carter's potential tax policies, specifically his intention to raise taxes on those in the medium or middle-in"
10605,1,60,"When George Bush came into office, our debt -- national debt was around $5 trillion.",,  I would give the sentence a score of 60 out of 100 for check-worthiness. Here's why:Reasoning:The sentence contains a factual claim about the national debt under former President George W. Bush's administration. This is a salient
12246,1,60,And Texas is number one in industrial pollution.,,"  I would give the sentence ""And Texas is number one in industrial pollution."" a check-worthiness score of 60.The sentence contains a factual claim about Texas being number one in industrial pollution, which is a salient issue to the general public, particularly in Texas where there are"
19338,1,20,"Let me say, first of all, I signed a tort reform bill that dealt with civilian aviation a couple of years ago.",,"  I would give the sentence a score of 20 out of 100 for check-worthiness. Here's why:The sentence contains a claim about a recent event (the signing of a tort reform bill), which could be verifiable through publicly available sources. However, the claim"
31990,1,0,"Her client she represented got him off, and she's seen laughing on two separate occasions, laughing at the girl who was raped.",,"  I would give the following sentence a check-worthiness score of 0.Reasoning:This sentence contains a serious allegation of sexual assault and the perpetrator's name is mentioned. However, there is no evidence or credible sources to support the claim, and the statement is"
161,1,20,Spending was only up something like 4 percent.,,"  Sure! Based on the sentence you provided, I would give it a check-worthiness score of 20. Here's why:The sentence contains a factual claim about the increase in spending, which is salient to the general public. However, the claim is not very specific or"
4350,1,,"But in the case of missile defense, Senator Obama said it had to be, quote, ""proven.""",,"  Sure, I can help you with that! The sentence you provided is:""But in the case of missile defense, Senator Obama said it had to be, quote, 'proven.'""Here's my assessment of its check-worthiness:Score: "
80,1,0,We're consuming 50 percent of the world's cocaine.,,"  I would give the sentence ""We're consuming 50 percent of the world's cocaine"" a score of 0 out of 100 for check-worthiness.The reason for this low score is that the claim made in the sentence is not supported by any ver"
29040,1,80,Lower crime rates for eight years in a row.,,"  Sure, I can help you with that! The sentence you provided is:""Lower crime rates for eight years in a row.""Here's my assessment of its check-worthiness:Score: 80Reasoning: This sentence contains a factual claim about"
33307,1,20,Drugs are pouring in through the border.,,"  I would give the sentence ""Drugs are pouring in through the border."" a check-worthiness score of 20.The sentence contains a factual claim about the flow of drugs through the border, which is a relevant and salient issue to the general public. However, the"
28426,1,30,Medicare -- I cast the tie-breaking vote to add 26 years to the life of Medicare.,,"  Sure, I'd be happy to help! Here's my assessment of the sentence you provided:Input: ""Medicare -- I cast the tie-breaking vote to add 26 years to the life of Medicare.""Score: 30Reason"
8389,1,60,"The program which I advocated, which failed by five votes in the United States Senate, would have put medical care for the aged in Social Security, and would have been paid for through the Social Security System and the Social Security tax.",,  I have analyzed the given sentence and determined its check-worthiness as follows:Score: 60Reasoning:The sentence contains a factual statement about the failed program to provide medical care for the aged through Social Security. This is a salient topic to the general public
13451,1,,"And if there is any inequities in oil or any other commodity, then I would vote to close that loophole, I have voted in the past to reduce the depletion allowance for the largest producers; for those from five million dollars down, to maintain it at twenty-seven and a half per cent.",,"  Sure, I can help you with that! The sentence you provided is:""And if there is any inequities in oil or any other commodity, then I would vote to close that loophole, I have voted in the past to reduce the depletion allowance for the largest produ"
19483,1,60,Senator Dole led the fight against the Brady Bill.,,"  I would give the sentence ""Senator Dole led the fight against the Brady Bill."" a check-worthiness score of 60.The reason for this score is that the sentence contains a factual claim about a specific piece of legislation, the Brady Bill, and the name"
5862,1,50,"We need to know the full extent of Senator Obama's relationship with ACORN, who is now on the verge of maybe perpetrating one of the greatest frauds in voter history in this country, maybe destroying the fabric of democracy.",,"  I have analyzed the sentence you provided, and here is my assessment of its check-worthiness:Score: 50Reasoning: The sentence contains some factual claims, but they are not particularly salient to the general public.The sentence mentions Senator Obama and"
16732,1,70,"And whenever the uh - automobile manufacturers come forward and say they can't meet the uh - amendments that the Congress has put forward, this Republican administration has delayed the implementation dates.",,"  Sure, I can help you with that! Here's the check-worthiness score and reasoning for the given sentence:Score: 70Reasoning: The sentence contains a factual statement about the automobile manufacturers and their ability to meet the amendments put forward"
15117,1,20,I didn't hear any comment from Governor Reagan about what he would do to stop or reduce terrorism in the future.,,"  I would give the given sentence a score of 20 out of 100 for check-worthiness. Here's why:The sentence contains a claim about Governor Reagan's stance on terrorism, which is a factual matter that is salient to the general public."
24648,1,80,Well over a million and a quarter Americans are HIV-positive.,,  Thank you for providing the sentence you'd like me to evaluate. Here's my assessment:Score: 80Reasoning: The claim in the sentence is a factual statement about the number of Americans living with HIV. According to the Centers for Disease Control
7840,1,80,"We passed an area redevelopment bill far more effective than the bill the Administration suggested, on two occasions, and the President vetoed it both times.",,"  I would give the sentence:""We passed an area redevelopment bill far more effective than the bill the Administration suggested, on two occasions, and the President vetoed it both times.""a check-worthiness score of 80.Here's my reasoning:"
14892,1,50,"In addition, we've brought down inflation.",,"  Sure, I'd be happy to help you with that! The sentence you provided is:""In addition, we've brought down inflation.""Here's my assessment of its check-worthiness:Score: 50Reasoning: This sentence contains"
2208,1,20,And the president supports taking $716 billion out of that program.,,"  Thank you for providing me with the sentence you'd like me to evaluate. Here's my assessment:Score: 20Reasoning: This sentence contains a factual claim about the president's stance on a specific government program. However, it is not a sal"
9609,1,70,"We did it by taking $60 billion that was going to banks and lenders as middlemen for the student loan program, and we said, let's just cut out the middleman.",,"  I have analyzed the sentence you provided, and here is my assessment of its check-worthiness:Score: 70Reasoning:This sentence contains a factual claim about the student loan program, specifically that the government cut out the middleman by taking $6"
9722,1,60,"We were losing 800,000 jobs a month when I started.",,"  Sure, I'd be happy to help! Here's my assessment of the sentence you provided:Input: ""We were losing 800,000 jobs a month when I started.""Score: 60Reasoning: This sentence contains a fact"
8694,1,60,"Mr. Movers, in addition to saying that this is no time for a tax cut, in view of the incipient signs of renewed inflation, in addition to calling for restraint in Federal spending, 15 months ago, I also suggested we ought to have an emergency excise tax on gasoline.",,  I have analyzed the given sentence and determined its check-worthiness score as follows:Score: 60Reasoning:The sentence contains a factual statement about the number of homeless people in America increasing by 40% over the last two years. This is a
19208,1,80,The average family's income has gone up over $1600 just since our economic plan passed.,,"  Sure, I can help you with that! The sentence you provided is:'""The average family's income has gone up over $1600 just since our economic plan passed.""Based on my analysis, I would give this sentence a check-worthiness score of 80"
7134,1,20,We have fought to try to raise the minimum wage in the last years.,,"  Based on the input sentence provided, I would give it a check-worthiness score of 20. Here's why:The sentence contains a factual claim about the effort to raise the minimum wage, which is a salient issue to the general public. However, the sentence does not"
26128,1,80,So the net tax increase in his plan's somewhere between 60 and 80 billion dollars.,,"  I would give the sentence ""The net tax increase in his plan's somewhere between 60 and 80 billion dollars."" a check-worthiness score of 80.The sentence contains a factual claim about the net tax increase in a political plan, which is salient to the"
7600,1,20,In the first place I've never suggested that Cuba was lost except for the present.,,"  I would give the given sentence a score of 20 out of 100 for check-worthiness. Here's why:The sentence contains a factual claim about the present situation in Cuba, which is salient to the general public. However, the sentence is also quite vague and"
19864,1,,"And let me just say that budget that you passed that I vetoed would have cut 50,000 kids out of Headstart.",,"  Sure, I'd be happy to help you with that! Here's the analysis of the given sentence:Input: ""And let me just say that budget that you passed that I vetoed would have cut 50,000 kids out of Headstart.""Score"
12210,1,100,I signed a bill that puts CHIPS in place.,,"  I would give the sentence ""I signed a bill that puts CHIPS in place."" a check-worthiness score of 100. The sentence contains a factual claim about a specific piece of legislation that the speaker has signed into law, which is salient to the general public. The claim"
7873,1,60,"If our view prevails that we have to do more, that we have to make a greater national and international effort, that we have lost prestige in Latin America - the President of Brazil - the new incumbent running for office called on Castro during his campaign because he thought it was important to get the vote of those who were supporting Castro in Latin America.",,  Thank you for providing the sentence you would like me to evaluate. Here is my assessment:Score: 60Reasoning: This sentence contains a factual statement about the number of homeless people in America increasing by 40% over the past two years. This is a
34447,1,20,"We take care of illegal immigrants, people that come into the country illegally, better than we take care of our vets.",,"  Based on the given sentence, I would assign a check-worthiness score of 20. Here's why:The sentence contains a factual claim about how the US government takes care of illegal immigrants compared to veterans. This is a salient issue that affects a significant portion"
33412,1,20,"Very unfair that somebody runs across the border, becomes a citizen, under her plan, you have open borders.",,"  I have analyzed the sentence you provided and here is my assessment:Input: ""Very unfair that somebody runs across the border, becomes a citizen, under her plan, you have open borders.""Score: 20Reasoning: This sentence contains a fact"
21406,1,20,But I just find it fascinating that while we sit here tonight we will go into debt an additional $50 million in an hour and a half.,,  I have assessed the given sentence and here is my assessment:Score: 20Reasoning:The sentence contains a factual claim about the amount of money the country will go into debt in an hour and a half. This is a salient claim to the general
9535,1,30,"Along with what he also wants to do in terms of eliminating the estate tax, along what he wants to do in terms of corporates, changes in the tax code, it costs about $5 trillion.",,"  I have analyzed the sentence you provided, and here is my assessment of its check-worthiness:Score: 30Reasoning: The sentence contains some factual claims, such as the estimate of the cost of the proposed tax cuts and the mention of the estate tax."
11242,1,,"You know, back in April, I put out a statement saying that the situation in Georgia was unsustainable because you had Russian peacekeepers in these territories that were under dispute.",,"  Sure, I'd be happy to help you with that!The sentence you provided is:""You know, back in April, I put out a statement saying that the situation in Georgia was unsustainable because you had Russian peacekeepers in these territories that were under dispute."""
1252,1,20,"When uh - the Nixon-Ford Administration started, this was 10 percent.",,"  I would give the sentence ""When uh - the Nixon-Ford Administration started, this was 10 percent."" a check-worthiness score of 20.The sentence contains a factual claim about the Nixon-Ford Administration, which is salient to the general public"
14890,1,80,"In 1974, we had the worst recession, the deepest and most penetrating recession since the Second World War.",,"  I would give the sentence ""In 1974, we had the worst recession, the deepest and most penetrating recession since the Second World War."" a check-worthiness score of 80.Here's why:* The claim is fact"
7279,1,60,"I did think we ought to extend the assault weapons ban, and was told the fact that the bill was never going to move, because Republicans and Democrats were against the assault weapon ban, people of both parties.",,"  I have analyzed the sentence you provided, and I give it a check-worthiness score of 60 out of 100. Here's why:The sentence contains a factual claim about the number of homeless people in America increasing by 40% over the past two"
1972,1,80,And I worked with Democrats and Republicans to cut a trillion dollars out of our discretionary domestic budget.,,"  I would give the sentence:""And I worked with Democrats and Republicans to cut a trillion dollars out of our discretionary domestic budget.""a check-worthiness score of 80.Here's why:The sentence contains a factual"
7020,1,60,"The jobs the president is creating pay $9,000 less than the jobs that we're losing.",,"  Sure, I can help you with that! Here's my assessment of the sentence you provided:Input: ""The jobs the president is creating pay $9,000 less than the jobs that we're losing.""Score: 60Reasoning: This"
15042,1,20,"I've done the same thing in the appointment of women, and also Spanish-speaking Americans.",,"  I would give the sentence ""I've done the same thing in the appointment of women, and also Spanish-speaking Americans."" a score of 20 out of 100 for check-worthiness. Here's why:The sentence contains a claim about the appointment of women and"
26114,1,50,We also have capital gains now for people that invest in new small businesses and hold the investment for five years.,,"  Sure, I can help you with that! Here's the check-worthiness score and reasoning for the given sentence:Score: 50Reasoning: The sentence contains a factual claim about a new tax provision, specifically the creation of capital gains for investors who hold their"
12326,1,,"It's pollution, carbon dioxide, and other chemicals that are even more potent, but in smaller quantities, that cause this.",,"  Sure! I can help you with that. The sentence you provided is:""It's pollution, carbon dioxide, and other chemicals that are even more potent, but in smaller quantities, that cause this.""Based on the information provided, I would give this sentence"
27825,1,20,"Governor Romney, that's not what you said...",,"  Sure! I'd be happy to help you with that.The sentence you provided is:""Governor Romney, that's not what you said...""I would give this sentence a score of 20. Here's why:* The sentence contains"
26385,1,0,The Bureau of Labor Statistics today said they made a mistake.,,"  Sure, I can help you with that! The sentence you provided is:""The Bureau of Labor Statistics today said they made a mistake.""Here's my assessment of its check-worthiness:Score: 0Reasoning: This sentence does not contain any fact"
31939,1,70,We've seen him embarrass women on TV and on Twitter.,,"  I would give the sentence ""We've seen him embarrass women on TV and on Twitter."" a check-worthiness score of 70.The reason for this score is that the sentence contains a factual claim about a public figure (Donald Trump) and his behavior towards women, which is"
14272,1,60,"We went to the UN, we made historic resolutions up there, the whole world was united, our Congress was dragging its feet.",,"  Based on the provided sentence, I would give it a check-worthiness score of 60. Here's why:The sentence contains a factual claim about the number of homeless people in America increasing by 40% over the last two years. This is a salient claim that"
20162,1,20,And I would say to those I know there are more young people experimenting with drugs today than ever before; drug use has gone up.,,"  I would give the sentence ""And I would say to those I know there are more young people experimenting with drugs today than ever before; drug use has gone up."" a check-worthiness score of 20.The sentence contains a factual claim about drug use, which is salient"
16499,1,20,"Well, Mr. Ford is - is uh changing uh considerably his previous philosophy.",,"  I would give the sentence ""Well, Mr. Ford is - is uh changing uh considerably his previous philosophy."" a score of 20 out of 100 for check-worthiness. Here's why:Reasoning:* The sentence contains a subjective"
15263,1,80,"As Governor of California, I took charge of passing the strictest air pollution laws in the United States - the strictest air quality law that has even been adopted in the United States.",,"  I would give the given sentence a check-worthiness score of 80.The sentence contains a factual claim about the air pollution laws passed by the Governor of California, which is salient to the general public. The claim is also verifiable through publicly available sources, such as news"
15020,1,80,"Of the nine million people put to work in new jobs since I've been in office, 1.3 million of those has been among black Americans, and another million among those who speak Spanish.",,"  Sure! Based on the sentence you provided, I would give it a check-worthiness score of 80. Here's why:The sentence contains two factual claims:1. ""1.3 million of those has been among black Americans"" - This is a factual statement"
19616,1,,"I did give about six months before the effective date of the act before lawsuits can actually be filed, even though they're effective now, and can be legally binding, because I want to change Cuba.",,"  Sure, I can help you with that! The sentence you provided is:""I did give about six months before the effective date of the act before lawsuits can actually be filed, even though they're effective now, and can be legally binding, because I want to change Cuba."""
24749,1,70,"I say if Germany can cover everybody and keep costs under inflation, if Hawaii can cover 98% of their people at lower health care costs than the rest of us, if Rochester, New York, can do it with two-thirds of the cost of the rest of it, America can do it, too.",,"  I have assessed the given sentence and determined its check-worthiness as follows:Score: 70Reasoning:The sentence contains a factual statement about the cost of healthcare in Hawaii and Rochester, New York, which is salient to the general public."
10954,1,60,"Co-payments go up, costs go up, skyrocketing costs, which make people less and less able to afford health insurance in America.",,"  I would give the given sentence a check-worthiness score of 60. Here's why:The sentence contains a factual claim about the rising costs of health insurance in America, which is a salient issue to the general public. The use of the term ""skyrocketing"
27592,1,20,"In the same way that you initially opposed a timetable in Afghanistan, now you're for it, although it depends.",,"  Thank you for providing the sentence you'd like me to assess. Here's my assessment:Score: 20Reasoning: This sentence contains a mix of factual and subjective elements. The statement ""In the same way that you initially opposed a timetable in Afghan"
