sentence_id,Verdict,score,Text,reasoning,raw_response
10867,1,0,Senator Obama has opposed that.,This sentence is not check-worthy because it is a statement of opinion and does not contain any factual claims that can be verified with publicly available information.," {""score"": 0, ""reasoning"": ""This sentence is not check-worthy because it is a statement of opinion and does not contain any factual claims that can be verified with publicly available information.""}"
2972,1,70,"We've also seen a very serious uh - problem with the so-called Sonnenfeldt document, which apparently Mr. Ford has just endorsed, which said that there's an organic linkage between the Eastern European countries and the Soviet Union.",," {""score"": 70, ""reasoning"": ""The claim about the existence and content of the 'Sonnenfeldt document' and whether it was endorsed by Mr. Ford is check-worthy, as it touches on a specific historical event and involves factual information that can be verified using publicly"
21365,1,80,"I ask everybody to look at my economic ideas and 9 Nobel prize winners and over 500 economists and hundreds of business people, including a lot of Republicans said, this is the way you've got to go.",," {""score"": 80, ""reasoning"": ""The sentence contains several factual claims that are check-worthy, including the number of Nobel prize winners and economists who have endorsed the speaker's economic ideas, as well as the number of business people and Republicans who have done the same."
2648,1,80,"And these businesses, many of them have gone out of business, I think about half of them, of the ones have been invested in have gone out of business.",," {""score"": 80,""reasoning"": ""The claim that 'half of them, of the ones have been invested in have gone out of business' is both factual and salient to the general public, as it touches on the impact of investments on businesses. However, the claim that"
24441,1,80,"I think we should stiffen the embargo on the Belgrade government, and I think we have to consider whether or not we should lift the arms embargo now on the Bosnians, since they are in no way in a fair fight with a heavily armed opponent bent on ethnic cleansing.",," {""score"": 80, ""reasoning"": ""The sentence contains factual claims about the existence and nature of an arms embargo on Bosnia, as well as the goal of ethnic cleansing by an unnamed opponent. These claims are salient to the general public because they touch on issues of international conflict"
3897,1,70,"I opposed funding a mission that had no timetable, and was open- ended, giving a blank check to George Bush.",," {""score"": 70,""reasoning"": ""The sentence contains a factual claim about opposing funding a mission, which is check-worthy as it may be of public interest to know the specifics of the funding and the mission. However, the claim is limited to the speaker's"
14177,1,80,"One-third of the president's budget is at the president's discretion, or really the Congress, since they appropriate every dime and tell a president how to spend every dime.",," {""score"": 80,""reasoning"": ""The claim that 'one-third of the president's budget is at the president's discretion' is check-worthy because it is a factual statement that is salient to the public. However, the follow-up claim that"
13894,1,0,I have never said we should write it into law if there is evidence that that goal cannot be achieved.,," {""score"": 0,""reasoning"": ""This sentence is not check-worthy because it is a subjective statement that cannot be verified using publicly available information. It is unclear what 'it' refers to, and the statement is framed in the negative, making it difficult to fact-"
22842,1,70,Now they have the bombs and we're less safe.,," {""score"": 70,""reasoning"": ""This sentence contains a factual claim about the existence of bombs and the potential impact on safety, which is salient to the general public. However, the claim is somewhat vague and could benefit from further clarification. For example, it's"
22641,1,85,"He can't come here and tell you that he's created health care for Americans because, what, we've got 5 million Americans who have lost their health care, 96,000 of them right here in Missouri.",," {""score"": 85,""reasoning"": ""The sentence contains factual claims about the number of Americans who have lost their health care and the number of them in Missouri. While the source of these numbers is not specified, they are salient to the general public and can potentially be verified using"
16843,1,70,"You need about, according to Congressional committees on this, you need about $10 billion.",," {""score"": 70,""reasoning"": ""The sentence contains a factual claim about the amount of money needed, which is $10 billion. However, the source of this claim is not explicitly stated in the sentence. While the phrase 'Congressional committees' suggests"
33544,1,70,"... advocated more countries getting them, Japan, Korea, even Saudi Arabia.",," {""score"": 70,""reasoning"": ""The sentence is check-worthy because it contains factual claims about countries that have been advocated to acquire nuclear weapons. However, the claim is not very specific, as it does not specify who advocated for this or when. Additionally, it"
23315,1,80,We've got $40 billion going to Bermuda.,," {""score"": 80,""reasoning"": ""This sentence is check-worthy because it asserts a specific factual claim about a large amount of money being sent to a particular location. However, the lack of context provided makes it difficult to determine the accuracy of the claim without further investigation."""
8599,1,70,The point was made by Mr. Nixon that the Soviet production is only forty-four percent of ours.,," {""score"": 70,""reasoning"": ""The sentence contains a factual claim about the production output of the Soviet Union and the US during Nixon's time. However, the exact time period is not specified, making it difficult to verify the claim with publicly available information. Additionally, the"
20663,1,80,"In fact, in my ten-year budget proposal I've set aside more than twice as much for this purpose as Governor Bush has in his proposal.",," {""score"": 80,""reasoning"": ""This sentence is check-worthy because it contains a factual claim about the budget proposals of two politicians, which is salient to the general public. The claim is specific and can be verified using publicly available information, such as the budget proposals themselves"
27343,1,80,"States like Arizona, Rhode Island have taken these -- these Medicaid dollars; have shown they can run these programs more cost-effectively.",," {""score"": 80,""reasoning"": ""The sentence contains the factual claim that certain states, specifically Arizona and Rhode Island, have taken Medicaid dollars and have demonstrated the ability to run the program more cost-effectively. This claim is check-worthy because it touches on"
15237,1,85,The mines are closed down; there are 22000 miners out of work.,," {""score"": 85,""reasoning"": ""The claim that 'the mines are closed down' and 'there are 22000 miners out of work' are both factual and salient to the general public. However, it is not possible to verify the exact number"
16631,1,70,In the Georgia government we only had one agency responsible for drug treatment.,," {""score"": 70,""reasoning"": ""This claim is factual and could be of interest to the general public, as it pertains to the structure of government agencies in a specific state. However, it is difficult to assess the accuracy of the claim without more context, such as the"
16865,1,80,The records show that President Roosevelt vetoed an average of fifty-five bills a year.,," {""score"": 80,""reasoning"": ""This sentence is check-worthy because it asserts a specific and quantifiable claim about a historical figure, President Roosevelt. The claim that he vetoed an average of fifty-five bills a year is factual and can be verified using publicly"
17394,1,70,I think they also know that we had a commission that came in a year ago with a recommendation on education -- on excellence in education.,," {""score"": 70, ""reasoning"": ""The sentence contains a factual claim about the existence of a commission that made recommendations on education. However, the claim is not entirely check-worthy because it does not provide enough context about the commission, such as its name, the specific recommendation it made, or"
5514,1,0,And I pushed for some core principles: making sure that taxpayer can get their money back if they're putting money up.,This sentence is a subjective statement of the speaker's actions and does not contain any factual claims that can be verified with publicly available information.," {""score"": 0, ""reasoning"": ""This sentence is a subjective statement of the speaker's actions and does not contain any factual claims that can be verified with publicly available information.""}"
17588,1,80,"Today it is up to about $38,000 of earnings that is subject to the payroll tax for Social Security.",," {""score"": 80,""reasoning"": ""The claim about the current amount of earnings subject to the payroll tax for Social Security is both factual and salient to the general public. However, it is difficult to give a perfect score because the exact amount may vary based on factors such"
9251,1,80,And all these things have contributed to us lowering our oil imports to the lowest levels in 16 years.,," {""score"": 80,""reasoning"": ""The claim that oil imports have been lowered to the lowest levels in 16 years is factual and can be verified using publicly available data. However, the sentence does not provide a specific numerical value, making it less precise and check-worthy"
29742,1,70,"And our mayor, our new mayor, refused to go forward with the case.",," {""score"": 70,""reasoning"": ""This sentence is check-worthy because it asserts that the mayor refused to go forward with a case, which is a factual claim that could be verified using publicly available information. However, the term 'case' is somewhat vague, so the"
33886,1,85,"He went after Mr. and Mrs. Khan, the parents of a young man who died serving our country, a Gold Star family, because of their religion.",," {""score"": 85,""reasoning"": ""This sentence is check-worthy because it makes several factual claims that are salient to the general public. The sentence implies that a specific individual, referred to as 'He', targeted Mr. and Mrs. Khan, who are identified as the"
10930,1,0,So one of the things that I have said from the start of this campaign is that we have a moral commitment as well as an economic imperative to do something about the health care crisis that so many families are facing.,This sentence is an opinion-centered statement and does not contain any factual claims that can be verified with publicly available information.," {""score"": 0,""reasoning"": ""This sentence is an opinion-centered statement and does not contain any factual claims that can be verified with publicly available information.""}"
23070,1,70,"He made it illegal, illegal for Medicare to do what the V.A.",," {""score"": 70,""reasoning"": ""The sentence contains a factual claim about a policy change made by an unnamed person, which is check-worthy. However, the lack of specificity about who 'he' refers to and what specific action was taken makes it less check-"
14295,1,0,"Look at Lynn Martin, who's fighting against this glass ceiling and doing a first-class job on it.",This sentence is primarily an opinion-centered statement and does not contain any factual claims that can be verified with publicly available information.," {""score"": 0, ""reasoning"": ""This sentence is primarily an opinion-centered statement and does not contain any factual claims that can be verified with publicly available information.""}"
3822,1,80,"We've spent over $600 billion so far, soon to be $1 trillion.",," {""score"": 80,""reasoning"": ""The claim about spending over $600 billion is factual and can be verified using publicly available information. However, the claim about soon reaching $1 trillion is more subjective and may depend on various factors, making it less check-"
25147,1,80,The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.,," {""score"": 80,""reasoning"": ""This sentence is check-worthy because it asserts that the Joint Chiefs of Staff advised the President not to place troops in a specific barracks, implying a difference of opinion or concern about the barracks' defensibility. This claim"
23640,1,80,"In other words, if you're a mom and you're pregnant and you get killed, the murderer gets tried for two cases, not just one.",," {""score"": 80,""reasoning"": ""This sentence contains a factual claim that is potentially check-worthy, as it pertains to the legal system and the treatment of homicide cases involving pregnant individuals. However, the claim is somewhat vague and could benefit from further clarification in order"
25219,1,70,"After that, once again, our Embassy was exploded.",," {""score"": 70,""reasoning"": ""This sentence is check-worthy because it contains a factual claim about an embassy being exploded. However, the lack of specificity about which embassy was targeted makes it difficult to verify the claim with publicly available information, hence the relatively"
13394,1,70,"Because even though we have maintained, as I pointed out in our first debate, the absolute gap over the Soviet Union; even though the growth in this Administration has been twice as much as it was in the Truman Administration; that isn't good enough.",," {""score"": 70, ""reasoning"": ""The sentence contains factual claims about the gap between the US and the Soviet Union, as well as the growth rate during the Truman Administration. These claims are salient to the general public, but the lack of specific numbers and context makes it difficult to fully"
92,1,70,Seven administrations were dealing with Mr. Noriega.,," {""score"": 70,""reasoning"": ""This claim is check-worthy because it is factual and potentially salient to the general public, as it pertains to the history of U.S. foreign relations. However, the term 'dealing with' is somewhat vague, so"
9652,1,80,"In my health care bill, I said insurance companies need to provide contraceptive coverage to everybody who is insured.",," {""score"": 80,""reasoning"": ""This sentence is check-worthy because it asserts a specific policy proposal made by someone in a health care bill, which is both factual and salient to the general public. However, the identity of the speaker is not explicitly stated in the"
29278,1,70,"And all you have to do is look at Michigan and look at Ohio and look at all of these places where so many of their jobs and their companies are just leaving, they're gone.",," {""score"": 70,""reasoning"": ""The sentence contains the salient claim that jobs and companies are leaving Michigan, Ohio, and other unspecified places. While it is difficult to verify the claim without specifying which companies and jobs are leaving, it is still check-worthy because"
19683,1,80,"Saddam Hussein is under a U.N. resolution not to threaten his neighbors or threaten his own, repress his own citizens.",," {""score"": 80, ""reasoning"": ""The claim that Saddam Hussein was under a U.N. resolution not to threaten his neighbors or repress his own citizens is factual and potentially salient to the general public. However, the claim is somewhat vague and would require additional"
24068,1,0,It's 10 cents a year cumulative.,This sentence is not check-worthy because it is unclear what the claim refers to. The phrase '10 cents a year cumulative' is not specific enough to be fact-checked using publicly available information.," {""score"": 0, ""reasoning"": ""This sentence is not check-worthy because it is unclear what the claim refers to. The phrase '10 cents a year cumulative' is not specific enough to be fact-checked using publicly available information.""}"
30056,1,80,"I was involved in a number of efforts to take out Al Qaida leadership when I was secretary of state, including, of course, taking out bin Laden.",," {""score"": 80,""reasoning"": ""The claim 'I was involved in a number of efforts to take out Al Qaida leadership when I was secretary of state' is check-worthy because it is factual and salient to the general public. It can be verified using publicly"
13999,1,80,He said trickle-down economics was voodoo economics; now he's it's biggest practitioner.,," {""score"": 80,""reasoning"": ""This sentence contains a factual claim about a named individual's past and present views on economic policy, which is salient to the general public. However, the claim is somewhat subjective and may require additional context to fully evaluate its accuracy."""
32040,1,0,"... because everything he just said is absolutely false, but I'm not surprised.","The sentence does not contain any factual claims that can be checked using publicly available information. Instead, it is an expression of the speaker's opinion about the truthfulness of a previous statement."," {""score"": 0, ""reasoning"": ""The sentence does not contain any factual claims that can be checked using publicly available information. Instead, it is an expression of the speaker's opinion about the truthfulness of a previous statement.""}"
27366,1,0,It's not driven by politics.,This sentence is subjective and does not contain any factual claims that can be verified using publicly available information.," {""score"": 0, ""reasoning"": ""This sentence is subjective and does not contain any factual claims that can be verified using publicly available information.""}"
28252,1,80,"And only one in 20 students would be eligible for these vouchers, and they wouldn't even pay the full tuition to private school.",," {""score"": 80,""reasoning"": ""This sentence contains the factual claim that 'only one in 20 students would be eligible for these vouchers.' This claim is check-worthy because it touches on a statistical fact that could be verified using publicly available data on the number"
14475,1,80,"Now, if you believe The Washington Post and you believe this extensive study that's been done -- and I'm reading it -- right after election day this year they're going to hit us with a hundred banks, it will be a $100-billion problem.",," {""score"": 80,""reasoning"": ""This sentence is check-worthy because it contains a factual claim about a future event that is salient to the general public. The claim that 'The Washington Post' will report on a $100-billion problem involving 1"
3341,1,80,"One of the uh - most embarrassing uh - failures of the Ford administration, and one that touches specifically on human rights, is his refusal to appoint a presidential commission to go to Vietnam, to go to Laos, to go to Cambodia and try to trade for the release of information about those who are missing in action in those wars.",," {""score"": 80,""reasoning"": ""The sentence is mostly factual and contains several check-worthy claims related to historical events and government actions. The claims include the refusal of the Ford administration to appoint a presidential commission to trade for the release of information about those missing in action in"
12926,1,70,"Then the President sent a mission, composed of Admiral Radford and Mr. Robertson, to persuade Chiang Kai-shek in the spring of fifty-five to withdraw from the two islands, because they were exposed.",," {""score"": 70, ""reasoning"": ""The sentence contains factual claims that are somewhat salient to the general public, such as the involvement of Admiral Radford and Mr. Robertson in a mission to persuade Chiang Kai-shek, as well as the location and time frame of"
14930,1,70,Mr. Carter had also promised that he would not use unemployment as a tool to fight against inflation.,," {""score"": 70,""reasoning"": ""This sentence is check-worthy because it asserts a specific promise made by a former U.S. President, Jimmy Carter, regarding his economic policy. While it may be difficult to determine the exact context and intent behind this statement, it is"
17656,1,80,"But there, again, we found people that there under the previous administration, families that had no limit to income were still eligible for low-interest college loans.",," {""score"": 80,""reasoning"": ""The sentence contains a factual claim about the eligibility criteria for low-interest college loans under the previous administration. While it does not provide specific numbers or details, it is salient to the general public as it touches on issues of income"
29041,1,0,"Highest private home ownership ever, but I'll make you one promise here.",The sentence does not contain any factual claims that are both salient to the general public and can be verified using publicly available information.," {""score"": 0, ""reasoning"": ""The sentence does not contain any factual claims that are both salient to the general public and can be verified using publicly available information.""}The sentence only contains a subjective statement (""I'll make you one promise here"") and a vague claim ("""
77,1,70,"Now, I've outlined in great detail a program for being tough on enforcement at home and abroad, doubling the number of drug enforcement agents, having a hemispheric summit soon after the 20th of January when we bring our democratic neighbors and allies together here in this hemisphere and go to work together.",," {""score"": 70,""reasoning"": ""The sentence contains factual claims about a proposed program for 'tough on enforcement at home and abroad' and a plan to 'double the number of drug enforcement agents.' These claims are check-worthy because they involve specific, quantifiable actions that"
25600,1,90,"Since we debated 2 weeks ago, the United States and the Soviet Union have built a hundred more warheads, enough to kill millions of Americans and millions of Soviet citizens.",," {""score"": 90,""reasoning"": ""This sentence contains several check-worthy claims related to the number of warheads built by the United States and the Soviet Union since a recent debate, as well as the potential loss of life resulting from the use of these weapons. These claims are fact"
6150,1,80,"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care.",," {""score"": 80,""reasoning"": ""This sentence is check-worthy because it contains a factual claim about a specific policy proposal from Senator McCain that could have a significant impact on a large number of people. While the claim is not a statistical one, it is still a fact"
14683,1,70,"I really can't believe Mr. Bush is still trying to make trust an issue after ""read my lips"" and 15 million new jobs and embracing what he called voodoo economics and embracing an export enhancement program for farmers he threatened to veto and going all around the country giving out money in programs that he once opposed.",," {""score"": 70, ""reasoning"": ""This sentence contains several factual claims about George W. Bush's political history, including his stance on trust, job creation, economic policies, and agricultural programs. While some of these claims may be subject to interpretation or debate, they are still based on ver"
12271,1,20,But it starts with working in a collaborative effort with states and local folks.,," {""score"": 20, ""reasoning"": ""The claim in this sentence is not very specific and lacks important details that would make it more check-worthy. While the sentence does mention working with states and local folks, it does not provide any information about what this collaboration entails or what the goals of"
2485,1,0,"Innermountain Healthcare does it superbly well, Mayo Clinic is doing it superbly well, Cleveland Clinic, others.",The sentence is primarily a subjective statement expressing the speaker's opinion about the quality of healthcare provided by certain clinics. It does not contain any factual claims that can be verified using publicly available information.," {""score"": 0, ""reasoning"": ""The sentence is primarily a subjective statement expressing the speaker's opinion about the quality of healthcare provided by certain clinics. It does not contain any factual claims that can be verified using publicly available information.""}"
17859,1,85,"Personal earnings after taxes per capita have gone up almost $3,000 in these 4 years.",," {""score"": 85,""reasoning"": ""This statement is check-worthy because it asserts a specific numerical increase in personal earnings after taxes per capita over a defined period of time. While it may be difficult to find the exact data for 'these 4 years' without additional"
19290,1,90,"It's a $550 billion tax scheme that will cause a big hole in the deficit which will raise interest rates and slow down the economy and cause people to pay more for home mortgages, car payments, credit card payments, college loans, and small business loans.",," {""score"": 90,""reasoning"": ""The sentence contains several factual claims that are salient to the general public, including the existence and cost of a tax scheme, its potential impact on the deficit, interest rates, and various types of loans. While it is difficult to assign"
2497,1,0,It was the largest expansion of private insurance.,," {""score"": 0, ""reasoning"": ""This claim is not check-worthy because it is subjective and lacks specificity. The term 'largest' is relative and requires context to be accurately verified. Additionally, the claim does not provide enough information to determine what it is referring to, making it"
9562,1,70,"I ran the -- the state of Massachusetts as a governor, to the extent any governor does, and balanced the budget all four years.",," {""score"": 70, ""reasoning"": ""The claim that the speaker balanced the state budget all four years as governor of Massachusetts is factual and can be verified with publicly available information. However, the phrase 'to the extent any governor does' is subjective and opinion-centered, reducing the check"
10563,1,70,"The secretary already has the power to do that in the rescue package, but it hasn't been exercised yet.",," {""score"": 70,""reasoning"": ""The claim that the secretary has the power to do 'that' in the rescue package is factual and potentially salient to the general public, as it pertains to the use of governmental authority in a rescue package. However, the specific"
26911,1,70,"We see in -- in Libya, an attack apparently by, I think we know now, by terrorists of some kind against -- against our people there, four people dead.",," {""score"": 70, ""reasoning"": ""The sentence contains a factual claim about an attack in Libya resulting in four deaths. While the claim about the identity of the attackers being 'terrorists of some kind' is somewhat subjective and could be debated, the fact of the attack"
17112,1,80,"Actually, in constant dollars, in the domestic side of the budget, there has been no spending increase in the 4 years that we have been here.",," {""score"": 80,""reasoning"": ""This statement is check-worthy because it contains a factual claim about the level of spending in the domestic budget over a specific time period. While it may be difficult to verify the claim without additional context, such as the specific dollar amounts being referred"
29939,1,90,"But, remember, Donald started his career back in 1973 being sued by the Justice Department for racial discrimination because he would not rent apartments in one of his developments to African-Americans, and he made sure that the people who worked for him understood that was the policy.",," {""score"": 90,""reasoning"": ""This sentence contains a factual claim about Donald Trump being sued by the Justice Department for racial discrimination in 1973, which is salient to the general public. While the claim is not easily verifiable without access to specific records"
21196,1,70,This man has outspent me and the special interests are outspending me.,," {""score"": 70,""reasoning"": ""The sentence contains the factual claim that 'this man' (presumably a specific individual, although not explicitly named in the sentence) has outspent the speaker. This claim is check-worthy because it touches on the salient topic"
8937,1,70,"And we used - yes, we used - the Senate Budget Committee's projections for five years, which are based on an average inflation rate of 7.5% - which, I think, that under our plan, can be eliminated.",," {""score"": 70, ""reasoning"": ""The claim that the Senate Budget Committee uses a 7.5% inflation rate projection for five years is check-worthy, as it is a factual claim that is salient to the general public. However, the claim that the plan can eliminate this"
13798,1,70,"The only thing I would say about that is, I think that on the economy, Mr. Bush said for a long time there was no recession, and then said it would be better to do nothing than to have a compromise effort with the Congress.",," {""score"": 70,""reasoning"": ""The sentence contains factual claims about former President George W. Bush's statements on the economy and recession, which are salient to the general public. However, the claim is somewhat vague and may require additional context to accurately fact-check"
1881,1,80,And your plan is to take the tax rate on successful small businesses from 35 percent to 40 percent.,This sentence is check-worthy because it asserts a specific and significant change in the tax rate for successful small businesses. The claim is factual and can be verified using publicly available information about tax rates and policies.," {""score"": 80,""reasoning"": ""This sentence is check-worthy because it asserts a specific and significant change in the tax rate for successful small businesses. The claim is factual and can be verified using publicly available information about tax rates and policies.""}"
8576,1,80,"And as far as the absolute gap is concerned, we find that the United States is even further ahead than it was twenty years ago.",," {""score"": 80,""reasoning"": ""The sentence contains a factual claim about the United States' position in terms of an 'absolute gap' compared to twenty years ago. While the term 'absolute gap' is somewhat vague, it likely refers to a measurable quantity, making it"
19871,1,80,"It costs about $27,000 to pay people to volunteer.",," {""score"": 80,""reasoning"": ""This sentence contains a factual claim that is potentially check-worthy, as it asserts a specific cost associated with paying people to volunteer. However, the claim is somewhat vague, as it does not specify who is paying for this cost or what"
7337,1,80,"This president is the first president ever, I think, not to meet with the NAACP.",," {""score"": 80,""reasoning"": ""The claim that 'This president is the first president ever not to meet with the NAACP' is check-worthy because it is a factual statement that is salient to the public. However, the statement 'I think' indicates some"
25924,1,0,"When I asked Yassir Arafat and Prime Minister Netanyahu to come to Washington and got them together and they talked alone for three hours, I was convinced that they had to have a chance to make that peace.",," {""score"": 0, ""reasoning"": ""This sentence is not check-worthy because it is a subjective statement about the speaker's opinion and belief, and it is not possible to verify the claim using publicly available information. The claim is not factual and does not contain any statistics or historical information that"
12641,1,70,There isn't a single American diplomatic representative in any of those six.,," {""score"": 70,""reasoning"": ""This statement is check-worthy because it asserts the factual claim that there is no American diplomatic representative in six unspecified countries or territories. This claim is salient to the general public because it touches on the topic of international"
27057,1,70,"What we've done is organize the international community, saying Assad has to go.",," {""score"": 70,""reasoning"": ""This sentence is check-worthy because it asserts that the speaker has organized the international community to call for the removal of Assad, a factual claim that is salient to the general public. However, the term 'organize' is"
12938,1,0,"The first position you took, when this matter first came up, was that we should draw the line and commit ourselves, as a matter of principle, to defend these islands.","This sentence is not check-worthy because it is expressing an opinion or a point of view about a past decision, rather than making a factual claim that can be verified using publicly available information."," {""score"": 0, ""reasoning"": ""This sentence is not check-worthy because it is expressing an opinion or a point of view about a past decision, rather than making a factual claim that can be verified using publicly available information.""}"
8609,1,70,"In August of 1960, when we tried to get it again, but this time for medical care, we received the support of one Republican in the Senate on this occasion.",," {""score"": 70,""reasoning"": ""The sentence is check-worthy because it asserts that in August of 1960, an attempt was made to obtain support for medical care and that one Republican senator provided that support. The claim is factual and pertains to"
16617,1,70,But it was a tremendous shift from administrative jobs into the delivery of services.,," {""score"": 70,""reasoning"": ""The sentence contains a factual claim about a shift in employment from administrative jobs to the delivery of services. While the exact numbers and details of this shift are not provided, it is still a claim that is salient to the general public and could"
27580,1,80,"I see our trade deficit with China, larger than it's -- growing larger every year, as a matter of fact.",," {""score"": 80,""reasoning"": ""The sentence contains a factual claim about the US-China trade deficit, which is a matter of public interest. However, the claim that the trade deficit is 'growing larger every year' needs to be verified with specific data"
913,1,70,"Bio-degradable plastics-plastic-gasohol, which the Vice President has been involved in, road de-icers made from corn products.",," {""score"": 70, ""reasoning"": ""The sentence contains factual claims about bio-degradable plastics, plastics-to-gasohol, and corn product-based road de-icers, but it is unclear to what extent the Vice President has been involved in"
28297,1,80,More than 90% of America's children go to public schools.,," {""score"": 80,""reasoning"": ""This claim is factual and can be verified with publicly available data. However, it is worth noting that the exact percentage may vary slightly depending on the source and the definition of 'America's children' (e.g., age range,"
3753,1,80,Some of that money ends up in the hands of terrorist organizations.,," {""score"": 80,""reasoning"": ""This claim is check-worthy because it is both factual and salient to the general public. It touches on the topic of money being funneled to terrorist organizations, which is a significant concern. However, the claim is somewhat vague,"
33486,1,90,"We have 17 -- 17 intelligence agencies, civilian and military, who have all concluded that these espionage attacks, these cyberattacks, come from the highest levels of the Kremlin and they are designed to influence our election.",," {""score"": 90,""reasoning"": ""This sentence contains a factual claim about the number of intelligence agencies that have concluded that cyberattacks come from the highest levels of the Kremlin and are designed to influence an election. While the claim about the origin of the cyberattacks"
29282,1,0,"For 30 years, you've been doing it, and now you're just starting to think of solutions.",This sentence is a statement about someone's thought process and does not contain any factual claims that can be verified with publicly available information. It is not check-worthy.," {""score"": 0,""reasoning"": ""This sentence is a statement about someone's thought process and does not contain any factual claims that can be verified with publicly available information. It is not check-worthy.""}"
23138,1,70,"First, he says he's for medical liability reform, particularly for OB/GYNs.",," {""score"": 70, ""reasoning"": ""The claim that the person in question supports medical liability reform, particularly for OB/GYNs, is check-worthy because it is a factual claim that is potentially significant to the general public. However, the score is slightly reduced because the claim is based"
15603,1,70,He has raised taxes several times.,," {""score"": 70,""reasoning"": ""This claim is check-worthy because it is factual and can be verified using publicly available information. The check-worthiness is reduced slightly because the claim does not specify which taxes or the time frame in which they were raised. This makes it"
2872,1,80,"After he fired James Schlesinger, the political heat got so great that he added back about $3 billion.",," {""score"": 80,""reasoning"": ""This sentence is check-worthy because it contains a factual claim about a specific action taken by an individual (presumably a political figure) and a quantifiable consequence of that action. However, the sentence is somewhat vague, as it does"
1892,1,85,"The approach that Governor Romney's talking about is the same sales pitch that was made in 2001 and 2003, and we ended up with the slowest job growth in 50 years, we ended up moving from surplus to deficits, and it all culminated in the worst financial crisis since the Great Depression.",," {""score"": 85,""reasoning"": ""This sentence contains several factual claims that are salient to the general public, including the rate of job growth, the change from surplus to deficits, and the occurrence of a financial crisis. While the specific policies that Governor Rom"
26335,1,80,Family medical leave has let 12 million families take a little time off for the birth of a child or a family illness without losing their job.,," {""score"": 80,""reasoning"": ""The claim that 'family medical leave has let 12 million families take a little time off for the birth of a child or a family illness without losing their job' is check-worthy because it is a factual claim that is salient"
7893,1,80,"I submit to you that as you look at his programs, his program for example with regard to the Federal Reserve and uh - free money or loose money uh - high - low interest rates, his program in the economic field generally are the programs that were adopted and tried during the Truman Administration.",," {""score"": 80,""reasoning"": ""The claim that 'his programs...were adopted and tried during the Truman Administration' is both factual and salient to the general public. However, the sentence is somewhat unclear about who 'his' refers to, making it less check"
7033,1,80,Twenty percent of the upper-income people pay about 80 percent of the taxes in America today because of how we structured the tax cuts.,," {""score"": 80,""reasoning"": ""This sentence contains a factual claim about the distribution of tax payments in the US, which is salient to the general public. While it is possible that the claim is true, it requires verification using reputable sources that report on tax data,"
9226,1,0,That's what's been squeezing middle class families.,This sentence is a subjective statement and does not contain any factual claims that can be verified with publicly available information.," {""score"": 0, ""reasoning"": ""This sentence is a subjective statement and does not contain any factual claims that can be verified with publicly available information.""}"
23044,1,80,"And, you know, in 2006 seniors are going to get prescription drug coverage for the first time in Medicare.",," {""score"": 80,""reasoning"": ""This sentence is check-worthy because it asserts that in 2006, seniors will get prescription drug coverage for the first time in Medicare. This claim is factual and salient to the general public, as it pert"
26019,1,70,"After this year is over, we'll resolve it just as we did with Social Security in `83.",," {""score"": 70,""reasoning"": ""The sentence contains a factual claim about resolving an issue related to a specific year and Social Security, which is salient to the general public. However, the claim is somewhat vague and does not provide enough context to verify it using publicly available"
13278,1,0,He didn't take that position on Tibet.,This sentence is a negative statement that does not contain any factual or salient claims that can be verified using publicly available information. It is not check-worthy.," {""score"": 0,""reasoning"": ""This sentence is a negative statement that does not contain any factual or salient claims that can be verified using publicly available information. It is not check-worthy.""}"
21877,1,80,"He's got to raise 20,000 bucks a week to have enough money to run.",," {""score"": 80,""reasoning"": ""The claim that a person needs to raise $20,000 a week to fund a political campaign is both factual and salient to the general public. However, without additional context, it is difficult to determine the exact accuracy of"
7654,1,50,That of course was rejected as was the government contracts provision by the special session of the Congress to - in which Mr. Kennedy was quite active.,," {""score"": 50, ""reasoning"": ""The sentence mentions a'special session of the Congress' and Mr. Kennedy's involvement in it, which could be factual claims. However, the lack of specificity about the time, the nature of the rejection, and the content of the"
23177,1,0,We passed it out of the House of Representatives.,," {""score"": 0,""reasoning"": ""This sentence is not check-worthy because it is a statement of fact that can be verified but is not particularly salient to the general public. The fact that a bill has passed through the House of Representatives is not necessarily significant unless more context is"
8605,1,80,The Kerr bill provided assistance to all those who were not on Social Security.,," {""score"": 80,""reasoning"": ""This sentence is check-worthy because it makes a factual claim about the Kerr bill and its assistance provision. However, the claim is somewhat vague, as it does not specify the time period or the type of assistance provided. Nonetheless,"
8733,1,70,"possibility for oil of the continental shelf around the United States; when you stop to think that the government has taken over 100 million acres of land out of circulation in Alaska, alone, that is believed by geologists to contain much in the line of minerals and energy sources, then I think it is the Government, and the Government with its own restrictions and regulations, that is creating the energy crisis.",," {""score"": 70, ""reasoning"": ""The sentence contains several check-worthy claims, including the claim that the government has taken over 100 million acres of land in Alaska, that this land is believed by geologists to contain minerals and energy sources, and that government restrictions and regulations are"
3704,1,80,Senator Obama has the most liberal voting record in the United States Senate.,," {""score"": 80,""reasoning"": ""This statement is check-worthy because it asserts a factual claim about Senator Obama's voting record, which is both salient and can be verified using publicly available information. However, the claim is somewhat subjective, as the definition of"
